source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val
5.11188E+17,26.7681894,0.102161846,60.97632274,0.11839876,0.713063612,0.159091744,18.524313,1.6928253,,,NOT_AVAILABLE,,
5.11193E+17,26.57285975,0.113707464,61.13384674,0.123370371,0.588866098,0.189010668,18.377762,1.6139278,,,NOT_AVAILABLE,,
5.11193E+17,26.59404553,0.346123224,61.14259578,0.372188174,-0.03676223,0.503088164,19.664751,2.2593822,,,NOT_AVAILABLE,,
5.11188E+17,26.76583841,0.073880513,60.97736617,0.088216817,0.592259202,0.119319888,17.916338,1.7300034,,,NOT_AVAILABLE,,
5.11189E+17,26.73554358,0.083507666,61.01642169,0.100109725,0.15396802,0.136806269,18.18037,1.8645535,,,NOT_AVAILABLE,,
5.11191E+17,26.48893502,0.497583042,61.01369222,0.490941436,0.043598127,0.674333241,20.327787,1.421318,,,NOT_AVAILABLE,,
5.1119E+17,26.54419582,0.642440792,61.03195424,0.643822034,2.331595886,0.901077036,20.738068,1.4969063,,,NOT_AVAILABLE,,
5.11188E+17,26.82098887,0.067557724,60.96666599,0.08227702,1.269089032,0.111322719,17.801863,2.083994,,,NOT_AVAILABLE,,
5.11194E+17,26.56669159,0.067050258,61.14171106,0.073897142,0.303390928,0.096444222,17.35813,1.5358047,,,NOT_AVAILABLE,,
5.1119E+17,26.63468923,0.014095521,61.00416958,0.017252267,0.651088719,0.026606476,14.698719,1.428113,,,NOT_AVAILABLE,4572.853,
5.11189E+17,26.8057144,0.122030216,61.01753064,0.136729999,0.488951455,0.187156267,18.704094,2.0514622,,,NOT_AVAILABLE,,
5.11189E+17,26.69561429,0.011793445,61.02094145,0.01505666,1.007788441,0.020064446,13.346211,0.9461336,,,NOT_AVAILABLE,5333.1367,
5.1119E+17,26.59435158,0.043451849,60.97285294,0.053233172,0.358885079,0.075324323,17.199083,1.5892925,,,NOT_AVAILABLE,,
5.11191E+17,26.39875368,0.104866177,61.00926325,0.109116516,0.230569546,0.147399491,18.325237,1.5692043,,,NOT_AVAILABLE,,
5.11184E+17,26.50822647,0.054248196,60.92489232,0.066113582,0.235971166,0.092102065,17.569757,1.5517616,,,NOT_AVAILABLE,,
5.11188E+17,26.86030084,0.326701338,61.0118209,0.381739148,-0.371088233,0.500320249,20.130417,1.5238705,,,NOT_AVAILABLE,,
5.11202E+17,27.15940603,0.231002588,61.11313759,0.265006593,0.287751466,0.404028894,19.649273,1.8740654,,,NOT_AVAILABLE,,
5.11193E+17,26.6075215,0.028666714,61.13829095,0.031735284,0.400184677,0.045266082,15.998634,1.1625319,,,NOT_AVAILABLE,4962.027,
5.11189E+17,26.76484474,0.257211539,61.06154345,0.287844414,0.61399289,0.384365339,19.79235,2.0124702,,,NOT_AVAILABLE,,
5.11184E+17,26.41457913,0.040916287,60.91342543,0.050105723,0.822262991,0.075343847,17.103094,1.7546749,,,NOT_AVAILABLE,,
5.11188E+17,26.8283677,0.091543401,61.02802268,0.106643765,0.333834642,0.146276687,18.287535,1.8858681,,,NOT_AVAILABLE,,
5.1119E+17,26.45562663,0.973860462,60.97646258,0.85945579,0.299200635,0.947401,20.236217,,,,NOT_AVAILABLE,,
5.1119E+17,26.59038002,0.031371053,60.97315617,0.039161661,0.39147518,0.055298045,16.652142,1.4278908,,,NOT_AVAILABLE,4406.9375,2.046
5.11188E+17,26.75847079,0.10021471,60.96862122,0.119276268,0.550860388,0.170315466,18.413204,1.7950077,,,NOT_AVAILABLE,,
5.11193E+17,26.61184604,0.019520837,61.12825289,0.022392311,0.327863041,0.031332011,10.487326,0.96402264,,,NOT_AVAILABLE,5327.375,
5.11189E+17,26.79506767,0.157129678,61.06540683,0.17725909,0.160276193,0.245866131,19.070904,1.920084,,,NOT_AVAILABLE,,
5.11188E+17,26.88733351,0.052415161,60.98023822,0.06345005,0.398438126,0.084825135,17.437992,1.5029469,,,NOT_AVAILABLE,,
5.11209E+17,27.16774376,0.280850956,61.22661385,0.313336064,0.333472094,0.526420622,19.841042,2.1702423,,,NOT_AVAILABLE,,
5.11189E+17,26.78140415,0.334885157,61.06529375,0.374513723,0.156239382,0.492414169,19.974318,2.0025215,,,NOT_AVAILABLE,,
5.11189E+17,26.76561164,0.823915443,61.0630739,0.755837647,1.059882592,0.905739488,20.693998,1.6684074,,,NOT_AVAILABLE,,
5.11202E+17,27.11095659,0.278391453,61.14949916,0.326339977,-0.960185613,0.528739063,19.934776,2.4070187,,,NOT_AVAILABLE,,
5.11187E+17,26.60907768,0.34560595,60.94445662,0.387399162,0.061387835,0.520128371,20.248003,1.9974308,,,NOT_AVAILABLE,,
5.112E+17,27.06140181,0.109004236,61.02587875,0.12165426,-0.10125222,0.184555312,18.72155,1.7333145,,,NOT_AVAILABLE,,
5.11189E+17,26.72451743,0.058738264,61.0638557,0.069239765,0.312437464,0.095053253,17.467377,2.1796322,,,NOT_AVAILABLE,,
5.11188E+17,26.86368894,0.102249324,61.02873117,0.118394004,0.140371412,0.156340682,18.34401,1.6672077,,,NOT_AVAILABLE,,
5.11193E+17,26.52663152,0.308763707,61.06798317,0.321865742,0.416718043,0.46321781,20.106014,1.8195171,,,NOT_AVAILABLE,,
5.11191E+17,26.4623204,0.067783778,61.05224805,0.075553351,0.279304921,0.112157629,17.87294,1.680357,,,NOT_AVAILABLE,,
5.11184E+17,26.51355292,0.66362518,60.90892656,0.713403727,0.736173042,1.044112891,20.722174,1.8333569,,,NOT_AVAILABLE,,
5.11187E+17,26.8049385,0.552882186,60.95882054,0.574295877,1.470525647,0.853088152,20.636599,1.7019405,,,NOT_AVAILABLE,,
5.11192E+17,26.73396689,0.167266286,61.08831254,0.179282318,0.625855286,0.23981286,19.080196,1.7740421,,,NOT_AVAILABLE,,
5.1119E+17,26.61346616,1.052404356,60.97541466,1.250918452,5.150266388,1.999367607,19.624975,2.541851,,,NOT_AVAILABLE,,
5.11189E+17,26.55531259,0.279708516,60.93258322,0.327855805,-0.058237061,0.402777323,19.715582,,,,NOT_AVAILABLE,,
5.11192E+17,26.64861118,0.808164543,61.06348082,0.576982822,1.442941946,0.945535384,19.677927,,,,NOT_AVAILABLE,,
5.11186E+17,26.64330871,0.56690331,60.89637097,0.625531998,1.54496046,0.900859432,20.720644,1.9846592,,,NOT_AVAILABLE,,
5.112E+17,27.00526835,0.17504141,61.06891375,0.219618421,0.75112908,0.319384269,19.502739,1.8243008,,,NOT_AVAILABLE,,
5.11189E+17,26.7481703,0.597361712,61.07285183,0.61807637,0.902306297,0.815368897,20.559008,1.5199699,,,NOT_AVAILABLE,,
5.11189E+17,26.72315011,0.820367382,61.07035868,0.736839793,1.456138961,1.177214668,20.828794,2.0863266,,,NOT_AVAILABLE,,
5.11187E+17,26.64415892,0.277816461,60.95811609,0.349027251,0.332530327,0.471002601,20.039568,1.7237816,,,NOT_AVAILABLE,,
5.11188E+17,26.8832979,0.056370893,60.97923003,0.067096752,1.379739008,0.090001623,17.554419,2.0478745,,,NOT_AVAILABLE,,
5.11186E+17,26.65189693,0.064872376,60.89456069,0.078200469,0.455323947,0.109681685,17.728642,1.563057,,,NOT_AVAILABLE,,
5.11191E+17,26.49825611,0.415165841,61.01379631,0.411711795,0.2509534,0.585808378,20.325441,1.8202877,,,NOT_AVAILABLE,,
5.11202E+17,27.15365228,0.190536766,61.11225015,0.214270248,0.473101115,0.354808482,19.451185,2.1419888,,,NOT_AVAILABLE,,
5.11193E+17,26.52828333,0.299135639,61.09477263,0.329720835,0.499332219,0.488792797,20.002989,2.1000156,,,NOT_AVAILABLE,,
5.11191E+17,26.4631289,1.275751428,60.99626007,1.41727956,-0.581513086,1.53264907,20.989244,1.3176823,,,NOT_AVAILABLE,,
5.11188E+17,26.8302309,1.224820091,61.0232281,1.077270891,2.893403797,1.733475617,20.976448,1.9065781,,,NOT_AVAILABLE,,
5.1119E+17,26.53916863,0.310616384,61.01322948,0.329156101,0.923503404,0.482770389,20.094692,1.7753315,,,NOT_AVAILABLE,,
5.11202E+17,27.09457369,0.596868619,61.08477174,0.735652538,-1.014897459,1.145235934,20.757433,2.0036774,,,NOT_AVAILABLE,,
5.11184E+17,26.31846644,0.08116035,60.91631493,0.093729089,0.392094154,0.139686279,18.144106,1.6832447,,,NOT_AVAILABLE,,
5.11186E+17,26.75231113,0.080497979,60.93719248,0.095073799,0.091426769,0.131145012,18.205025,1.7817974,,,NOT_AVAILABLE,,
5.11192E+17,26.6403985,0.057967938,61.02435001,0.068004146,0.621049961,0.098446897,17.564407,1.5346985,,,NOT_AVAILABLE,,
5.11202E+17,27.13574835,0.231945349,61.12055176,0.274957094,0.985268153,0.426708527,19.670319,2.1392708,,,NOT_AVAILABLE,,
5.11201E+17,27.11813917,0.108895181,61.06716169,0.122433619,0.448917738,0.188646075,18.678463,1.8799667,,,NOT_AVAILABLE,,
5.11192E+17,26.66600805,0.749042437,61.04880072,0.809054586,1.679667217,0.943808848,20.731375,1.7143497,,,NOT_AVAILABLE,,
5.11193E+17,26.6185368,0.2318287,61.13791479,0.260944679,0.111962008,0.383794068,19.595615,2.5483646,,,NOT_AVAILABLE,,
5.1119E+17,26.57723726,0.010930321,60.98864048,0.013252468,0.375526527,0.019780503,13.701248,0.9040003,,,NOT_AVAILABLE,5616.75,1.97
5.11188E+17,26.8321193,0.452983471,61.02237284,0.485301077,-0.691784954,0.630701157,20.40846,1.6531429,,,NOT_AVAILABLE,,
5.11189E+17,26.77980964,0.152691214,61.06092556,0.1649118,1.800198629,0.226214179,18.802488,2.8069,,,NOT_AVAILABLE,,
5.11185E+17,26.38726323,0.531279188,60.97872148,0.503548828,0.840276368,0.727715382,20.496416,1.6323147,,,NOT_AVAILABLE,,
5.11188E+17,26.91144259,0.301102433,60.98941158,0.361283103,0.035515073,0.476223439,20.041582,1.7852268,,,NOT_AVAILABLE,,
5.11188E+17,26.7621924,0.175956567,60.98513968,0.211877054,-0.036704721,0.278452926,19.324013,1.6668224,,,NOT_AVAILABLE,,
5.11187E+17,26.60141582,0.20162568,60.93449859,0.242032408,0.049448954,0.328662253,19.627481,1.8742428,,,NOT_AVAILABLE,,
5.11185E+17,26.37658229,0.313327521,60.94271861,0.333686447,0.728126711,0.510179447,19.928883,0.9667301,,,NOT_AVAILABLE,,
5.11188E+17,26.92686578,0.64657638,60.99347853,0.727190601,0.757953661,0.84744401,20.648846,1.7027168,,,NOT_AVAILABLE,,
5.1119E+17,26.59492372,0.761964737,60.97690102,0.802485693,-0.086854751,0.98798391,20.844948,1.6008549,,,NOT_AVAILABLE,,
5.11184E+17,26.48257779,0.305991161,60.9031882,0.359437942,-0.084068799,0.488028138,20.148373,1.2240562,,,NOT_AVAILABLE,,
5.11188E+17,26.83540864,0.278355083,61.02002763,0.332475863,-0.097512309,0.442231476,19.945482,1.7813835,,,NOT_AVAILABLE,,
5.11192E+17,26.62503582,0.320559806,61.02311798,0.338869568,-0.017384033,0.472306103,20.099665,1.8468952,,,NOT_AVAILABLE,,
5.11185E+17,26.35887991,1.301026932,60.96876262,1.138225641,1.559854482,1.830879246,20.913874,1.2731533,,,NOT_AVAILABLE,,
5.1119E+17,26.57157901,0.704917279,61.03543371,0.641419945,1.228015023,0.889808527,20.720407,1.5480003,,,NOT_AVAILABLE,,
5.11188E+17,26.82953252,0.015305002,60.98256111,0.018940927,0.314169889,0.025549843,14.927742,0.87065506,,,NOT_AVAILABLE,5680,
5.11202E+17,27.11857949,0.520617209,61.08544377,0.582500448,1.907430882,0.944908842,20.566608,2.1116428,,,NOT_AVAILABLE,,
5.11202E+17,27.10483983,0.033991598,61.09316719,0.03966519,0.121989941,0.059428185,16.341984,2.4539824,,,NOT_AVAILABLE,3603.5,2.2657
5.11184E+17,26.50070765,0.856648354,60.9076596,1.055071034,0.654405675,1.208712697,20.91536,1.6351719,,,NOT_AVAILABLE,,
5.11192E+17,26.65978869,0.715162981,61.04497301,0.694996934,-0.858564856,0.893726352,20.668573,1.6427689,,,NOT_AVAILABLE,,
5.11191E+17,26.44639766,0.052691664,60.99322001,0.057977635,0.403849299,0.086566707,17.41966,1.5265636,,,NOT_AVAILABLE,,
5.1119E+17,26.6382156,0.023079602,60.99840064,0.028010247,0.502236378,0.040647976,15.890929,1.4121265,,,NOT_AVAILABLE,4415.25,
5.11194E+17,26.51501906,0.070279583,61.14114524,0.077702909,0.738992362,0.109173706,17.77694,1.8035545,,,NOT_AVAILABLE,,
5.11193E+17,26.62578414,0.089841099,61.13924123,0.095867923,0.427557344,0.145020649,18.205679,1.6914825,,,NOT_AVAILABLE,,
5.11192E+17,26.65636695,0.643863971,61.04426812,0.646125319,-0.200209065,0.8695688,20.698017,1.6704941,,,NOT_AVAILABLE,,
5.11189E+17,26.69735388,0.062359736,61.01644026,0.074819346,0.303240694,0.103582679,17.720877,1.5790157,,,NOT_AVAILABLE,,
5.1119E+17,26.55276081,0.472836842,61.03049875,0.429882636,0.784850928,0.589944274,20.370872,1.9494514,,,NOT_AVAILABLE,,
5.11189E+17,26.69894927,0.129663059,61.01189103,0.14908646,0.076428586,0.21017281,18.794987,1.7834682,,,NOT_AVAILABLE,,
5.11191E+17,26.50496652,0.29576615,61.06049267,0.331658118,0.737027139,0.480518167,19.924164,1.9989014,,,NOT_AVAILABLE,,
5.11193E+17,26.58867939,0.020672648,61.13939719,0.023594615,0.364200205,0.030983309,15.106936,1.1163797,,,NOT_AVAILABLE,5011.0225,
5.11185E+17,26.38809442,0.185832328,60.99192851,0.205469687,0.551652127,0.290770546,19.421852,1.7305126,,,NOT_AVAILABLE,,
5.11185E+17,26.34992457,1.111597782,60.96439552,1.176819907,-2.912788605,1.332704032,20.695723,1.8455257,,,NOT_AVAILABLE,,
5.11189E+17,26.75321792,0.128826309,61.06450049,0.139951828,0.365370229,0.19181384,18.64966,1.6609917,,,NOT_AVAILABLE,,
5.11187E+17,26.65768861,0.090779781,60.9351162,0.105443466,1.138097015,0.150660123,18.281105,2.2673016,,,NOT_AVAILABLE,,
5.1119E+17,26.56528181,0.052975456,60.99982757,0.061606543,0.446962244,0.092132199,17.48554,1.7302876,,,NOT_AVAILABLE,,
5.11209E+17,27.16465732,0.507830183,61.23201323,0.518844656,-0.204778366,0.876209366,20.482851,1.6231728,,,NOT_AVAILABLE,,
5.11189E+17,26.74887697,0.080523466,61.06450965,0.092268424,0.128754558,0.123736891,18.049635,1.6957474,,,NOT_AVAILABLE,,
5.11189E+17,26.80409615,0.268468641,61.02855358,0.329925454,0.30007131,0.432590701,19.88592,1.9355297,,,NOT_AVAILABLE,,
5.11188E+17,26.87441446,0.223339701,60.97930495,0.282681167,0.581211152,0.334776672,19.603317,2.097538,,,NOT_AVAILABLE,,
5.11191E+17,26.43758593,0.158844079,61.05768606,0.16421898,0.83812796,0.251237467,18.977158,1.6652126,,,NOT_AVAILABLE,,
5.11191E+17,26.46378766,1.146125371,61.0584344,1.17732624,-5.89927245,1.80345428,20.947012,1.9963207,,,NOT_AVAILABLE,,
5.11192E+17,26.62474336,0.521550644,61.03261327,0.500236936,-0.513031554,0.788349135,20.552662,1.232666,,,NOT_AVAILABLE,,
5.11188E+17,26.88547303,0.341239198,60.98742961,0.411532025,-0.912385718,0.538069272,20.200108,1.7926121,,,NOT_AVAILABLE,,
5.11202E+17,27.1221461,0.898152901,61.12991415,1.014266151,2.370986118,1.56432466,20.982792,2.0553226,,,NOT_AVAILABLE,,
5.11202E+17,27.15808897,0.112442799,61.14844932,0.125236758,0.790220714,0.199600457,18.563993,1.998333,,,NOT_AVAILABLE,,
5.11191E+17,26.47591454,0.906149589,60.99703295,1.005115002,-0.023865257,1.187092866,20.846598,1.486824,,,NOT_AVAILABLE,,
5.11208E+17,27.16730808,0.399265762,61.20340065,0.427265563,-0.4156829,0.707623111,20.278996,2.0632381,,,NOT_AVAILABLE,,
5.11189E+17,26.70961845,0.57827001,60.99636126,0.670847503,0.398805064,0.928782746,20.610106,2.0875149,,,NOT_AVAILABLE,,
5.11188E+17,26.89950764,0.029152497,60.9917228,0.035784956,0.313596305,0.048458448,16.35978,1.094368,,,NOT_AVAILABLE,5039,
5.1119E+17,26.54331872,0.177047714,61.02353451,0.203302743,0.485024159,0.290410264,19.343245,1.9542255,,,NOT_AVAILABLE,,
5.11191E+17,26.40105341,0.300368435,61.00365093,0.370985349,1.129809982,0.550752544,19.364784,1.8730965,,,NOT_AVAILABLE,,
5.11192E+17,26.66856965,0.412566282,61.04790905,0.432238903,0.348128645,0.609906532,20.268042,1.7643299,,,NOT_AVAILABLE,,
5.11185E+17,26.41249357,0.629331872,60.94630847,0.632490764,-0.923220671,0.972415682,20.726027,1.4629765,,,NOT_AVAILABLE,,
5.11191E+17,26.4320808,0.461431523,61.01924882,0.45946113,0.422735482,0.66181707,20.384607,1.7309628,,,NOT_AVAILABLE,,
5.11202E+17,27.11799395,0.508949273,61.13410132,0.591920196,1.686885477,0.909026075,20.579264,1.5806618,,,NOT_AVAILABLE,,
5.11202E+17,27.0718312,0.248531078,61.1421206,0.297901152,0.557571385,0.475112505,19.839273,2.6828308,,,NOT_AVAILABLE,,
5.11188E+17,26.71331802,0.150883539,60.97761763,0.179270632,0.52573984,0.243580967,19.112633,1.9220676,,,NOT_AVAILABLE,,
5.11189E+17,26.57989844,0.585074729,60.92655352,0.622462691,1.782122676,0.924977534,20.624645,2.1806755,,,NOT_AVAILABLE,,
5.11208E+17,27.15292258,0.183547627,61.20305213,0.206888844,0.679347623,0.335242717,19.387674,1.9530697,,,NOT_AVAILABLE,,
5.11189E+17,26.5972274,0.450348367,60.93716916,0.4882738,-0.086544414,0.672399254,20.491861,1.6931629,,,NOT_AVAILABLE,,
5.11188E+17,26.75019018,0.414389787,61.00359923,0.419851652,0.38981014,0.588923038,20.251007,,,,NOT_AVAILABLE,,
5.11184E+17,26.48926184,0.698580745,60.90266729,0.825813207,-0.134681062,1.035737985,20.614817,2.038454,,,NOT_AVAILABLE,,
5.11188E+17,26.89935822,0.146249445,60.9711301,0.170021593,0.083140074,0.215338006,18.919598,2.1310463,,,NOT_AVAILABLE,,
5.1119E+17,26.48482398,0.735159367,60.96445165,0.744199781,2.011237789,1.263280817,20.75194,0.927639,,,NOT_AVAILABLE,,
5.11176E+17,26.96820131,0.475124187,60.9815404,0.557296888,0.021444574,0.723177904,20.430819,1.5408726,,,NOT_AVAILABLE,,
5.11193E+17,26.58890302,0.600059868,61.11112589,0.556917316,0.230664059,0.803204106,20.55573,1.9758263,,,NOT_AVAILABLE,,
5.1119E+17,26.48646759,0.127998935,60.97344955,0.135007841,0.16169926,0.182416938,18.617477,1.7805805,,,NOT_AVAILABLE,,
5.11188E+17,26.81622815,0.172109586,60.97308565,0.201072533,0.375089235,0.262227534,19.058544,1.6847916,,,NOT_AVAILABLE,,
5.11202E+17,27.16014128,0.960107827,61.16858986,0.920672714,1.934237742,1.668825643,20.816,1.6912918,,,NOT_AVAILABLE,,
5.11183E+17,26.53970863,0.07579147,60.90750932,0.094104907,0.491056383,0.126282515,17.981764,1.7086296,,,NOT_AVAILABLE,,
5.11192E+17,26.66432958,0.313343602,61.06246417,0.342643757,-0.144428479,0.474163802,20.037128,1.7703876,,,NOT_AVAILABLE,,
5.11185E+17,26.39340338,0.174998764,60.96254965,0.196288701,0.594745628,0.275842905,19.315023,1.8129139,,,NOT_AVAILABLE,,
5.11188E+17,26.76342902,0.191320541,60.98276933,0.254065206,0.652723213,0.339980552,19.168367,2.329111,,,NOT_AVAILABLE,,
5.11192E+17,26.67237712,0.053325306,61.06422394,0.060983335,0.386465391,0.089054305,17.25639,1.477417,,,NOT_AVAILABLE,,
5.11208E+17,27.18322713,0.929511539,61.19329221,1.030049317,-2.415824884,1.745613271,20.86662,1.6765614,,,NOT_AVAILABLE,,
5.112E+17,26.97774493,0.217526505,61.02308017,0.271386774,0.106489366,0.376475368,19.694061,1.7071781,,,NOT_AVAILABLE,,
5.1119E+17,26.59357457,0.012892425,60.99997391,0.015984996,0.600179942,0.023141756,14.427817,1.4278154,,,NOT_AVAILABLE,4447.6,
5.11186E+17,26.61853772,0.112921274,60.89506291,0.134355399,-0.041754598,0.18369864,18.649275,1.865572,,,NOT_AVAILABLE,,
5.11202E+17,27.12883266,0.171386568,61.1055333,0.195548461,-0.001434782,0.30597578,19.302471,2.299879,,,NOT_AVAILABLE,,
5.11189E+17,26.75898472,0.038518229,61.04990886,0.048305725,0.383700543,0.065202464,16.751902,1.5236397,,,NOT_AVAILABLE,4526.885,
5.11202E+17,27.13074427,0.134969392,61.11146899,0.154028831,0.601478608,0.239994097,18.652817,2.0395527,,,NOT_AVAILABLE,,
5.11191E+17,26.49252945,0.234091406,60.98909478,0.264631853,0.160596377,0.367494056,19.801361,1.6018162,,,NOT_AVAILABLE,,
5.1119E+17,26.51875931,0.981560851,60.93658752,0.837890404,0.526107562,1.180528595,20.957275,1.2624836,,,NOT_AVAILABLE,,
5.11189E+17,26.77979332,0.540986546,61.02461397,0.615620193,-0.17433606,0.809978548,20.588861,1.7457104,,,NOT_AVAILABLE,,
5.11188E+17,26.86802165,0.227765575,61.02569335,0.273092565,1.440604243,0.36817045,19.372505,1.9285011,,,NOT_AVAILABLE,,
5.11185E+17,26.44845497,0.183046751,60.96133558,0.201628341,0.661678617,0.295881637,18.560698,1.8849926,,,NOT_AVAILABLE,,
5.11187E+17,26.65281132,0.408904832,60.95330601,0.458718289,0.131728393,0.62762696,20.385118,1.6783543,,,NOT_AVAILABLE,,
5.11188E+17,26.71952039,0.039883391,60.98363016,0.049444753,0.161538832,0.069336321,17.061258,1.4760494,,,NOT_AVAILABLE,4399.3335,
5.1119E+17,26.46361393,1.049739149,60.97575857,1.636569637,-0.529468424,2.283521033,20.986809,1.8275299,,,NOT_AVAILABLE,,
5.11189E+17,26.75823375,0.265564268,61.04507807,0.310349147,0.496165609,0.433022241,19.803783,1.7032909,,,NOT_AVAILABLE,,
5.11191E+17,26.46723887,0.11572363,61.06723802,0.117178764,0.340874022,0.171580676,18.531721,1.6090031,,,NOT_AVAILABLE,,
5.11189E+17,26.69561576,0.031128545,60.9841386,0.04024689,0.033012239,0.057003332,16.409822,2.4540167,,,NOT_AVAILABLE,3574.3333,
5.11188E+17,26.8118201,0.075974744,60.98015837,0.091105192,0.290537627,0.122563781,18.019444,1.6310024,,,NOT_AVAILABLE,,
5.11184E+17,26.42885366,0.631295996,60.91060971,0.621350777,-0.492331924,0.900795781,20.742872,1.8987141,,,NOT_AVAILABLE,,
5.11187E+17,26.61160233,0.85629623,60.93875809,1.05768006,0.385942405,1.324600755,20.800068,1.627533,,,NOT_AVAILABLE,,
5.11191E+17,26.44271725,0.462926679,61.0553575,0.456127112,0.116582982,0.656348252,20.41985,1.5315418,,,NOT_AVAILABLE,,
5.11191E+17,26.38833932,0.057522746,61.01830942,0.063814198,0.46425207,0.092951624,17.601519,1.5427628,,,NOT_AVAILABLE,,
5.1119E+17,26.62258669,0.041094316,60.98587394,0.049671483,0.404859196,0.069122864,16.981092,1.5798874,,,NOT_AVAILABLE,4395,
5.1119E+17,26.53460077,0.131394063,60.9745878,0.14603166,0.295853269,0.206608314,18.867542,1.7974815,,,NOT_AVAILABLE,,
5.11189E+17,26.76052858,0.085371911,61.04537495,0.104326925,0.297591136,0.139039222,18.124575,1.5765495,,,NOT_AVAILABLE,,
5.11188E+17,26.85513648,0.341499034,60.9921205,0.386649891,-0.819248547,0.405766563,19.656513,,,,NOT_AVAILABLE,,
5.11189E+17,26.77004584,0.308562152,61.02825367,0.35105311,0.407077556,0.478146583,20.09529,1.7303009,,,NOT_AVAILABLE,,
5.11202E+17,27.11396412,0.030476604,61.09764755,0.036342168,0.029014232,0.054708421,15.962334,2.4049187,,,NOT_AVAILABLE,3591.26,
5.11188E+17,26.84435032,0.17196505,60.97462228,0.190298143,-0.198976241,0.264514273,18.951761,1.6673489,,,NOT_AVAILABLE,,
5.11187E+17,26.67505846,0.04862269,60.93707687,0.060071257,0.467449968,0.084315189,17.417097,1.6037388,,,NOT_AVAILABLE,,
5.1119E+17,26.50997305,0.251207884,60.93589331,0.300898243,0.662080513,0.412427767,19.823042,2.0586853,,,NOT_AVAILABLE,,
5.11189E+17,26.71809581,0.134911342,61.06520447,0.143117769,0.448874496,0.19642021,18.61644,1.7924175,,,NOT_AVAILABLE,,
5.11176E+17,26.95276923,0.016853716,60.98726238,0.021424049,0.277061318,0.026852598,14.948829,1.0971155,,,NOT_AVAILABLE,5020,
5.11184E+17,26.46465273,0.103757528,60.93183117,0.118424758,0.389980054,0.168600995,18.476463,1.7330627,,,NOT_AVAILABLE,,
5.11209E+17,27.16350236,0.214897716,61.22537957,0.239089032,0.285255414,0.403203083,19.556723,1.85425,,,NOT_AVAILABLE,,
5.11191E+17,26.39840336,0.115126255,61.0184376,0.118211289,0.220237957,0.168284699,18.579561,1.5891018,,,NOT_AVAILABLE,,
5.11193E+17,26.59085945,0.083402821,61.09790121,0.089480049,0.316181738,0.128480593,18.048494,1.581665,,,NOT_AVAILABLE,,
5.112E+17,27.03962907,0.997687135,61.05699141,1.202025789,3.401232088,1.48279746,20.824923,1.8874531,,,NOT_AVAILABLE,,
5.11189E+17,26.71849407,1.489910191,61.06276896,1.416000634,-2.486570736,1.838531376,20.953358,1.5544147,,,NOT_AVAILABLE,,
5.112E+17,27.08325646,0.805428508,61.05057249,0.860294697,0.524009993,1.278665771,20.952888,1.7879639,,,NOT_AVAILABLE,,
5.11202E+17,27.11458559,0.041167255,61.09716393,0.048581401,0.005793926,0.071258955,16.539719,1.7658072,,,NOT_AVAILABLE,3928,
5.11192E+17,26.70606489,0.164443717,61.10259758,0.18118987,0.125580973,0.277558457,19.176615,1.9587975,,,NOT_AVAILABLE,,
5.11191E+17,26.4537437,0.328340377,61.06908864,0.353597219,0.305617803,0.497580722,20.15736,1.6639786,,,NOT_AVAILABLE,,
5.11176E+17,26.92061665,0.5641872,60.97158224,0.501052568,0.326176847,0.899959119,20.348106,1.647274,,,NOT_AVAILABLE,,
5.11188E+17,26.82360218,0.474012808,60.99856444,0.535250702,0.703402877,0.708898985,20.34833,1.81147,,,NOT_AVAILABLE,,
5.11191E+17,26.41092597,1.429839299,61.00525722,1.154248217,-0.207431884,1.59020508,20.89001,1.5799255,,,NOT_AVAILABLE,,
5.11188E+17,26.80061857,0.118785268,60.99240205,0.136379717,0.714286246,0.18087499,18.731934,1.7044353,,,NOT_AVAILABLE,,
5.11185E+17,26.35527209,0.920200914,60.97986936,0.99725043,-1.033337925,1.575545531,20.82073,1.5364819,,,NOT_AVAILABLE,,
5.11187E+17,26.65390756,0.12884095,60.93647082,0.15536608,0.408582639,0.206557751,18.795551,1.9230194,,,NOT_AVAILABLE,,
5.11188E+17,26.73926432,0.232739667,61.0133967,0.287195725,0.162832092,0.38719711,19.680458,2.4276009,,,NOT_AVAILABLE,,
5.11191E+17,26.41412601,0.020083049,61.01483694,0.023729363,1.056435778,0.035746442,11.175759,0.5013094,,,NOT_AVAILABLE,7098.5,0.1077
5.1119E+17,26.63507163,0.11257526,60.98482309,0.130273058,0.32817963,0.18235056,18.695625,1.7786674,,,NOT_AVAILABLE,,
5.11188E+17,26.82577746,0.263152497,61.02431331,0.303727582,1.14288238,0.412735886,19.888918,1.8738976,,,NOT_AVAILABLE,,
5.11186E+17,26.77057124,0.059991689,60.93862498,0.071909011,0.331339638,0.101032653,17.691624,1.7070332,,,NOT_AVAILABLE,,
5.11185E+17,26.3785682,0.236872115,60.9893568,0.264966501,0.273586407,0.366555291,19.744123,2.1219234,,,NOT_AVAILABLE,,
