v20161021csv_oid,dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,missing20161021_oid,col1,col2
26,3.445728756208429E-5,1635721458409799680,Gaia DR2 511264733606393472,511264733606393472,1096329026,2015.5,26.546829536431463,0.012409675842744779,61.26051843884729,0.015258625162936463,0.44465935193145173,0.020442967792092277,21.751213,-0.2887178486369126,0.021418417092957866,-0.6183279604568286,0.030833298252826907,-0.46623862,-0.03684035,-0.57570404,0.33797637,0.07768719,0.30985588,-0.38170144,0.07109039,-0.03083094,-0.6159373,475,0,475,0,0.31640258,479.09207,0.0,1.8540278945620294E-15,31,false,65.87766,1.556622914241826,0.003059907137477209,-4.3884254E-4,54,19,0.04247081,0,59,false,498,52175.977376217525,8.737538005670105,5971.4736,13.89469,58,24780.691399619773,25.087272019229214,987.7794,14.366105,56,40656.55983125262,31.855517710421537,1276.28,13.239094,1.2541643,1,1.1270113,0.47141552,0.6555958,,,0,,,,NOT_AVAILABLE,129.46574311172625,-0.9147626894004474,51.76623240716857,45.970448859808016,100002,4963.7124,4856.67,6140.35,,,,,,,200111,4.6054482,3.0095313,4.810696,11.600186,10.160764,13.039609,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264733606393472,,30,26.54687,61.26049
27,2.514534470659249E-4,1635721458409799680,Gaia DR2 511219103871461376,511219103871461376,1204488584,2015.5,26.700114401713726,0.01644668400865846,61.257585102583526,0.01917135356417633,0.2586688374685404,0.02678922923280054,9.655703,-0.9641451238875238,0.025471286225107526,-0.1762928237496636,0.03543398365401586,-0.60821116,0.16370447,-0.6247633,0.4023203,-0.11017609,0.39141348,-0.39437267,-0.12575193,0.1830297,-0.649883,480,0,479,1,-6.0858397,309.72418,0.0,0.0,31,false,42.17538,1.5828362887606633,0.003926262863098824,9.6864963E-4,55,18,0.04737498,0,60,false,498,33637.48082791491,6.0532248828715804,5556.952,14.371307,56,17230.818251823457,17.67468679898169,974.8868,14.760623,58,24361.95781113588,21.220400831523236,1148.0442,13.795139,1.236501,0,0.96548367,0.3893156,0.57616806,,,0,,,,NOT_AVAILABLE,129.53840870644646,-0.9020201568336151,51.855170817893196,45.930230822562336,100001,5340.5,5108.6665,5562.907,1.9615,1.5107,2.2487,0.99,0.751,1.15,200111,5.3122005,4.895924,5.80528,20.68099,15.332869,26.029112,http://geadata.esac.esa.int/data-server/datalink/links?ID=511219103871461376,,31,26.69972,61.25742
28,1.4029213958914843E-4,1635721458409799680,Gaia DR2 511217798201407616,511217798201407616,74708669,2015.5,26.647827330246383,0.01442720960114028,61.25616492054712,0.01704545641182328,0.3398768098986215,0.024891358246668605,13.65441,-0.8607785998291959,0.026822959304243076,-0.2736862623025206,0.03578010359499721,-0.5127387,0.2131222,-0.3731993,0.23892857,-0.1612368,0.20763278,-0.26968288,-0.04034744,0.103638455,-0.6647035,449,0,448,1,-6.4936557,275.97375,0.0,0.0,31,false,42.721268,1.5766210810643682,0.00393094238257664,0.009804636,51,20,0.046965774,0,59,false,467,34439.353347199445,6.35977089275316,5415.1875,14.345728,47,17163.5533266112,15.401119058022454,1114.4354,14.76487,42,25461.833282210984,18.19854719775099,1399.1135,13.747196,1.2376941,1,1.0176735,0.41914177,0.5985317,,,0,,,,NOT_AVAILABLE,129.51413798946945,-0.9087519220197624,51.823051433196134,45.94186100291844,100002,5183.3047,5076.8047,5325.0,,,,,,,200111,4.39381,4.1630874,4.580088,12.554638,10.212682,14.896594,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217798201407616,,32,26.64766,61.25605
30,2.092680374685821E-4,1635721458409799680,Gaia DR2 511217626402717312,511217626402717312,723875062,2015.5,26.6768016551981,0.011880342511046742,61.25433082075943,0.014038549293801087,0.3080970748060987,0.020111105297521862,15.319749,-1.0942634424839222,0.019888331412067372,-0.24861492562305745,0.028388731334416335,-0.4903126,0.06508369,-0.5266812,0.30293226,-0.07840639,0.28063634,-0.2924296,-0.005282444,0.051003076,-0.5738341,484,0,484,0,-10.130329,228.48279,0.0,9.182637509059623E-16,31,false,76.26789,1.5871716069600177,0.0030915930088491537,-0.023323797,55,19,0.038671408,0,61,true,504,59999.847125685934,8.56243446567145,7007.335,13.7429905,56,31221.12531523063,32.929428687135264,948.1223,14.115267,54,42756.977165465345,25.87121025031144,1652.6857,13.184402,1.2329715,0,0.93086433,0.3722763,0.558588,,,0,,,,NOT_AVAILABLE,129.5281454212819,-0.9075851452573185,51.838924185527475,45.93316216192804,100001,5240.83,4961.3853,5431.0,,,,,,,200111,6.229274,5.800668,6.9507504,26.373629,21.703344,31.043913,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217626402717312,,34,26.6765,61.25418
31,8.494625846748327E-5,1635721458409799680,Gaia DR2 511217763841675008,511217763841675008,1250230759,2015.5,26.599719269802453,0.01245680554379966,61.25314282009459,0.015142965889200326,0.33877641695933114,0.022273595493403107,15.209777,-1.2337887455315464,0.021279002679136728,-0.39600787025889345,0.031124248699056598,-0.47214487,-0.038711376,-0.54425645,0.3172942,0.11023207,0.28420234,-0.3513951,-0.060534604,-0.011253503,-0.6054106,480,0,478,2,-3.5388136,371.72363,0.0,0.0,31,false,71.86829,1.5975841713862382,0.0030598167836705754,-0.07485206,55,18,0.041249078,0,61,false,500,57066.13095666238,10.37899508123644,5498.233,13.79742,40,30233.011265665624,49.237683300930804,614.0218,14.150185,39,39820.441449370024,27.533629479147052,1446.2474,13.261655,1.2275838,0,0.8885298,0.35276508,0.5357647,,,0,,,,NOT_AVAILABLE,129.4921639985119,-0.9166052202741183,51.79223565032594,45.95109603335365,100001,5486.0,5137.25,5901.5,,,,,,,200111,4.9638977,4.289529,5.6607375,20.107754,16.63131,23.584198,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217763841675008,,35,26.59968,61.25306
32,3.812694543337923E-5,1635721458409799680,Gaia DR2 511264527447966208,511264527447966208,1302054217,2015.5,26.50866270445777,0.013590154667868566,61.250581544799964,0.015465300989730783,0.3302170931220401,0.021141138336297997,15.619646,-1.1181140148724635,0.023489974655293403,-0.32178912788179415,0.03214414817205693,-0.5084902,-0.045045234,-0.59902513,0.34574705,0.10858038,0.312874,-0.36098555,-0.004440286,0.03279411,-0.6516851,450,0,450,0,-8.380019,238.45401,0.0,0.0,31,false,71.869995,1.554382785401043,0.0032942915548145515,-0.029589403,51,18,0.044721026,0,56,false,465,55719.47432347077,8.152176034866212,6834.9204,13.823348,44,26988.051034578923,46.47285839637366,580.7272,14.273459,42,43047.44610085024,35.55808506623381,1210.6233,13.177052,1.2569304,0,1.0964079,0.4501114,0.6462965,,,0,,,,NOT_AVAILABLE,129.44988711480423,-0.9283378397324972,51.73622777336175,45.97131236324981,100001,4979.02,4704.85,5157.39,,,,,,,200111,6.3584023,5.9261928,7.1210523,22.38547,18.55714,26.213799,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264527447966208,,36,26.50874,61.25059
33,2.6757586621404E-4,1635721458409799680,Gaia DR2 511219035151995776,511219035151995776,1135575367,2015.5,26.705859479647337,0.013022848249465955,61.24879005923742,0.01588930305441956,0.34952556572489324,0.022085598588895142,15.82595,-1.176522347661424,0.021433829756942507,-0.22553666205026737,0.030931001907187915,-0.4478326,0.112402275,-0.54547095,0.27809337,-0.09488919,0.23119648,-0.24826097,-0.07227273,0.12457643,-0.5759134,486,0,484,2,-4.49019,352.48575,0.0,1.8365275018119247E-15,31,false,48.845627,1.5610903881981983,0.0033923583733999935,-0.005621436,56,20,0.04078123,0,62,false,498,39344.14154836987,6.853132578840745,5741.045,14.201165,53,19319.748016589074,21.726245014904265,889.2355,14.636385,52,29638.320205685246,21.758792462491947,1362.1307,13.582286,1.2443547,0,1.0540991,0.43521976,0.6188793,,,0,,,,NOT_AVAILABLE,129.54298204807372,-0.9100249641875784,51.85212618936936,45.92125853012082,100001,5226.6133,5080.3374,5327.3335,,,,,,,200111,4.4755735,4.3079405,4.7370105,13.467085,11.223757,15.710413,http://geadata.esac.esa.int/data-server/datalink/links?ID=511219035151995776,,37,26.70543,61.24862
36,3.290726933924096E-5,1635721458409799680,Gaia DR2 511264458728491008,511264458728491008,321096453,2015.5,26.451589895003004,0.019055667091218004,61.24654326821888,0.02353022870546978,0.20864159071721752,0.03169368481543332,6.583065,-0.99413139491145,0.03373682840891643,-0.5782961700837935,0.048730579349748546,-0.44751775,0.027176838,-0.56402564,0.3325696,0.022974554,0.30824143,-0.40669206,0.063606836,-0.035420462,-0.61212575,525,525,500,25,20.549173,1462.5604,0.0,1.8397089067538368,31,true,348.45547,1.5838365292227752,0.004841372953418591,-0.0032270446,59,19,0.039007027,0,63,true,540,791877.2653011557,546.5730450425084,1448.8041,10.941721,58,402625.2253869894,668.9088477164792,601.91345,11.339136,56,562103.7024542973,786.70034249034,714.508,10.387379,1.2182809,1,0.95175743,0.39741516,0.55434227,,,0,,,,NOT_AVAILABLE,129.42388738428042,-0.9380408371955582,51.699326051994134,45.98190919071176,100002,5403.25,5370.6665,5460.5,1.9755,1.547,2.2535,0.99,0.741,1.132,200111,31.094273,30.445683,31.472712,742.4646,565.00586,919.92334,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264458728491008,,41,26.45155,61.24657
37,8.356248936075752E-5,1635721458409799680,Gaia DR2 511217763841681536,511217763841681536,33987988,2015.5,26.61025152981206,0.017574474026915213,61.244397801227926,0.021467431458245062,0.32092243412115534,0.029983593608072935,10.703268,-1.1352992242414617,0.03049262439168885,-0.21546594440634215,0.04272573689174738,-0.45115706,-0.012849533,-0.58163965,0.34777638,0.16405815,0.31859785,-0.39163744,0.09368679,-0.10611519,-0.621342,516,516,511,5,7.6415176,789.2012,0.0,0.0,31,true,323.7591,1.6202336959331125,0.004462238547254712,0.002239732,59,18,0.03541467,0,62,false,532,241444.69912883596,45.99032810407267,5249.902,12.231321,56,134063.58639208213,234.5731483893691,571.5214,12.533111,56,161119.63149494893,125.666656481524,1282.1191,11.744049,1.2225707,0,0.78906155,0.30178928,0.48727226,,,0,,,,NOT_AVAILABLE,129.49896591686738,-0.9240809500747497,51.792063403917666,45.940990275187964,100001,5989.8447,5802.5,6601.77,,,,,,,200111,8.887874,7.3165812,9.471062,91.61207,77.8898,105.334335,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217763841681536,,42,26.61015,61.24433
38,1.1467304878132493E-4,1635721458409799680,Gaia DR2 511217695122208640,511217695122208640,1075658170,2015.5,26.62764398531453,0.018322799062266602,61.24145138372886,0.022974887144950495,0.37003572585739763,0.03198541968417272,11.568888,-1.0651141375456654,0.032012113530546525,-0.07774225862570049,0.047111495546296414,-0.43947634,0.03510822,-0.5406231,0.3048743,0.06872332,0.2842988,-0.3834881,0.016022159,-0.010713352,-0.6035388,476,476,461,15,8.413324,759.25073,0.0,0.0,31,true,369.15436,1.5682006098734227,0.004611627903724729,-0.022367172,55,19,0.03720665,0,60,false,494,308793.0756943558,1306.0267442425543,236.43703,11.964197,52,155853.12961569472,1826.6132395663917,85.323555,12.369599,54,236164.58073359396,3997.839525485258,59.07305,11.328883,1.2695159,0,1.0407162,0.40540218,0.635314,,,0,,,,NOT_AVAILABLE,129.50776863648235,-0.9251891228087101,51.80023677597049,45.93417949567781,100001,5204.1997,5004.64,5423.0,,,,,,,200111,11.967002,11.0208235,12.940395,94.64142,81.80267,107.48016,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217695122208640,,43,26.6275,61.24136
40,9.602551137751128E-6,1635721458409799680,Gaia DR2 511264493088231040,511264493088231040,463117859,2015.5,26.475513477295173,0.011665690869815903,61.241094613474445,0.014382202746606147,0.30433409678853723,0.019385428843288244,15.699116,-1.1445303714949002,0.02012178616004719,-0.2403677281665571,0.029878243483560354,-0.41789562,0.018395316,-0.57942045,0.34932908,0.011896764,0.29514122,-0.31831527,0.060840305,-0.039787583,-0.57590187,438,8,437,1,-10.418692,192.03174,0.0,0.0,31,true,107.645004,1.5446139388899085,0.0029783014044180212,-0.03480744,50,19,0.040494375,0,58,false,461,84485.99892463825,19.797992850898165,4267.4023,13.371404,37,39128.04353224703,80.98119331619174,483.17444,13.870168,35,67195.33610096946,93.41303863493663,719.33575,12.693572,1.2584734,0,1.1765957,0.49876404,0.67783165,,,0,,,,NOT_AVAILABLE,129.43628396752467,-0.9409591265576208,51.709530448644934,45.971332797568735,100001,4872.0,4799.223,4923.27,,,,,,,200111,8.986708,8.80051,9.261328,40.994446,33.89797,48.090923,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264493088231040,,46,26.47553,61.2411
41,6.348118418080813E-5,1635721458409799680,Gaia DR2 511217729481953408,511217729481953408,666956424,2015.5,26.604432093205048,0.015421713379660125,61.23754832277968,0.01798819217920821,0.35169453451991106,0.024785608822299396,14.1894655,-0.8893214142470358,0.027629815236771674,-0.31471916878542666,0.03625922564990359,-0.4836853,-0.07939841,-0.57144904,0.33647507,0.11031984,0.30726784,-0.372725,0.14768314,-0.06957212,-0.63888633,432,0,431,1,-5.18721,291.30228,0.0,0.0,31,false,41.301792,1.5811769256796857,0.003894513975717585,0.039095655,50,18,0.048713047,0,55,false,447,32967.63936814135,6.404272049570641,5147.7573,14.3931465,49,17064.843814191732,25.756863212536892,662.53577,14.771132,47,23758.981031125084,20.098298372782466,1182.1389,13.8223505,1.2383,0,0.94878197,0.37798595,0.570796,,,0,,,,NOT_AVAILABLE,129.4976781109931,-0.9313676993770322,51.78356652136661,45.93653618503429,100001,5197.5034,4801.72,5359.0,,,,,,,200111,4.126942,3.8819542,4.835309,11.197744,9.185293,13.210196,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217729481953408,,47,26.60438,61.23749
42,1.6014715034056318E-4,1635721458409799680,Gaia DR2 511217592042996992,511217592042996992,1394148094,2015.5,26.65562836180772,0.014079494461273134,61.238181770764086,0.018582080397787644,0.3135422537890343,0.02439104208950937,12.854812,-1.0702631960889324,0.025467565538820784,-0.22122333917381046,0.039055302600442585,-0.28192097,0.09981957,-0.5121151,0.15776458,0.115149535,0.21522155,-0.50868416,0.11207701,-0.1618684,-0.5530496,414,0,414,0,-6.570236,247.9184,0.0,0.0,31,false,49.769604,1.5748598315665947,0.0037584618565206424,-0.0043103937,47,17,0.04955891,0,59,false,446,39470.17874163311,14.021135320995496,2815.0486,14.197693,49,20199.150173669103,35.922463448241096,562.2986,14.588056,47,28612.189089931093,32.67757729472692,875.5909,13.620543,1.2366637,1,0.9675131,0.39036274,0.57715034,,,0,,,,NOT_AVAILABLE,129.52162209654915,-0.9255292212171417,51.81447182694049,45.9244866217618,100002,5330.0,5083.0,5423.0,,,,,,,200111,4.7693305,4.607153,5.2441077,16.539347,13.243547,19.835146,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217592042996992,,48,26.65539,61.23807
43,3.4872095259022785E-6,1635721458409799680,Gaia DR2 511264424368755584,511264424368755584,1006191979,2015.5,26.483806138946854,0.018818482182354077,61.23480704900195,0.02350433871472843,0.3433855780077409,0.032227627219111765,10.655006,-1.0634602197494465,0.0359418873973729,-0.22321746095007994,0.05150862047141457,-0.3927214,-0.04052085,-0.5153363,0.3123299,0.1771947,0.26769492,-0.31914824,0.18096738,-0.19061747,-0.6423434,472,472,467,5,-1.051873,430.12183,0.0,0.0,31,true,202.20094,1.5405502685291372,0.005070060930117834,-0.0068312213,53,18,0.040916298,0,57,true,493,6739981.071836108,3646.3623284820687,1848.4124,8.616719,53,2980911.1009086487,4914.816374578406,606.51526,9.165516,55,5399338.820702558,9585.597699772883,563.2762,7.9310684,1.243364,0,1.2344475,0.54879665,0.6856508,,,0,,,,NOT_AVAILABLE,129.44150415808434,-0.946270643446191,51.7098270053353,45.96388882533866,100001,4921.96,4800.56,5114.0,,,,,,,200111,69.272446,64.16751,72.820366,2537.2778,2164.6704,2909.8853,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264424368755584,,49,26.48381,61.23481
44,6.98361511167006E-5,1635721458409799680,Gaia DR2 511217729481954816,511217729481954816,1676967853,2015.5,26.612125158883128,0.03372604085162267,61.23643654977513,0.03959590241271868,0.2694447124482209,0.05171836140653903,5.2098465,-1.0592938177252653,0.058904725531875084,-0.2810688736840401,0.08070413605134785,-0.46718428,-0.040467747,-0.59008455,0.3702496,0.064053565,0.35130844,-0.45527217,0.041930087,-0.0245193,-0.6096726,412,404,396,16,34.376823,2353.1836,0.17710793705461103,15.400901659225873,31,false,25.691553,1.568194323889509,0.008645668791619618,0.027597215,48,19,0.05771771,0,58,true,415,273203.8418475568,132.588529658417,2060.539,12.097149,52,140620.31155812513,223.94276556310544,627.9297,12.481268,51,196999.98630043096,272.3340715501414,723.3762,11.525755,1.2357817,0,0.955513,0.38411903,0.57139397,,,0,,,,NOT_AVAILABLE,129.50153184199917,-0.9316712021336088,51.78732316263348,45.93368775768915,100001,5223.5,4850.0,5403.4272,,,,,,,200111,15.320925,14.317578,17.771524,157.43855,115.99823,198.87888,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217729481954816,,50,26.61204,61.23638
45,5.764583833970129E-5,1635721458409799680,Gaia DR2 511217729481955840,511217729481955840,474810374,2015.5,26.583279767547864,0.01443386060287208,61.236606855641774,0.017473250865291483,0.31991765840561964,0.024352281203748362,13.137072,-1.0008844664851628,0.026906818942503997,-0.29401795895746946,0.03723073226508203,-0.47300968,-0.032194763,-0.48271248,0.31065252,0.10771499,0.270241,-0.28485,0.12705292,-0.1031206,-0.65597016,483,0,483,0,-5.108342,336.28433,0.0,0.0,31,false,31.631987,1.5679746022913943,0.003717859800244791,-0.006045985,55,19,0.048892308,0,59,false,504,25524.767957758984,5.049826324136122,5054.5835,14.670961,57,12749.534027830945,17.50125505037685,728.49255,15.087652,55,19071.980085522453,15.577534345712758,1224.3259,14.06093,1.2466916,0,1.026722,0.41669083,0.6100311,,,0,,,,NOT_AVAILABLE,129.48792744233737,-0.9344388638779347,51.770297466377926,45.940933076914945,100001,5211.7134,5088.0,5334.0,,,,,,,200111,3.9657214,3.7859704,4.160917,10.453487,8.414267,12.492708,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217729481955840,,51,26.58326,61.23655
46,1.5587506349949682E-4,1635721458409799680,Gaia DR2 511217592043001216,511217592043001216,1535339190,2015.5,26.66248315476942,0.02020051430480357,61.23501377751991,0.024076669406004097,0.2678749170213744,0.031175984210856794,8.592348,-1.0037228293269886,0.034387741583361775,-0.23780298964361873,0.04758545425887213,-0.5715742,0.08598953,-0.59091175,0.38892663,-0.068945244,0.3744183,-0.43347085,0.037632924,0.028728645,-0.6539248,513,513,489,24,13.922575,1058.1213,0.0,0.0,31,true,359.33505,1.6299899397880064,0.004572871411157127,-0.00701581,60,19,0.039697327,0,69,true,543,790078.0011414206,734.9708305175647,1074.9788,10.944191,56,436261.54685789923,1105.0068065358594,394.8044,11.252021,54,514059.7501665111,1040.1417841371651,494.22086,10.484386,1.2028196,0,0.7676344,0.30782986,0.45980453,,,0,,,,NOT_AVAILABLE,129.52551849743165,-0.9279246773608645,51.81622032030195,45.92007790683414,100001,6111.5,5674.5,6999.6777,,,,,,,200111,18.46471,14.07609,21.418198,428.51987,349.61395,507.42578,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217592043001216,,53,26.66221,61.23493
47,1.757064012399928E-4,1635721458409799680,Gaia DR2 511217587742523648,511217587742523648,606633112,2015.5,26.666153550388486,0.01488493167692248,61.23403002572554,0.019646674983132738,0.35520415048601733,0.026420862408596184,13.444078,-1.1529553529371102,0.02590951245004808,0.040999669224748604,0.03893309563562155,-0.5006374,0.074651524,-0.56828076,0.3580476,-0.024625653,0.3064889,-0.33915436,-0.020796336,0.11550185,-0.648121,488,226,484,4,2.0007813,542.90936,0.0,0.0,31,true,160.90057,1.5970594164863376,0.0035567374237789368,-0.029138025,56,17,0.039629556,0,62,false,498,124203.28902469485,29.212315774959972,4251.744,12.953033,57,66450.62345150502,97.83080398732793,679.2403,13.29514,52,86216.92913962704,52.037108075898665,1656.8356,12.422938,1.2291749,0,0.8722019,0.34210682,0.5300951,,,0,,,,NOT_AVAILABLE,129.52745368250345,-0.9285108373368823,51.817680222295365,45.91832974432513,100001,5670.0,5389.99,5967.596,1.786,1.3862,2.01,0.8953,0.6299,1.0141,200111,6.485115,5.8544345,7.1764197,39.16177,33.317932,45.005608,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217587742523648,,54,26.66584,61.23394
48,5.961742659177949E-5,1635721458409799680,Gaia DR2 511217725176130048,511217725176130048,1616741577,2015.5,26.600937096154013,0.01765979759942128,61.23384011637248,0.02111794626469827,0.3467891543396106,0.028418996774417407,12.2027235,-1.1120543889494112,0.030756732852222007,-0.15029346743284322,0.04442234658210398,-0.47905263,-0.048832253,-0.573164,0.36741018,0.108715676,0.33836177,-0.37432095,0.099994704,-0.114676796,-0.6098839,485,458,479,6,2.1834536,543.7252,0.0,1.3166102650418438E-15,31,false,220.15015,1.59756298513885,0.004393844525391136,-0.013005645,55,19,0.037588596,0,59,true,485,155833.25511586238,26.291043662550045,5927.2373,12.706716,52,81968.65700058699,108.08285096836728,758.38727,13.067268,49,109695.31401421843,64.6960687754545,1695.5483,12.161449,1.2299298,1,0.90581894,0.3605528,0.54526615,,,0,,,,NOT_AVAILABLE,129.49681835924974,-0.9353476911020338,51.77876164199724,45.934209661427445,100002,5668.63,5306.6,6519.6367,,,,,,,200111,7.444338,5.627759,8.49473,51.553635,44.540115,58.567154,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217725176130048,,55,26.60087,61.23379
49,5.320572998706156E-5,1635721458409799680,Gaia DR2 511217729481958400,511217729481958400,563182023,2015.5,26.60983888487337,0.020597668948018955,61.2327316394095,0.024769765209013046,0.3713967720155446,0.03650008669754981,10.17523,-1.200359598474915,0.035376638000684205,-0.0709622320209054,0.050846715506632945,-0.48026985,0.09914864,-0.58701235,0.37025523,0.021762488,0.34409264,-0.38984215,0.065812804,-0.0779147,-0.62599,448,448,447,1,0.53005826,457.26553,0.0,0.0,31,true,229.54085,1.5960633456580813,0.004989480426886866,0.025614591,51,16,0.039251525,0,58,false,474,161442.6911197237,55.61085227797419,2903.0789,12.66832,51,85378.22433866204,137.11949156474952,622.65564,13.023021,49,113417.188548702,109.64838590222433,1034.3717,12.125223,1.2313683,0,0.8977976,0.35470104,0.54309654,,,0,,,,NOT_AVAILABLE,129.50124041786952,-0.9355250210763719,51.783239861824896,45.93106641614927,100001,5461.915,5195.283,6218.0176,1.938,1.5534,2.1301,0.9757,0.7745,1.078,200111,7.6929874,5.935824,8.502888,47.453094,40.442535,54.463654,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217729481958400,,56,26.60975,61.2327
50,2.819259274872864E-5,1635721458409799680,Gaia DR2 511264321289540608,511264321289540608,1420728637,2015.5,26.53783799824526,0.01162147124489008,61.232926128703575,0.013941465623005925,0.2963791720933965,0.020082708674349223,14.757928,-1.255198054933087,0.02055500179222599,-0.18130778608658987,0.029714431819862903,-0.4643272,0.019775951,-0.5604593,0.3264578,0.020593077,0.2905191,-0.33632264,0.118600175,-0.16199057,-0.6376461,506,0,505,1,-8.404673,278.08078,0.0,0.0,31,true,79.09008,1.567826116869694,0.0028485119644010596,-0.014660843,57,18,0.041035406,0,60,false,512,61878.74091609352,10.655721772116324,5807.0903,13.709512,57,30584.978926070165,44.48490697257481,687.5361,14.137618,56,46219.0359106894,30.178191792802306,1531.5376,13.099868,1.241202,0,1.0377502,0.4281063,0.60964394,,,0,,,,NOT_AVAILABLE,129.46732461763014,-0.9426471495352681,51.74056931463797,45.948959888857246,100001,5181.6763,5022.4,5377.0,2.304,2.016,2.4638,1.179,1.087,1.2638,200111,6.7591233,6.2769814,7.194628,29.672663,24.215729,35.129597,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264321289540608,,57,26.53786,61.2329
51,2.5160235075621274E-5,1635721458409799680,Gaia DR2 511264218210327296,511264218210327296,874242278,2015.5,26.52040135626252,0.04107197605531292,61.228274559318905,0.05083852359222704,0.42022455935755104,0.059019778132180546,7.1200633,-0.6182056796605718,0.065572322978756,-0.37703442045613417,0.0944007532276487,0.019824972,-0.20903797,-0.748218,0.004043563,-0.024614535,-0.012922538,-0.6172224,0.2556849,-0.0053063026,-0.32118857,254,254,254,0,-0.46023586,238.2221,0.0,8.960891209418259E-16,31,true,190.94426,1.543094337595589,0.007829051461667402,0.005881158,29,10,0.060733076,0,33,true,275,6536792.9917015955,3605.3193682842916,1813.0968,8.649954,32,3094212.500030869,4761.4511465996275,649.84656,9.125012,32,5021125.670639215,7735.624976077676,649.0911,8.009917,1.2414862,0,1.1150951,0.47505856,0.6400366,81.75791259553027,1.838785860335093,9,5500.0,4.5,0.0,NOT_AVAILABLE,129.46009787076372,-0.9489599299577833,51.72677627031599,45.949259390014504,100001,4983.6665,4899.25,5174.0,,,,,,,200111,53.989773,50.09064,55.866344,1619.9948,1319.6138,1920.3757,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264218210327296,,58,26.52039,61.22825
