i20171029csv_oid,dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,i20171029_oid,col1,col2
17,1.254935693027342E-4,1635721458409799680,Gaia DR2 511264939764819328,511264939764819328,1464501452,2015.5,26.52638902852013,0.018946722956709364,61.27525394589147,0.022264869858109736,0.3853644987486109,0.02973549971333668,12.959745,-1.0186130967017515,0.03223295996430825,-0.2000794305753276,0.04535185319856553,-0.4361975,0.00933644,-0.5957273,0.33259404,0.10541869,0.30570233,-0.3724294,0.0594115,-0.07822412,-0.57265925,490,490,460,30,14.593132,1051.2892,0.0,0.0,31,true,384.04855,1.5777252038348648,0.005114931294698999,-0.07112105,56,19,0.037111074,0,62,false,472,627731.9816601012,337.8655006346104,1857.9346,11.19393,51,313421.95597733074,466.9892643691668,671.15454,11.611065,47,453750.0418020022,304.1453165005917,1491.8856,10.619879,1.222133,1,0.99118614,0.41713524,0.5740509,,,0,,,,NOT_AVAILABLE,129.45303424277273,-0.9024252715870268,51.76494634099734,45.988137497261306,100002,5358.0,5339.0,5374.0,,,,,,,200111,15.285764,15.194879,15.394753,173.49216,151.96866,195.01566,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264939764819328,,19,26.5266,61.27518
18,5.090375494734391E-5,1635721458409799680,Gaia DR2 511265317721942400,511265317721942400,1286151516,2015.5,26.427566075808066,0.013884230821904403,61.273540186877966,0.016022789053448068,0.6719589686607244,0.022062856854351005,30.456572,17.116070918705354,0.02403991995495943,-13.982475551465761,0.0331269735833251,-0.3885385,-0.064704806,-0.61916894,0.30942106,0.053392597,0.27294052,-0.39181265,0.10365544,-0.039610572,-0.5565035,481,0,480,1,2.7628171,564.5975,0.07373460959123437,1.6584884259143604,31,false,43.904713,1.3910214657164228,0.0034478853267159828,-0.009065452,55,19,0.04444576,0,60,false,507,45768.99226287081,7.906408852552998,5788.847,14.036938,50,13133.935994929265,21.25928240234235,617.7977,15.055401,53,49131.98582131269,36.4984681216813,1346.1383,13.033509,1.360439,1,2.0218916,1.0184631,1.0034285,,,0,,,,NOT_AVAILABLE,129.40694641540554,-0.9140543997175301,51.704973700964686,46.01101034667338,100002,3722.0,3659.0,4276.9233,1.9677,1.6864,2.8221,0.9692,0.8273,1.402,200111,6.826188,5.169732,7.063276,8.05669,7.359103,8.754277,http://geadata.esac.esa.int/data-server/datalink/links?ID=511265317721942400,,20,26.42767,61.27355
19,6.558197226730941E-5,1635721458409799680,Gaia DR2 511265347773502592,511265347773502592,623619706,2015.5,26.44952779146998,0.01195542887351099,61.27331622338946,0.014405061564002902,0.34400698663135837,0.019102295854852642,18.008673,-1.017941458943858,0.020862640090734224,-0.25616433269507005,0.0303237589373918,-0.47041595,0.016625619,-0.59356993,0.38002986,0.003322301,0.34947076,-0.41328794,0.051283397,-0.035178937,-0.60777867,467,45,466,1,-7.5762987,266.63187,0.0,0.0,31,false,126.629654,1.5446328813747268,0.0029941144340543844,-0.011811019,53,19,0.04056989,0,56,false,350,90216.061629776,155.31412795589836,580.86194,13.300156,43,43637.73452075377,248.28382592834288,175.75746,13.751733,40,69533.56085815192,479.5652401195534,144.99292,12.656434,1.2544473,0,1.0952988,0.4515772,0.6437216,,,0,,,,NOT_AVAILABLE,129.4173169265987,-0.9120674929836141,51.71785538593366,46.00540513330053,100001,5005.185,4860.0,5125.935,,,,,,,200111,7.6634955,7.3066955,8.128205,33.20696,28.369669,38.04425,http://geadata.esac.esa.int/data-server/datalink/links?ID=511265347773502592,,21,26.44966,61.2733
20,6.663375804920872E-5,1635721458409799680,Gaia DR2 511265489520505344,511265489520505344,199713371,2015.5,26.375463117640415,0.016346818731200793,61.273064299163124,0.01847777472397417,0.6392157684796765,0.026291505827076306,24.312634,0.5665954866858144,0.02713188258938794,-2.686275413020382,0.03766182900502454,-0.38289276,-0.0018023967,-0.6343894,0.30590016,0.052812643,0.27259445,-0.403411,0.06512146,-0.014219288,-0.5572309,484,0,479,5,10.949178,896.33997,0.15894910794730757,9.309758069249488,31,false,29.365982,1.360964101908897,0.00390451565145474,-0.032812033,55,18,0.048165645,0,59,false,482,96256.06590712599,19.075424266120677,5046.077,13.229795,53,25070.746498576893,52.314792898397705,479.22864,14.35347,51,107719.65129989336,94.14412204708061,1144.1995,12.181183,1.3795536,1,2.172287,1.1236744,1.0486126,-38.899170843295465,0.5366330309843657,9,5000.0,3.0,0.0,NOT_AVAILABLE,129.38255009372693,-0.919739292210017,51.67366890046834,46.02345003977574,100002,3593.0,3505.5,3908.6133,1.8405,1.8009,1.908,0.904,0.886,0.9251,200111,11.694437,9.88208,12.285528,20.53441,18.414938,22.653883,http://geadata.esac.esa.int/data-server/datalink/links?ID=511265489520505344,,22,26.37544,61.27313
21,2.2453535803968028E-4,1635721458409799680,Gaia DR2 511264699246652544,511264699246652544,1605847410,2015.5,26.58710521792768,0.037527990972136445,61.26466602409981,0.04337186439687901,0.3880527089500511,0.06375903093747394,6.0862393,-0.8361801173129358,0.06565830703103921,-0.4287757980614153,0.09055118663720285,-0.47585744,-0.02703007,-0.5219851,0.30785343,0.05287652,0.27370927,-0.3077736,-0.02117753,0.024956042,-0.6200878,479,0,477,2,-0.20310706,465.1266,0.0,0.0,31,false,4.0225253,1.4768319702620807,0.009549291315457495,-0.058769725,55,19,0.09855584,0,60,false,501,3860.152092385233,2.2733153948794897,1698.0275,16.721855,43,1671.6498023434792,10.343456448330869,161.61424,17.293526,39,3364.1015144591697,15.090752164127869,222.92471,15.944747,1.3045474,0,1.3487787,0.57167053,0.7771082,,,0,,,,NOT_AVAILABLE,129.48379931577912,-0.9066240232037245,51.79322014530668,45.96410011278783,100001,4660.935,4479.0,5173.6665,2.1053,1.6123,2.399,1.087,0.8207,1.208,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264699246652544,,25,26.58746,61.26452
22,2.3069017390762715E-4,1635721458409799680,Gaia DR2 511264694938474368,511264694938474368,721040138,2015.5,26.581681007059846,0.02119689182179585,61.2635774630391,0.02599191746698042,0.3431705435259316,0.03467786944211667,9.895952,-1.1592249632445955,0.03626419608652213,-0.17817993959235764,0.05153336483378365,-0.5080558,-0.114616394,-0.6141529,0.37764505,0.27913356,0.3235673,-0.3238627,0.08454079,-0.09358981,-0.6478561,466,466,434,32,16.013111,1088.5233,0.0,0.0,31,false,398.5533,1.6153135881796288,0.0050548908947605185,-0.07531893,54,17,0.04071688,0,61,false,493,494627.9597145455,650.5091413744956,760.3705,11.452669,53,263139.55896416755,897.2352792401069,293.2782,11.800922,54,333474.8258086821,1196.7922917213575,278.64053,10.954263,1.2061882,0,0.84665966,0.34825325,0.4984064,,,0,,,,NOT_AVAILABLE,129.48147991758944,-0.9082387651620933,51.78919553684836,45.96449944849863,100001,5753.6665,5653.0,6176.2095,,,,,,,200111,12.970865,11.256783,13.436939,166.11595,140.46916,191.76274,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264694938474368,,26,26.58205,61.26343
23,2.4130542663288932E-4,1635721458409799680,Gaia DR2 511264699246655488,511264699246655488,1605172732,2015.5,26.599082370454198,0.023145294630826797,61.25825402591786,0.029618616125593515,0.37676298986923723,0.0380166457392275,9.910474,-1.0230779082635562,0.03880022364630915,-0.21266989132326192,0.05931155975237562,-0.4517847,0.023702173,-0.62055206,0.35563087,0.15572117,0.34298798,-0.47470558,0.025247216,-0.10277553,-0.6070105,487,487,481,6,4.8024096,639.2713,0.0,0.0,31,true,106.33763,1.5819657577509465,0.0060876269444089266,-0.030521486,55,18,0.0448279,0,64,false,525,9248218.946632735,5027.317651696997,1839.5931,8.27322,57,4654123.163909318,5487.56442663182,848.1218,8.681793,57,6595137.435215947,7155.489467806749,921.6892,7.7138605,1.2163705,0,0.9679327,0.40857315,0.55935955,,,0,,,,NOT_AVAILABLE,129.4907838874582,-0.9116742959887633,51.7956181231163,45.955644441182855,100001,5363.3335,5350.0,5382.0,,,,,,,200111,59.871567,59.456978,60.17037,2672.238,2271.9658,3072.5103,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264699246655488,,28,26.59943,61.25808
25,1.0583161869928311E-4,1635721458409799680,Gaia DR2 511264458728491008,511264458728491008,321096453,2015.5,26.451589895003004,0.019055667091218004,61.24654326821888,0.02353022870546978,0.20864159071721752,0.03169368481543332,6.583065,-0.99413139491145,0.03373682840891643,-0.5782961700837935,0.048730579349748546,-0.44751775,0.027176838,-0.56402564,0.3325696,0.022974554,0.30824143,-0.40669206,0.063606836,-0.035420462,-0.61212575,525,525,500,25,20.549173,1462.5604,0.0,1.8397089067538368,31,true,348.45547,1.5838365292227752,0.004841372953418591,-0.0032270446,59,19,0.039007027,0,63,true,540,791877.2653011557,546.5730450425084,1448.8041,10.941721,58,402625.2253869894,668.9088477164792,601.91345,11.339136,56,562103.7024542973,786.70034249034,714.508,10.387379,1.2182809,1,0.95175743,0.39741516,0.55434227,,,0,,,,NOT_AVAILABLE,129.42388738428042,-0.9380408371955582,51.699326051994134,45.98190919071176,100002,5403.25,5370.6665,5460.5,1.9755,1.547,2.2535,0.99,0.741,1.132,200111,31.094273,30.445683,31.472712,742.4646,565.00586,919.92334,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264458728491008,,32,26.45178,61.24649
26,1.1033189602724475E-4,1635721458409799680,Gaia DR2 511264458728491136,511264458728491136,233619276,2015.5,26.446235617824474,0.028931250915984034,61.246132855654636,0.03411622086091852,0.3731091823574862,0.04742466442915752,7.867408,-1.019921542096728,0.05327014397668642,-0.3777639892822462,0.07560256819250002,-0.38133,-0.0270267,-0.5087184,0.31669486,-0.005020271,0.27115005,-0.29277351,0.07757106,-0.042816266,-0.52470505,451,0,450,1,-1.6203382,397.77094,0.0,0.0,31,false,6.251193,1.5246571779973435,0.0076611313986414496,-0.014455572,51,19,0.08263409,0,55,false,468,5784.231335884613,2.7846055331471704,2077.2175,16.282751,49,2606.1201546777434,9.103474190777398,286.27753,16.811401,50,4814.265441337423,13.621944884123414,353.41983,15.555594,1.2828646,0,1.2558069,0.5286503,0.72715664,,,0,,,,NOT_AVAILABLE,129.4214542050638,-0.9389808500856341,51.69584057699014,45.98287686156776,100001,4867.657,4672.8477,5000.0,2.304,1.9154,2.4801,1.1478,0.99,1.26,200111,1.9224805,1.8220568,2.086117,1.869384,1.3430738,2.3956943,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264458728491136,,34,26.44646,61.24611
27,2.4042357211107563E-4,1635721458409799680,Gaia DR2 511217557683252096,511217557683252096,127782624,2015.5,26.69807520002313,0.01229420097349234,61.241782270204844,0.014976862438077687,0.2851844038703275,0.021626708804102796,13.186676,-1.1301076940299821,0.0212680700470177,-0.2886051426832606,0.03099371906424976,-0.46217766,0.13358486,-0.49132577,0.24548987,-0.09081905,0.22500148,-0.29603687,-0.095834814,0.12919116,-0.5905135,505,0,502,3,-6.4463077,319.70978,0.0,0.0,31,false,55.77051,1.585395423510987,0.0032133886155509593,-0.019681245,58,20,0.04099337,0,61,false,520,44299.367618490876,7.728844671403872,5731.6934,14.0723715,35,23475.937010826958,51.40597295000925,456.67722,14.42483,35,31747.543882872553,42.84741517460706,740.9442,13.507645,1.2465975,1,0.9171858,0.35245895,0.5647268,,,0,,,,NOT_AVAILABLE,129.54081533801687,-0.9176694746780458,51.84235297085543,45.917146816745884,100002,5333.1,5087.5,5809.2646,,,,,,,200111,5.547496,4.67535,6.0960374,22.428883,17.91662,26.941145,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217557683252096,,35,26.69758,61.24175
28,1.654906572136396E-4,1635721458409799680,Gaia DR2 511264493088231040,511264493088231040,463117859,2015.5,26.475513477295173,0.011665690869815903,61.241094613474445,0.014382202746606147,0.30433409678853723,0.019385428843288244,15.699116,-1.1445303714949002,0.02012178616004719,-0.2403677281665571,0.029878243483560354,-0.41789562,0.018395316,-0.57942045,0.34932908,0.011896764,0.29514122,-0.31831527,0.060840305,-0.039787583,-0.57590187,438,8,437,1,-10.418692,192.03174,0.0,0.0,31,true,107.645004,1.5446139388899085,0.0029783014044180212,-0.03480744,50,19,0.040494375,0,58,false,461,84485.99892463825,19.797992850898165,4267.4023,13.371404,37,39128.04353224703,80.98119331619174,483.17444,13.870168,35,67195.33610096946,93.41303863493663,719.33575,12.693572,1.2584734,0,1.1765957,0.49876404,0.67783165,,,0,,,,NOT_AVAILABLE,129.43628396752467,-0.9409591265576208,51.709530448644934,45.971332797568735,100001,4872.0,4799.223,4923.27,,,,,,,200111,8.986708,8.80051,9.261328,40.994446,33.89797,48.090923,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264493088231040,,39,26.47578,61.24099
