v20151003csv_oid,dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,v20151003_oid,col1,col2
26,9.720123539683072E-5,1635721458409799680,Gaia DR2 511216213347654144,511216213347654144,818822740,2015.5,26.665727851112656,0.019814712713730052,61.16440479076051,0.022051665986090478,0.31162340356050444,0.031150243088612226,10.003883,-1.1244874341598048,0.03288619320436469,-0.25562883941389347,0.04402489815224205,-0.50688016,-0.14911924,-0.6415262,0.35018823,0.12986276,0.3386355,-0.38527855,0.17576365,-0.06411078,-0.61020625,500,491,494,6,5.973205,699.7488,0.0,0.0,31,false,316.04318,1.613556234519774,0.004486821943208606,-0.00677516,57,17,0.03685401,0,64,true,517,229356.60934950536,117.59857053629722,1950.335,12.287087,53,126026.57520251683,260.0768368065707,484.5744,12.600233,51,154528.59450130022,244.47770049740308,632.0764,11.789398,1.2232269,0,0.8108349,0.31314564,0.49768925,,,0,,,,NOT_AVAILABLE,129.54204508474393,-0.9965906911402945,51.7663437128675,45.85857309671697,100001,5964.25,5777.82,6343.0,,,,,,,200111,9.002358,7.9593678,9.592681,92.39122,77.69699,107.08545,http://geadata.esac.esa.int/data-server/datalink/links?ID=511216213347654144,,38,26.66554,61.16444
27,1.2579644132516222E-4,1635721458409799680,Gaia DR2 511216217653553664,511216217653553664,1680312152,2015.5,26.67726181556742,0.011767843494346336,61.164427218237236,0.01392690462025919,0.32164885602631804,0.019552235014675543,16.450747,-1.0469521646799764,0.020672425483388056,-0.12923224760945395,0.029338321598932418,-0.49236473,0.022791281,-0.5813313,0.37213677,0.0088255545,0.34009635,-0.3900825,0.08504587,-0.039767403,-0.6339195,526,86,522,4,-4.979239,372.31216,0.0,0.0,31,true,148.96823,1.5984538175187142,0.002897994427565676,-0.019434907,60,19,0.038045514,0,62,false,531,115315.68091740305,24.872797973878825,4636.217,13.033645,60,61298.70617660076,78.67972606648192,779.0915,13.38276,59,80443.03846217846,58.273827472151744,1380.4316,12.4981985,1.2291628,0,0.88456154,0.34911537,0.53544617,,,0,,,,NOT_AVAILABLE,129.54747689039962,-0.9953866502904922,51.773228903385224,45.85575325825505,100001,5550.283,5359.8003,5805.0,2.062,1.8237,2.2424,1.0342,0.952,1.137,200111,7.2379146,6.6166673,7.7615156,44.79012,37.929283,51.650955,http://geadata.esac.esa.int/data-server/datalink/links?ID=511216217653553664,,39,26.67701,61.16446
28,4.949318056272262E-5,1635721458409799680,Gaia DR2 511193643304032256,511193643304032256,37397180,2015.5,26.57864947930381,0.010985140462775225,61.16689131147663,0.012985054626591396,0.2941372249466923,0.01806843194779772,16.279068,-1.0743343743185918,0.018924828492865895,-0.2896818181896027,0.027056866301953714,-0.4674959,-0.035937842,-0.58276415,0.33544704,0.04672301,0.30845276,-0.3713839,0.102129534,-0.05781392,-0.60767186,494,0,494,0,-8.140621,275.5875,0.0,0.0,31,true,127.722305,1.5869205716553672,0.002622313669123302,-0.0057112947,56,19,0.03870006,0,62,false,508,100347.12928550743,16.125850518864947,6222.7495,13.184604,52,52190.12796067531,61.47157704514806,849.0123,13.557417,52,71495.2888154202,44.29412071126483,1614.1034,12.626226,1.2325755,1,0.9311905,0.37281322,0.55837727,,,0,,,,NOT_AVAILABLE,129.50046855378753,-1.0030537155936385,51.7163122225039,45.88215903043382,100002,5253.25,4935.47,5423.0,1.9918,1.577,2.2633,1.016,0.7919,1.14,200111,8.390481,7.8734264,9.505739,48.30373,39.97178,56.63568,http://geadata.esac.esa.int/data-server/datalink/links?ID=511193643304032256,,40,26.57857,61.16686
29,5.05573213262771E-5,1635721458409799680,Gaia DR2 511216904848319104,511216904848319104,287383583,2015.5,26.612753680959262,0.01788244355638609,61.167197481512304,0.02155170121720559,0.4024078808427795,0.029280462653827617,13.743221,-1.0730206472733717,0.031535239307187594,-0.20848636219232183,0.04660606724144102,-0.4883813,-0.013487914,-0.59655887,0.37626,0.035760067,0.35838136,-0.4383857,0.11179146,-0.083780155,-0.6248974,538,538,522,16,8.305855,831.7977,0.0,0.0,31,false,285.8906,1.6168611763420895,0.004429153242092175,-0.017054167,61,18,0.038416844,0,66,true,541,1779971.2773960477,404.63939610155313,4398.9077,10.062333,63,956216.1649049796,489.3310328919518,1954.1294,10.399998,62,1195265.5533979954,737.5458168445732,1620.5984,9.568259,1.2087171,1,0.8317385,0.3376646,0.49407387,,,0,,,,NOT_AVAILABLE,129.5164817237103,-0.9992781896808164,51.736845291670335,45.87401932496347,100002,5791.0,5755.6665,5828.5,,,,,,,200111,20.689957,20.42458,20.944763,433.73868,382.7268,484.75055,http://geadata.esac.esa.int/data-server/datalink/links?ID=511216904848319104,,41,26.61265,61.16719
30,2.548517689979443E-4,1635721458409799680,Gaia DR2 511240372550919424,511240372550919424,1638959291,2015.5,26.423331873985607,0.018271421345973645,61.169576179363595,0.022319050809413245,0.3896518733057319,0.030442113452899877,12.799765,-0.7332229552009975,0.0317419806151719,-0.6545487759926072,0.045739189184328205,-0.39964166,-0.013500645,-0.5840457,0.32868356,0.17417367,0.2842988,-0.34743485,0.1126962,-0.11664133,-0.60129976,480,436,465,15,15.22573,1092.4207,0.0,0.0,31,true,205.28407,1.5915924815818752,0.004677216029460081,-0.044363193,56,19,0.038011704,0,58,true,478,153362.23693978917,71.04311802745609,2158.7205,12.72407,53,82453.9253958009,146.31666000565747,563.53064,13.06086,52,105507.533377214,142.73995268579313,739.1591,12.2037115,1.2256045,0,0.8571482,0.33679008,0.5203581,,,0,,,,NOT_AVAILABLE,129.42666228831675,-1.0161527094276583,51.62580162034486,45.92278153590535,100001,5541.6665,5424.9854,5881.4473,1.926,1.7077,2.0839,0.9677,0.781,1.05,200111,6.914474,6.138631,7.215107,40.62324,35.41971,45.826775,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240372550919424,,42,26.42295,61.1694
31,1.5474696763138017E-4,1635721458409799680,Gaia DR2 511216247709829120,511216247709829120,1171419274,2015.5,26.699781910361693,0.02123739781041791,61.16996360885942,0.02623208486065242,0.5064964646480536,0.03762520571364224,13.461626,-0.2871010724015976,0.03737129353649822,-0.3614453741042315,0.05495314385874176,-0.44731137,-0.02182024,-0.52992797,0.3118492,0.05847481,0.26537797,-0.28654683,0.08568181,-0.06572346,-0.6140726,496,8,494,2,20.946478,1478.705,0.2634528540219521,23.574783822612055,31,false,12.219807,1.6020260018007113,0.005455009260765204,4.5805727E-4,56,19,0.06283036,0,59,false,513,76672.24106990026,10.655487858237107,7195.5635,13.47677,48,40270.62235547633,48.69187096045681,827.05023,13.838918,49,54324.99309731849,31.540310793426915,1722.3988,12.92442,1.2337662,0,0.9144974,0.36214733,0.55235004,,,0,,,,NOT_AVAILABLE,129.55691214636602,-0.9876663340399813,51.7906957507679,45.85497268498031,100001,5550.9224,5194.803,6669.2075,1.167,0.787,2.0528,0.6165,0.4073,1.0046,200111,3.7469766,2.5957499,4.2783184,12.009289,9.971406,14.047172,http://geadata.esac.esa.int/data-server/datalink/links?ID=511216247709829120,,44,26.69947,61.17
32,1.9303085117697768E-4,1635721458409799680,Gaia DR2 511240540042417408,511240540042417408,267490790,2015.5,26.456078223871653,0.018919924568972794,61.17274877849806,0.021390055970874886,0.30868102677614745,0.02912803693729942,10.597385,-1.012636394635288,0.0324376396057717,-0.22338196461935472,0.04406197319760208,-0.49967918,0.05089243,-0.62762576,0.38384765,0.04776203,0.35828912,-0.4248436,0.046876907,-0.03997738,-0.63822544,513,504,510,3,3.685282,630.6342,0.0,0.0,31,false,225.63097,1.6052431302113537,0.004495467867978835,-0.011550839,58,19,0.0377375,0,61,true,520,157999.2829455307,28.955362018074133,5456.6504,12.691728,58,85227.69388795643,103.09890225047552,826.65955,13.024937,56,108600.72705168124,61.53511444682671,1764.8578,12.1723385,1.2267678,0,0.8525982,0.33320904,0.51938915,,,0,,,,NOT_AVAILABLE,129.44144287459886,-1.0097499236854623,51.64763398049095,45.91742240411245,100001,5582.0,5500.0,5756.533,,,,,,,200111,8.71554,8.195056,8.977359,66.441986,56.23768,76.64629,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240540042417408,,45,26.45578,61.17262
33,1.1572740192653944E-4,1635721458409799680,Gaia DR2 511216252013280640,511216252013280640,863683160,2015.5,26.685204868095703,0.010702782189182818,61.17387614626625,0.012820348039773936,0.6196999056837723,0.01796904736794283,34.487076,-2.4058392893999763,0.018591034253759287,-2.23535496673581,0.027149107723959755,-0.46533445,0.0055110804,-0.5865117,0.35511255,0.025807425,0.3217189,-0.37677377,0.07533174,-0.0445799,-0.6123079,527,0,526,1,-11.526724,230.07838,0.0,0.0,31,true,104.0648,1.5571682018613977,0.0026569374136728337,-0.02214687,60,19,0.038728073,0,64,false,546,81249.289905572,11.369737829817366,7146.1006,13.413816,62,39921.26679973229,40.32854640110218,989.90094,13.848377,59,60840.69809217295,37.05165856704637,1642.0505,12.8014345,1.2401581,1,1.0469427,0.43456078,0.61238194,,,0,,,,NOT_AVAILABLE,129.54921055185042,-0.9853393086256141,51.78488295568745,45.861924224400845,100002,5104.0728,4947.0825,5300.0,,,,,,,200111,3.8440092,3.5650563,4.091851,9.035059,8.298068,9.77205,http://geadata.esac.esa.int/data-server/datalink/links?ID=511216252013280640,,46,26.68497,61.1739
34,5.1357569165064176E-5,1635721458409799680,Gaia DR2 511216934902158208,511216934902158208,1681687005,2015.5,26.623334184859395,0.020915639172992176,61.17528069876013,0.02468223299954459,0.3395187798454042,0.03128214609942927,10.853436,-1.0588908045173788,0.03510963292955231,-0.42707527212647634,0.04844454902317746,-0.60649097,0.08151735,-0.63082546,0.44672415,-0.03314913,0.4236991,-0.44836226,0.009809783,0.05582955,-0.6930565,487,487,486,1,4.0367265,616.59424,0.0,1.2918958832001822E-15,31,false,241.29552,1.599530198895388,0.004850039124383412,0.010425629,56,19,0.04113331,0,61,true,504,170794.87417512847,33.039756157311324,5169.3745,12.607179,53,90996.79410997544,146.76388455461336,620.0217,12.953823,51,118455.44891812188,94.01486571309698,1259.9651,12.0780325,1.226338,0,0.8757906,0.3466444,0.5291462,,,0,,,,NOT_AVAILABLE,129.51975722714326,-0.9902981236021984,51.749075656239086,45.87836253552517,100001,5661.3433,5429.9004,5805.0,1.652,1.2445,2.01,0.8577,0.6565,1.04,200111,7.98312,7.592891,8.678165,58.981792,50.39364,67.56995,http://geadata.esac.esa.int/data-server/datalink/links?ID=511216934902158208,,47,26.62323,61.17527
35,5.213754707551641E-5,1635721458409799680,Gaia DR2 511217106700849664,511217106700849664,1419098186,2015.5,26.573327530140872,0.019895902242014374,61.176120618424065,0.0238309527467916,0.32473514335864717,0.03211866616439329,10.11048,-2.7242666938336786,0.03442795497487748,-0.5570552490007075,0.04947637783334752,-0.50266737,0.05473087,-0.60360956,0.38012797,0.0020543498,0.35936362,-0.44270837,0.078219205,-0.03598085,-0.646552,495,495,480,15,20.243076,1410.6154,0.0,0.0,31,false,344.6882,1.3494594458595512,0.005039279656857054,-0.028124526,57,18,0.04014339,0,63,true,484,285006.2811093111,64.16370239326608,4441.8613,12.0512295,53,69782.93161246114,148.20139055982727,470.86557,13.242015,51,329304.7189389184,413.25981416100586,796.8467,10.967925,1.4002767,1,2.2740898,1.1907854,1.0833044,-57.77881600205429,2.470822210659566,15,5000.0,3.0,0.0,NOT_AVAILABLE,129.49601152220717,-0.9945739555169771,51.719919777088556,45.891403466376914,100002,3877.6301,3455.0,4542.0,1.339,1.0839,1.6031,0.6427,0.5434,0.8051,200111,30.79448,22.444574,38.789085,193.15501,163.22847,223.08156,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217106700849664,,48,26.57324,61.17609
36,4.814187389808266E-5,1635721458409799680,Gaia DR2 511216904848308736,511216904848308736,12877963,2015.5,26.6017165020599,0.01359225309413547,61.17702094114388,0.014369500662416603,0.30066476483961607,0.02088924475136845,14.393281,-1.1821026488829374,0.023142709516380665,-0.2629071176959705,0.03082916633660919,-0.43073902,-0.10112188,-0.63637567,0.27837923,0.05065584,0.2593849,-0.34344268,0.07113248,0.06652217,-0.57831365,436,0,434,2,-7.507373,244.0725,0.0,0.0,31,true,103.61057,1.5936302232806618,0.0031053763578963215,-0.039031085,50,18,0.042411223,0,61,false,451,81198.47804878069,14.651049710169904,5542.161,13.414496,41,42884.26799360965,58.65230204403801,731.1609,13.770643,38,57127.69054149808,54.59864324486677,1046.3207,12.869803,1.2316974,1,0.9008398,0.3561468,0.544693,,,0,,,,NOT_AVAILABLE,129.50920113825953,-0.9908028056144178,51.73748233157766,45.885182944145555,100002,5426.263,5181.3267,5976.31,2.245,2.0369,2.3495,1.1263,1.0279,1.186,200111,6.8417525,5.640308,7.5039015,36.562244,29.751703,43.372787,http://geadata.esac.esa.int/data-server/datalink/links?ID=511216904848308736,,49,26.60164,61.17699
37,6.52933606147259E-5,1635721458409799680,Gaia DR2 511216969261895936,511216969261895936,937427022,2015.5,26.645808919276973,0.014111920900767384,61.17719999203407,0.016832213814331552,0.3473546322637655,0.023580797015759793,14.730403,-1.1648834812456104,0.025688679465817685,-0.3431046075951855,0.03574269444562961,-0.46891832,0.019645587,-0.54587656,0.35014465,0.032907978,0.29729205,-0.32404354,0.114706285,-0.036204424,-0.65061563,484,200,483,1,3.9422503,609.7614,0.0,0.0,31,false,160.58275,1.6103718005784156,0.003574909068751056,-0.024220144,55,19,0.03903381,0,61,true,507,123291.4383712523,49.3465352314919,2498.4822,12.961034,56,70482.18162069416,210.56833365319363,334.72357,13.23119,49,90311.57635171346,232.41989965762642,388.57077,12.372561,1.3041762,0,0.8586283,0.2701559,0.58847237,,,0,,,,NOT_AVAILABLE,129.52994123355595,-0.9861258856369893,51.76386430125777,45.874478779038796,100001,5680.8,5377.0,6113.3335,,,,,,,200111,6.5795283,5.681429,7.344017,40.618343,34.76169,46.475,http://geadata.esac.esa.int/data-server/datalink/links?ID=511216969261895936,,50,26.64568,61.17722
38,1.4556741358657694E-4,1635721458409799680,Gaia DR2 511240613069084032,511240613069084032,1066648361,2015.5,26.501093262893882,0.014502588969132505,61.1791612968414,0.016526362420715226,0.8168355538153106,0.02343227888173323,34.859417,2.441393790901915,0.024490460482347955,-6.37476293578965,0.033491080841155346,-0.52708066,0.103836216,-0.60507816,0.39021254,0.008119237,0.35536933,-0.38264087,-0.01113954,0.0037796686,-0.6605407,485,0,483,2,-5.1700597,334.77713,0.0,0.0,31,false,50.079357,1.465504603095551,0.003365760786659246,-0.04646057,55,19,0.045701776,0,60,false,506,39415.69705663085,7.022106607968125,5613.0874,14.199193,55,14790.306780134762,21.015421492596676,703.7835,14.926445,51,36383.24607698629,29.532852467750065,1231.9584,13.359667,1.2983038,0,1.5667782,0.727252,0.8395262,,,0,,,,NOT_AVAILABLE,129.46132256272713,-0.9989310725284142,51.67915061303676,45.91182485284616,100001,4355.7227,4274.0,4767.5,,,,,,,200111,3.1356082,2.6173441,3.256666,3.1884468,2.9514625,3.425431,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240613069084032,,51,26.50083,61.17909
39,9.416829556199922E-5,1635721458409799680,Gaia DR2 511216973567781760,511216973567781760,1381646119,2015.5,26.638672681321694,0.01673891962517204,61.179364510927996,0.019585435993852582,0.26312484742127107,0.029202468112178845,9.010364,-0.7340382135174199,0.02980602299820334,-0.3748710952220451,0.04152704362885675,-0.4665852,-0.039148312,-0.5386396,0.3397248,0.028278844,0.2883923,-0.3109294,0.016393727,0.024542686,-0.64415485,500,0,499,1,-2.883684,408.20212,0.0,1.808430064829104E-15,31,false,22.885815,1.5779467435779104,0.004460604925238635,-0.045481164,57,18,0.05198715,0,64,false,518,18702.884820715783,5.5437357359109525,3373.697,15.0085945,57,9453.835041584134,17.937703098986965,527.0371,15.412368,56,14099.145943766685,16.81072684426499,838.69934,14.388938,1.2593235,0,1.0234299,0.4037733,0.61965656,,,0,,,,NOT_AVAILABLE,129.52611962036147,-0.9847401533889151,51.76120351935055,45.878096657292375,100001,5346.3335,5234.025,5943.285,,,,,,,200111,3.8840518,3.142997,4.0525236,11.104242,8.094181,14.114304,http://geadata.esac.esa.int/data-server/datalink/links?ID=511216973567781760,,52,26.63848,61.17938
40,9.260326069657161E-5,1635721458409799680,Gaia DR2 511240647428821504,511240647428821504,884514098,2015.5,26.52578124258898,0.01366994162743982,61.18004869842216,0.01588097297797051,0.2986519471206508,0.022288521159977676,13.399362,-1.0951210509000553,0.02379506545235748,-0.3135346919466043,0.03272720010838984,-0.5475575,0.07046996,-0.5593227,0.3513083,0.03860879,0.3208325,-0.3357034,0.013710413,0.012192087,-0.6745798,490,0,489,1,-5.94856,321.0049,0.0,0.0,31,false,58.60727,1.5867211115337145,0.003308859649267262,-0.05013786,56,19,0.04487457,0,60,false,512,46747.42183609413,7.220558967679306,6474.211,14.013971,56,24534.821632313364,29.760796549569157,824.4007,14.376931,53,33083.92319362852,23.56541479531085,1403.9186,13.462877,1.2325544,1,0.9140539,0.36295986,0.55109406,,,0,,,,NOT_AVAILABLE,129.47277337354745,-0.99556279577118,51.69449997668707,45.90649915600481,100002,5403.69,5081.205,6243.335,,,,,,,200111,5.276959,3.9530408,5.968032,21.390644,17.193556,25.587732,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240647428821504,,54,26.52568,61.17997
41,1.1456264933791352E-4,1635721458409799680,Gaia DR2 511240613069083392,511240613069083392,1047710839,2015.5,26.49761481450389,0.012958857422173049,61.180646920686165,0.01428454521735281,0.3048686234688494,0.01943080072077405,15.689967,-1.0982097189742541,0.02271014789622033,-0.2129710032016205,0.029760599714585147,-0.55924726,0.116723925,-0.6156625,0.41197044,-0.024425812,0.39430845,-0.4467456,0.037380695,-0.038152147,-0.68249726,465,0,463,2,-4.3454623,338.12463,0.0,0.0,31,true,123.13493,1.6139918517629344,0.0028472677280473482,-0.016670467,55,19,0.043992225,0,61,false,479,97381.28920278406,29.47727421443948,3303.6057,13.217177,58,53491.71661781504,62.79564542331186,851.838,13.530672,53,65584.04809230343,55.343879626496395,1185.0281,12.719924,1.2227787,0,0.8107481,0.31349468,0.49725342,,,0,,,,NOT_AVAILABLE,129.45937095610373,-0.9978305245279006,51.678172419248874,45.91395924491825,100001,5985.6665,5804.0,6343.0,,,,,,,200111,5.950529,5.298967,6.3288646,40.950195,33.792313,48.108078,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240613069083392,,55,26.49746,61.18056
42,2.054097695008338E-4,1635721458409799680,Gaia DR2 511240746200845312,511240746200845312,525911412,2015.5,26.439829957787875,0.020851864480308322,61.18210385488789,0.0242735270180787,0.304267541283119,0.032127639435446664,9.470585,-0.9467720420163971,0.03373538879610288,-0.6609799918456304,0.04731186962543524,-0.55350983,0.16108297,-0.66145235,0.4446701,-0.021026205,0.4215058,-0.4784217,-0.07394401,0.036730416,-0.6687743,481,472,469,12,3.630089,582.82495,0.0,0.0,31,true,313.67926,1.5843774247680504,0.00472908461544044,-0.033450052,55,19,0.0398973,0,58,false,498,225498.04581998693,73.83319386575383,3054.1553,12.305509,56,115043.54905397799,152.99328712219375,751.9516,12.699232,52,163409.13949420053,187.02393050242645,873.7338,11.728729,1.2348342,0,0.97050285,0.3937235,0.57677937,,,0,,,,NOT_AVAILABLE,129.43182488993105,-1.0022398988427264,51.6448463919741,45.929468875864316,100001,5331.4,5080.895,5687.815,,,,,,,200111,11.739943,10.314723,12.926116,100.32095,83.63609,117.00581,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240746200845312,,56,26.43949,61.18198
44,1.0450901696231229E-4,1635721458409799680,Gaia DR2 511240613069082624,511240613069082624,495950536,2015.5,26.51438787066738,0.017100783461357263,61.182906432122806,0.02027307967689753,0.33437794063196064,0.031121502888772534,10.744273,-1.1306074607152665,0.030881243497816575,-0.2404707546182648,0.04357062814949997,-0.4713428,-0.002876414,-0.5266803,0.301867,0.08120979,0.26097438,-0.31057438,0.046720814,-0.0670129,-0.65883845,487,346,483,4,3.28649,586.2224,0.0,0.0,31,true,180.43575,1.6027929682171949,0.004165995474492304,-0.01937586,55,18,0.038639262,0,60,false,511,132380.2808060131,90.2599527942028,1466.6558,12.883807,58,71159.29377662191,188.90208932221566,376.69934,13.220809,57,91521.90013852638,170.87722443985257,535.60034,12.358108,1.2288929,0,0.8627014,0.3370018,0.5256996,,,0,,,,NOT_AVAILABLE,129.4668024186232,-0.9939234558463206,51.689818607258886,45.911764045442425,100001,5635.25,5409.97,6216.395,,,,,,,200111,7.209911,5.9248734,7.8228774,47.22884,39.593285,54.864395,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240613069082624,,58,26.51424,61.18283
45,1.3365721437705847E-4,1635721458409799680,Gaia DR2 511240681788558080,511240681788558080,1587785968,2015.5,26.495125595387087,0.014127746196753244,61.1878947540639,0.016264779729982973,0.31301717557313435,0.0238630136844937,13.117252,-1.2758782646804647,0.02594581290464537,0.0670922000500809,0.034578102278259554,-0.53691036,0.13516745,-0.48705775,0.31442484,0.028767008,0.3022543,-0.35288328,0.080516465,-0.060416058,-0.70518297,465,0,464,1,-6.4797983,288.8434,0.0,0.0,31,false,58.348972,1.5792021153466347,0.003402327001949098,-0.019312654,53,19,0.04695064,0,59,false,486,46470.52886217807,7.704799352316008,6031.3745,14.020422,55,23796.40241466428,28.74835366057059,827.74835,14.4101095,50,33637.07645542764,24.097134425967017,1395.8953,13.444875,1.2359118,1,0.96523476,0.38968754,0.5755472,,,0,,,,NOT_AVAILABLE,129.4566764329297,-0.9909958837518389,51.68202180262982,45.92080021835648,100002,5327.5,5083.0,5423.0,2.204,1.8482,2.461,1.11,0.916,1.229,200111,5.1894326,5.0082684,5.700679,19.544666,15.704233,23.3851,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240681788558080,,59,26.49493,61.1878
46,7.177271677493058E-5,1635721458409799680,Gaia DR2 511217179726465408,511217179726465408,1590952898,2015.5,26.5684134886826,0.014252001272180343,61.18573586603485,0.017410775252420147,0.3131656270507411,0.023055253469348183,13.583265,-1.111145117562695,0.02584055231969366,-0.28785086786387026,0.03805117570567511,-0.51255524,0.007663926,-0.59497106,0.40448448,0.028688999,0.39313498,-0.4876448,0.1186374,-0.0966409,-0.67127836,475,0,471,4,-3.1473022,375.79153,0.0,0.0,31,false,46.75034,1.603285352812535,0.003509088702225629,0.0073202346,54,18,0.051259458,0,58,true,503,37202.82297057401,6.044114638832648,6155.215,14.261926,49,20027.68947508875,30.860979416157132,648.9648,14.597311,49,25635.178170026662,26.36667770711814,972.25665,13.739829,1.2274033,0,0.85748196,0.33538532,0.52209663,,,0,,,,NOT_AVAILABLE,129.49166671893715,-0.9856749399757583,51.72405687104307,45.90087838257968,100001,5644.5,5454.09,5992.0,,,,,,,200111,4.0661674,3.6082165,4.355035,15.120534,12.222793,18.018274,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217179726465408,,60,26.56832,61.18568
47,8.569987683910571E-5,1635721458409799680,Gaia DR2 511216969261894400,511216969261894400,417955520,2015.5,26.652407809189842,0.011983140165861505,61.1862193896596,0.013847568396564522,0.24231368815202534,0.020511888236040797,11.813329,-0.7680523024089114,0.024198346943254657,-0.48035779534893264,0.03150332137675564,-0.47883892,0.019060511,-0.45814553,0.31124625,-0.0036085006,0.27622873,-0.34231266,0.22339298,-0.14499718,-0.70149857,477,0,477,0,-5.383091,324.65332,0.0,0.0,31,false,77.49195,1.5987866420839514,0.003071595827937285,0.0021292835,56,19,0.04483018,0,63,false,503,61077.8387155588,17.98492724556541,3396.0571,13.723657,62,32488.320089150995,45.93260720944421,707.3041,14.07207,62,42502.20062978593,48.6166845142156,874.2308,13.190891,1.2277861,0,0.88117886,0.34841347,0.5327654,,,0,,,,NOT_AVAILABLE,129.53113626160345,-0.9766369504330349,51.77440840325351,45.880609118508666,100001,5561.06,5404.54,5805.0,,,,,,,200111,6.9616785,6.3888793,7.3707495,41.759277,32.228382,51.290173,http://geadata.esac.esa.int/data-server/datalink/links?ID=511216969261894400,,61,26.65223,61.18622
48,1.3481496944373392E-4,1635721458409799680,Gaia DR2 511240677483868032,511240677483868032,1692146979,2015.5,26.494631109210005,0.014350197912706855,61.18999371425079,0.016453012775100574,0.3162102617473121,0.024917055132617282,12.690515,-1.1271402454429487,0.02718011965104872,-0.2526268451153239,0.03653866292669488,-0.4978335,-0.031384952,-0.4930394,0.320204,0.14820533,0.2965611,-0.32014653,0.17581469,-0.13330403,-0.6863649,484,0,481,3,-6.8682127,293.49414,0.0,1.8423057882505543E-15,31,false,42.13993,1.5607881420288994,0.0034718638939978145,-0.049721308,57,18,0.048593014,0,61,false,494,33962.928164345794,6.453540180963833,5262.6816,14.360853,58,16738.00876968487,19.769444376720294,846.6606,14.792129,54,25442.571979316803,18.030051972295897,1411.1202,13.748017,1.2419595,1,1.0441113,0.43127537,0.6128359,,,0,,,,NOT_AVAILABLE,129.4560028893434,-0.988993660688467,51.683271627377856,45.922725450180934,100002,5130.995,4947.0825,5288.98,,,,,,,200111,4.80774,4.5248103,5.1718497,14.433881,11.537689,17.330072,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240677483868032,,62,26.49443,61.1899
