source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val
511217145366451328,26.583621137138223,0.02924535520249928,61.19894857417908,0.033402172880494775,0.2708310413002869,0.04934349766147696,-1.0425276838952777,-0.4818971624512943,16.307423,1.226758,,,"NOT_AVAILABLE",4918.5,
511245526511278464,26.118070022330087,0.045800293255319105,61.26872993134839,0.05031886869093234,0.4897079331121878,0.07506042387729536,0.14597964650545303,-3.177679330803635,17.093424,1.5769005,,,"NOT_AVAILABLE",,
511216595610637312,26.726100519066023,0.0244356867529291,61.19495266855786,0.029171366290912642,0.3301714005970474,0.04175539005686651,-1.0568253417019204,-0.1380920527334626,15.984921,1.1948643,,,"NOT_AVAILABLE",4812.86,
511218691554565504,26.858111569242435,0.02080586846475166,61.28650486287324,0.025060185823614092,0.31383100860502655,0.034839640670573976,-1.131644791671149,-0.3428145178584825,15.618106,1.1781406,,,"NOT_AVAILABLE",4959.8335,
511239273039070592,26.25037485206358,0.019309728356420065,61.117742301726544,0.0212854139786738,0.28996347260642397,0.02936459185419868,-1.4167347692508752,0.3065411052830897,14.955105,1.5842943,,,"NOT_AVAILABLE",4380.0,
511216595610642816,26.743013363381753,0.022518836098260164,61.18967957722507,0.027221265877326237,0.4008373200051,0.03833742526861898,-1.2260237251335742,-0.3445156914827354,15.787721,1.1432762,,,"NOT_AVAILABLE",4982.575,
511217076646979584,26.644159267046682,0.02318288368252923,61.192939318447266,0.026274670567331584,0.3185023090787435,0.03932270972692894,-1.0689352291939158,-0.27475191061286963,15.710696,1.1093302,,,"NOT_AVAILABLE",5021.58,
511244908035989376,26.281886909339338,0.011309176409184094,61.263336256809566,0.013242539690357387,0.450965248443511,0.017270034624712213,-0.8437296434592364,-0.5478661826433823,13.1945,0.88559246,,,"NOT_AVAILABLE",5484.0,
511217179726196352,26.55762229145378,0.01885561751809845,61.19362687571529,0.022139877830909007,0.3159840141288286,0.03127905750451209,-1.0738073439102516,-0.23413274852886393,12.702117,0.75703907,,,"NOT_AVAILABLE",5857.6333,1.8753
511231812670773120,26.352783299866758,0.02461004823834836,60.988745900961376,0.02724689762166604,0.5037568769364602,0.04044856085099833,3.501977894197796,-2.679358793830607,16.095636,1.3539858,,,"NOT_AVAILABLE",4604.465,1.9767
