source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val
511245045468146688,26.32062859485474,0.13926961512333,61.28219790664523,0.10012647568698566,0.8639523827636365,0.14542098644378926,5.9410434,17.725378,,,,"NOT_AVAILABLE",,
511240716148290944,26.495003678298968,0.01739842786274335,61.20320590894519,0.020586636239400376,1.3077860068286298,0.02929218299017152,44.646248,11.826645,0.54144096,,,"NOT_AVAILABLE",6950.0,1.1193
511241575141749888,26.388518808885813,0.019233112366308164,61.20635640625652,0.02386492578746764,0.5922810144167443,0.032797282187431845,18.058844,15.219877,1.6317768,,,"NOT_AVAILABLE",4377.0,2.1225
511243121329975936,26.174111638134967,0.06900026525681943,61.21295653711716,0.07618997259672668,0.6719851030097311,0.10855777912073175,6.1901145,17.737032,1.4935932,,,"NOT_AVAILABLE",,
511218206212467968,26.760618504161826,0.017906157530017713,61.22976892222138,0.021079764705565173,1.4475608956119255,0.030889407492584446,46.862694,12.526845,1.0527477,-22.11335534857659,1.8246746206286344,"NOT_AVAILABLE",5564.0,
511240922306721664,26.475250895581468,0.05559386021930171,61.202706563360884,0.06271515095589743,0.7642464271608312,0.09154417448108329,8.34839,17.416775,1.9096413,,,"NOT_AVAILABLE",,
511217488963795584,26.648359813084237,0.01925404429181511,61.22752253338861,0.023311516621023542,0.30446899469413835,0.030049123236803355,10.132376,12.121277,0.9966688,,,"NOT_AVAILABLE",5190.5527,
511240711843634048,26.50818411141027,0.02449250313222533,61.20269724298476,0.026850570303434584,0.28354377822795046,0.039448358944672565,7.1877203,15.792748,1.0519295,,,"NOT_AVAILABLE",5142.423,
511241025385672064,26.33214991713717,0.05710897496464608,61.15959229125417,0.06461353178983727,0.6350979850243618,0.09698067297415713,6.5487065,17.529448,1.7200413,,,"NOT_AVAILABLE",,
511238478460361344,26.39480715563918,0.09444777274362476,61.094195941534366,0.09966959041604125,0.93402174947044,0.14680140677964812,6.362485,18.200632,1.8902245,,,"NOT_AVAILABLE",,
