dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,v20171029_oid,col1,col2
7.29E-05,1.63572E+18,Gaia DR2 511264939764819328,5.11265E+17,1464501452,2015.5,26.52638903,0.018946723,61.27525395,0.02226487,0.385364499,0.0297355,12.959745,-1.018613097,0.03223296,-0.200079431,0.045351853,-0.4361975,0.00933644,-0.5957273,0.33259404,0.10541869,0.30570233,-0.3724294,0.0594115,-0.07822412,-0.57265925,490,490,460,30,14.593132,1051.2892,0,0,31,TRUE,384.04855,1.577725204,0.005114931,-0.07112105,56,19,0.037111074,0,62,FALSE,472,627731.9817,337.8655006,1857.9346,11.19393,51,313421.956,466.9892644,671.15454,11.611065,47,453750.0418,304.1453165,1491.8856,10.619879,1.222133,1,0.99118614,0.41713524,0.5740509,,,0,,,,NOT_AVAILABLE,129.4530342,-0.902425272,51.76494634,45.9881375,100002,5358,5339,5374,,,,,,,200111,15.285764,15.194879,15.394753,173.49216,151.96866,195.01566,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264939764819328,,11,26.52651,61.27521
3.07E-04,1.63572E+18,Gaia DR2 511217901280610816,5.11218E+17,1592992257,2015.5,26.64219335,0.017881949,61.26630381,0.02132051,0.251928127,0.031519062,7.9928813,-1.127965561,0.028795023,-0.31112696,0.042910512,-0.37298235,0.23896652,-0.5276102,0.24892944,-0.10578427,0.2277478,-0.33703288,-0.124162994,0.08617962,-0.51402456,449,0,448,1,-1.1619452,408.674,0,0,31,FALSE,20.78827,1.539950869,0.004960772,-0.025429212,51,19,0.05061403,0,60,FALSE,468,16951.9298,4.431418728,3825.3955,15.115318,34,7720.637838,22.60553968,341.5374,15.632256,34,13825.63145,29.72201322,465.1647,14.410208,1.2710216,0,1.2220478,0.51693726,0.70511055,,,0,,,,NOT_AVAILABLE,129.5093397,-0.899418271,51.82715918,45.95195939,100001,4903.98,4825,5075.59,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217901280610816,,12,26.64272,61.26613
4.38E-04,1.63572E+18,Gaia DR2 511219138231191040,5.11219E+17,1246089553,2015.5,26.71117013,0.027873042,61.26570084,0.033124247,0.211817179,0.046444851,4.560617,-1.364136905,0.046257511,-0.233866073,0.065509748,-0.51737225,0.15012723,-0.5004321,0.2996251,-0.1319568,0.28113413,-0.29335058,-0.1477418,0.19444765,-0.5905393,512,512,490,22,34.417393,2538.5476,0.163148991,15.30023667,31,FALSE,30.322702,1.581708382,0.007798131,-0.015243932,58,20,0.046704028,0,62,FALSE,499,369068.1475,167.3490967,2205.379,11.770599,59,202799.2562,258.5532939,784.3615,12.083722,58,245196.689,141.4961591,1732.8859,11.288134,1.2138569,0,0.7955885,0.31312275,0.48246574,,,0,,,,NOT_AVAILABLE,129.5418741,-0.892958364,51.86770269,45.93449148,100001,5855.0874,5804.3647,6019.01,1.8363,1.4519,2.0021,0.9433,0.697,1.0454,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511219138231191040,,13,26.71187,61.26542
1.99E-04,1.63572E+18,Gaia DR2 511264694938474368,5.11265E+17,721040138,2015.5,26.58168101,0.021196892,61.26357746,0.025991917,0.343170544,0.034677869,9.895952,-1.159224963,0.036264196,-0.17817994,0.051533365,-0.5080558,-0.114616394,-0.6141529,0.37764505,0.27913356,0.3235673,-0.3238627,0.08454079,-0.09358981,-0.6478561,466,466,434,32,16.013111,1088.5233,0,0,31,FALSE,398.5533,1.615313588,0.005054891,-0.07531893,54,17,0.04071688,0,61,FALSE,493,494627.9597,650.5091414,760.3705,11.452669,53,263139.559,897.2352792,293.2782,11.800922,54,333474.8258,1196.792292,278.64053,10.954263,1.2061882,0,0.84665966,0.34825325,0.4984064,,,0,,,,NOT_AVAILABLE,129.4814799,-0.908238765,51.78919554,45.96449945,100001,5753.6665,5653,6176.2095,,,,,,,200111,12.970865,11.256783,13.436939,166.11595,140.46916,191.76274,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264694938474368,,14,26.58198,61.26344
3.11E-04,1.63572E+18,Gaia DR2 511217832553148032,5.11218E+17,889091406,2015.5,26.64805934,0.02063589,61.26328292,0.026522328,0.273711995,0.036218294,7.557286,-1.157813135,0.032853816,-0.337009652,0.050801223,-0.23497364,0.078892834,-0.6160663,0.17396271,-0.11073165,0.16971794,-0.48892766,-0.09662073,0.14809515,-0.45375744,415,415,408,7,6.6760163,622.90686,0,0,31,FALSE,280.8657,1.595272499,0.0060195,0.011668604,47,18,0.037587695,0,52,TRUE,450,1662535.96,6683.827358,248.74011,10.136438,44,856726.9355,7764.377462,110.34071,10.519282,47,1197292.972,17656.42937,67.81059,9.566419,1.235474,0,0.9528637,0.38284397,0.5700197,,,0,,,,NOT_AVAILABLE,129.5127368,-0.90177227,51.82842316,45.94792124,100001,5286.25,5066.84,5405,0.6658,0.236,1.938,0.418,0.1234,0.8982,200111,36.15638,34.585094,39.355553,919.71954,736.2933,1103.1458,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217832553148032,,15,26.64853,61.26307
3.21E-04,1.63572E+18,Gaia DR2 511217828255340672,5.11218E+17,8496997,2015.5,26.64388907,0.018599415,61.26249709,0.022250928,0.355198101,0.03284327,10.814943,-1.042398918,0.030365718,-0.185288764,0.043689876,-0.44714856,0.08967879,-0.57686216,0.3115309,-0.03337212,0.2754525,-0.33100253,-0.08301949,0.11534214,-0.5790062,511,511,501,10,8.604814,818.44495,0,0,31,FALSE,248.28188,1.602407516,0.00482036,-0.014003914,58,19,0.03439587,0,62,TRUE,525,4362329.033,1181.070766,3693.5374,9.089069,58,2302412.513,2125.817316,1083.0717,9.4459305,60,2959887.668,2809.53048,1053.5168,8.583732,1.2063051,0,0.8621988,0.3568611,0.5053377,,,0,,,,NOT_AVAILABLE,129.5109438,-0.902965519,51.82536709,45.94827113,100001,5779.5,5543,6457.5176,,,,,,,200111,36.854076,29.521257,40.06603,1365.296,1168.9938,1561.5983,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217828255340672,,16,26.64438,61.26228
2.52E-04,1.63572E+18,Gaia DR2 511264699246655488,5.11265E+17,1605172732,2015.5,26.59908237,0.023145295,61.25825403,0.029618616,0.37676299,0.038016646,9.910474,-1.023077908,0.038800224,-0.212669891,0.05931156,-0.4517847,0.023702173,-0.62055206,0.35563087,0.15572117,0.34298798,-0.47470558,0.025247216,-0.10277553,-0.6070105,487,487,481,6,4.8024096,639.2713,0,0,31,TRUE,106.33763,1.581965758,0.006087627,-0.030521486,55,18,0.0448279,0,64,FALSE,525,9248218.947,5027.317652,1839.5931,8.27322,57,4654123.164,5487.564427,848.1218,8.681793,57,6595137.435,7155.489468,921.6892,7.7138605,1.2163705,0,0.9679327,0.40857315,0.55935955,,,0,,,,NOT_AVAILABLE,129.4907839,-0.911674296,51.79561812,45.95564444,100001,5363.3335,5350,5382,,,,,,,200111,59.871567,59.456978,60.17037,2672.238,2271.9658,3072.5103,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264699246655488,,17,26.59946,61.25808
2.25E-04,1.63572E+18,Gaia DR2 511264694938475392,5.11265E+17,801066029,2015.5,26.5838207,0.013284034,61.25587292,0.016196174,1.684466075,0.021790152,77.30401,0.317389961,0.022833039,0.505317772,0.033440308,-0.4458968,0.055608764,-0.579754,0.34879485,0.067001,0.32931426,-0.40434378,0.055708397,-0.100908145,-0.5925192,463,133,458,5,-2.6029923,378.4889,0,0,31,FALSE,158.59444,1.576106456,0.003208179,-0.02501003,53,19,0.03896329,0,59,FALSE,473,121933.274,38.49625451,3167.4062,12.973061,53,70047.73008,1152.059395,60.802185,13.237903,54,94503.06526,771.5812013,122.479744,12.323305,1.3495151,0,0.9145975,0.26484203,0.6497555,2.031717282,10.465011,6,6000,3.5,0,NOT_AVAILABLE,129.4841128,-0.915552329,51.78479547,45.95735362,100001,5428.325,5343.3,5981.147,,,,,,,200111,1.4951799,1.2315618,1.5431427,1.7488197,1.6968269,1.8008125,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264694938475392,,18,26.58389,61.25565
5.27E-04,1.63572E+18,Gaia DR2 511219030846185984,5.11219E+17,806179214,2015.5,26.71875278,0.019210222,61.24723058,0.023775845,0.315827449,0.034090997,9.264248,-1.287211738,0.031159219,-0.321356965,0.046198403,-0.4937718,0.156123,-0.49278864,0.24143869,-0.01851051,0.20719835,-0.23789638,-0.13566665,0.19628522,-0.602652,470,443,463,7,4.496798,607.21875,0,1.34E-15,31,FALSE,212.83319,1.603415448,0.004821165,-0.03477391,54,19,0.036083598,0,60,TRUE,477,152694.373,47.86945099,3189.8083,12.728808,54,80843.0257,127.2722324,635.1977,13.082282,52,106669.7233,90.92761071,1173.1279,12.191817,1.2280266,0,0.8904648,0.35347366,0.5369911,,,0,,,,NOT_AVAILABLE,129.5493747,-0.910226889,51.85864563,45.9167501,100001,5445.85,5070,6064.207,2.0745,1.825,2.347,1.0183,0.911,1.1841,200111,8.857825,7.14349,10.219804,62.17441,51.681946,72.66688,http://geadata.esac.esa.int/data-server/datalink/links?ID=511219030846185984,,19,26.71957,61.24688
1.31E-04,1.63572E+18,Gaia DR2 511241815659912064,5.11242E+17,1453637969,2015.5,26.38727122,0.018937913,61.24668396,0.022249149,1.531624382,0.031410315,48.76183,8.074014663,0.033468221,-4.323622936,0.046175637,-0.39850298,-0.004563598,-0.5754208,0.295844,-0.011305671,0.24670021,-0.33949986,0.108210735,-0.081127,-0.5859702,486,486,452,34,14.20804,1019.45264,0,0,31,TRUE,384.7645,1.644688526,0.005051328,-0.022191133,55,18,0.03702355,0,61,FALSE,474,468080.6467,189.0841558,2475.515,11.512564,50,269710.3919,263.3870096,1024.0079,11.774144,52,290726.449,399.3952093,727.9167,11.103209,1.1973083,0,0.67093563,0.26158047,0.40935516,,,0,,,,NOT_AVAILABLE,129.3935953,-0.944360313,51.66119714,45.99789362,100001,6318.6665,6257,6534.6665,,,,,,,200111,2.3202949,2.169438,2.366256,7.731839,7.4815803,7.982098,http://geadata.esac.esa.int/data-server/datalink/links?ID=511241815659912064,,20,26.387,61.2467
8.33E-05,1.63572E+18,Gaia DR2 511264458728491008,5.11264E+17,321096453,2015.5,26.4515899,0.019055667,61.24654327,0.023530229,0.208641591,0.031693685,6.583065,-0.994131395,0.033736828,-0.57829617,0.048730579,-0.44751775,0.027176838,-0.56402564,0.3325696,0.022974554,0.30824143,-0.40669206,0.063606836,-0.035420462,-0.61212575,525,525,500,25,20.549173,1462.5604,0,1.839708907,31,TRUE,348.45547,1.583836529,0.004841373,-0.003227045,59,19,0.039007027,0,63,TRUE,540,791877.2653,546.573045,1448.8041,10.941721,58,402625.2254,668.9088477,601.91345,11.339136,56,562103.7025,786.7003425,714.508,10.387379,1.2182809,1,0.95175743,0.39741516,0.55434227,,,0,,,,NOT_AVAILABLE,129.4238874,-0.938040837,51.69932605,45.98190919,100002,5403.25,5370.6665,5460.5,1.9755,1.547,2.2535,0.99,0.741,1.132,200111,31.094273,30.445683,31.472712,742.4646,565.00586,919.92334,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264458728491008,,21,26.45159,61.24646
3.28E-04,1.63572E+18,Gaia DR2 511217763841681536,5.11218E+17,33987988,2015.5,26.61025153,0.017574474,61.2443978,0.021467431,0.320922434,0.029983594,10.703268,-1.135299224,0.030492624,-0.215465944,0.042725737,-0.45115706,-0.012849533,-0.58163965,0.34777638,0.16405815,0.31859785,-0.39163744,0.09368679,-0.10611519,-0.621342,516,516,511,5,7.6415176,789.2012,0,0,31,TRUE,323.7591,1.620233696,0.004462239,0.002239732,59,18,0.03541467,0,62,FALSE,532,241444.6991,45.9903281,5249.902,12.231321,56,134063.5864,234.5731484,571.5214,12.533111,56,161119.6315,125.6666565,1282.1191,11.744049,1.2225707,0,0.78906155,0.30178928,0.48727226,,,0,,,,NOT_AVAILABLE,129.4989659,-0.92408095,51.7920634,45.94099028,100001,5989.8447,5802.5,6601.77,,,,,,,200111,8.887874,7.3165812,9.471062,91.61207,77.8898,105.334335,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217763841681536,,22,26.61072,61.24416
3.18E-04,1.63572E+18,Gaia DR2 511217729481951616,5.11218E+17,144834204,2015.5,26.58427836,0.053514649,61.23932641,0.067771422,0.176762338,0.092820151,1.904353,-2.11828036,0.091719261,-2.478315544,0.132773001,-0.3189955,-0.019363359,-0.4744529,0.25992438,0.13536353,0.1894811,-0.17839405,-0.028674833,0.04822041,-0.5026293,458,458,424,34,64.85584,6492.6206,0.409856496,89.33497908,31,FALSE,5.3210325,1.616064826,0.014342979,-0.042007886,52,19,0.07825032,0,60,FALSE,484,338019.2089,554.2155924,609.90564,11.866013,56,181312.9011,714.6723475,253.70073,12.205317,56,234031.8774,1295.546696,180.64334,11.338733,1.2287608,0,0.8665838,0.33930397,0.52727985,,,0,,,,NOT_AVAILABLE,129.4878228,-0.931679176,51.77289178,45.94302406,100001,5735,5409.5,6009.75,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217729481951616,,23,26.58472,61.23909
3.81E-04,1.63572E+18,Gaia DR2 511217695122208640,5.11218E+17,1075658170,2015.5,26.62764399,0.018322799,61.24145138,0.022974887,0.370035726,0.03198542,11.568888,-1.065114138,0.032012114,-0.077742259,0.047111496,-0.43947634,0.03510822,-0.5406231,0.3048743,0.06872332,0.2842988,-0.3834881,0.016022159,-0.010713352,-0.6035388,476,476,461,15,8.413324,759.25073,0,0,31,TRUE,369.15436,1.56820061,0.004611628,-0.022367172,55,19,0.03720665,0,60,FALSE,494,308793.0757,1306.026744,236.43703,11.964197,52,155853.1296,1826.61324,85.323555,12.369599,54,236164.5807,3997.839525,59.07305,11.328883,1.2695159,0,1.0407162,0.40540218,0.635314,,,0,,,,NOT_AVAILABLE,129.5077686,-0.925189123,51.80023678,45.9341795,100001,5204.1997,5004.64,5423,,,,,,,200111,11.967002,11.0208235,12.940395,94.64142,81.80267,107.48016,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217695122208640,,24,26.6282,61.24118
