dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,r20171029_oid,col1,col2
3.64E-04,1.63572E+18,Gaia DR2 511264218210327296,5.11264E+17,874242278,2015.5,26.52040136,0.041071976,61.22827456,0.050838524,0.420224559,0.059019778,7.1200633,-0.61820568,0.065572323,-0.37703442,0.094400753,0.019824972,-0.20903797,-0.748218,0.004043563,-0.024614535,-0.012922538,-0.6172224,0.2556849,-0.005306303,-0.32118857,254,254,254,0,-0.46023586,238.2221,0,8.96E-16,31,TRUE,190.94426,1.543094338,0.007829051,0.005881158,29,10,0.060733076,0,33,TRUE,275,6536792.992,3605.319368,1813.0968,8.649954,32,3094212.5,4761.451147,649.84656,9.125012,32,5021125.671,7735.624976,649.0911,8.009917,1.2414862,0,1.1150951,0.47505856,0.6400366,81.7579126,1.83878586,9,5500,4.5,0,NOT_AVAILABLE,129.4600979,-0.94895993,51.72677627,45.94925939,100001,4983.6665,4899.25,5174,,,,,,,200111,53.989773,50.09064,55.866344,1619.9948,1319.6138,1920.3757,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264218210327296,,29,26.52092,61.22801
5.26E-04,1.63572E+18,Gaia DR2 511217351524847360,5.11217E+17,413754456,2015.5,26.59136961,0.017418222,61.22419316,0.02092036,0.284096392,0.028465783,9.980277,-1.310958517,0.031012382,-0.162263467,0.044443682,-0.4506956,0.021456067,-0.54105747,0.35071555,0.09510374,0.31731606,-0.32905623,0.08655046,-0.09696251,-0.59432757,522,522,492,30,13.430806,1036.8164,0,0,31,FALSE,383.50836,1.609251957,0.0045425,-0.027565552,59,19,0.03663628,0,64,FALSE,515,478580.5444,208.7253182,2292.8726,11.488478,59,258421.6474,381.9238748,676.6313,11.820566,56,322484.6331,211.9271851,1521.6765,10.990647,1.2138109,0,0.82991886,0.33208847,0.4978304,,,0,,,,NOT_AVAILABLE,129.4943562,-0.94575002,51.76597896,45.92827452,100001,5786,5607.5,5992,,,,,,,200111,15.224631,14.195805,16.20933,234.0464,195.76855,272.32425,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217351524847360,,30,26.59218,61.22384
3.72E-04,1.63572E+18,Gaia DR2 511264218210328448,5.11264E+17,260505488,2015.5,26.52691388,0.024292162,61.22499784,0.030650987,0.388993279,0.044850734,8.673064,-1.103908722,0.039287961,-0.223735288,0.059973558,-0.42379972,0.24526472,-0.5582497,0.3039889,-0.10284487,0.3038589,-0.47841057,-0.05580836,0.057702884,-0.58243763,434,0,432,2,-0.24116577,419.33203,0,0,31,FALSE,12.129081,1.536143362,0.006137343,-0.027539307,49,15,0.06786426,0,62,FALSE,457,10393.94098,3.889994569,2671.968,15.646415,35,4987.479421,23.34121687,213.67693,16.106686,38,8390.027307,21.26390791,394.5666,14.952512,1.2870486,0,1.1541739,0.46027088,0.69390297,,,0,,,,NOT_AVAILABLE,129.4638521,-0.951504234,51.7282371,45.94483989,100001,4887.5,4762.425,4959.585,,,,,,,200111,2.445662,2.375086,2.5758095,3.0749264,2.2825365,3.8673162,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264218210328448,,31,26.52745,61.22473
3.92E-04,1.63572E+18,Gaia DR2 511264218210328576,5.11264E+17,362810465,2015.5,26.51690848,0.030264257,61.22477911,0.034182911,0.351564136,0.039629991,8.871163,-1.253852614,0.045465311,-0.185114139,0.061301244,-0.73694706,0.24237579,-0.7009846,0.54555535,-0.15604797,0.5464511,-0.53256184,-0.20901935,0.19945616,-0.74993724,443,0,441,2,-3.826325,331.9333,0,0,31,FALSE,14.040945,1.536895472,0.005976276,-0.009542679,50,17,0.08049613,0,58,FALSE,450,11704.05439,5.539844845,2112.7043,15.517525,44,5466.884818,10.09492414,541.5479,16.007038,42,9506.864177,19.82360859,479.57285,14.816827,1.2793642,0,1.1902113,0.4895134,0.7006979,,,0,,,,NOT_AVAILABLE,129.4591887,-0.95273069,51.72212565,45.94711728,100001,4890.425,4824.85,4996.2437,,,,,,,200111,2.8670392,2.7468793,2.945501,4.2359257,3.1449971,5.326854,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264218210328576,,32,26.5175,61.22451
1.63E-04,1.63572E+18,Gaia DR2 511241845712911616,5.11242E+17,299081044,2015.5,26.33442463,0.034496378,61.22202966,0.039665236,0.292753872,0.057230622,5.1153364,-0.957437404,0.059791849,-0.170026398,0.079109141,-0.4198845,0.051365025,-0.5460901,0.29523256,-0.074008375,0.24690124,-0.2807036,-0.062595084,0.12567846,-0.56745267,476,0,474,2,14.791405,1082.3596,0.344634181,14.3397679,31,FALSE,4.6217847,1.540802872,0.009428154,-0.031640027,54,19,0.08738888,0,57,FALSE,499,9346.781659,5.534538531,1688.8096,15.76171,56,4517.702271,12.67250578,356.49637,16.214094,49,7600.361841,26.21583179,289.91495,15.0598345,1.2964959,0,1.1542597,0.452384,0.7018757,,,0,,,,NOT_AVAILABLE,129.37384,-0.973761328,51.61156997,45.98977775,100001,4925.686,4821.76,4989.9565,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511241845712911616,,34,26.33422,61.2219
4.60E-04,1.63572E+18,Gaia DR2 511217660762494336,5.11218E+17,1170601707,2015.5,26.62087124,0.011689625,61.22247817,0.01459343,0.284668535,0.019413024,14.663792,-1.158611421,0.021240139,-0.141864242,0.031643679,-0.49259716,-0.06900938,-0.5600457,0.35300598,0.10281163,0.34383443,-0.42946815,0.13770878,-0.118404604,-0.6343396,489,0,486,3,-10.365548,225.40846,0,0,31,FALSE,77.858376,1.572751399,0.002820731,0.008194281,56,18,0.044107553,0,58,FALSE,495,61004.94454,8.748109209,6973.5005,13.724953,52,30681.22682,30.1530266,1017.51733,14.134207,50,45028.38545,26.70043555,1686.4288,13.128204,1.2410406,1,1.0060024,0.40925407,0.59674835,,,0,,,,NOT_AVAILABLE,129.5086015,-0.944422255,51.78226463,45.91953941,100002,5183.3047,4987.203,5332,,,,,,,200111,6.981976,6.5979886,7.541847,31.701395,25.770653,37.632137,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217660762494336,,35,26.62152,61.22214
3.78E-04,1.63572E+18,Gaia DR2 511264218210331008,5.11264E+17,607905333,2015.5,26.51005717,0.021940689,61.22065066,0.02763969,0.325823231,0.03440167,9.471146,-1.143967219,0.036174318,-0.266159419,0.052089747,-0.6140747,-0.014023019,-0.57120955,0.37675357,0.173783,0.36000904,-0.41433802,-0.08221635,0.06291972,-0.69705385,455,455,441,14,8.322051,729.86945,0,0,31,TRUE,386.52515,1.585477214,0.004971826,-0.003643853,51,17,0.042024568,0,58,FALSE,456,372520.2312,107.1439413,3476.8203,11.760491,45,194989.75,237.1434108,822.244,12.126359,46,261873.3815,179.9456929,1455.2911,11.216692,1.2264116,1,0.909667,0.3658676,0.5437994,,,0,,,,NOT_AVAILABLE,129.4568312,-0.957460003,51.71501149,45.94525915,100002,5474,5138.16,5991.9326,2.161,1.8856,2.4526,1.095,0.9416,1.247,200111,13.253044,11.060924,15.042151,142.084,119.10554,165.06247,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264218210331008,,36,26.51056,61.22036
2.54E-04,1.63572E+18,Gaia DR2 511241712580840448,5.11242E+17,1582869391,2015.5,26.41506415,0.017137783,61.21642123,0.02198825,0.318675746,0.02993858,10.644318,-1.122411083,0.031137188,-0.176417671,0.048015757,-0.3970441,-0.06952433,-0.5348988,0.28452224,0.13768424,0.27757892,-0.41790292,0.10590695,-0.11063248,-0.59144866,468,459,462,6,1.7881697,512.5005,0,0,31,TRUE,340.17615,1.572010852,0.004428943,-0.012168957,53,18,0.038423914,0,55,TRUE,484,239960.7797,196.3293389,1222.236,12.238015,54,119446.2691,302.7054066,394.59576,12.658457,53,179436.7965,459.4917325,390.51147,11.627141,1.2455497,0,1.0313158,0.42044163,0.6108742,,,0,,,,NOT_AVAILABLE,129.4129876,-0.971170592,51.65539389,45.96505331,100001,5148.8267,5023.7246,5288.98,,,,,,,200111,12.572867,11.915356,13.206849,100.09133,84.92251,115.260155,http://geadata.esac.esa.int/data-server/datalink/links?ID=511241712580840448,,38,26.41523,61.21618
3.79E-04,1.63572E+18,Gaia DR2 511264183845870720,5.11264E+17,21586463,2015.5,26.49966717,0.024868131,61.21424323,0.029768306,0.417050584,0.04240824,9.8341875,-0.918702871,0.042942678,-0.454229696,0.063457618,-0.47216183,-0.085319236,-0.6013478,0.37376264,-0.06298563,0.36789104,-0.507067,0.08163879,-0.010793104,-0.6213427,342,342,340,2,-0.1475404,330.53433,0,1.54E-15,31,TRUE,288.7524,1.571065838,0.006622709,-0.05588184,39,15,0.04680833,0,45,TRUE,356,917203.8193,175.1853467,5235.6196,10.782201,37,453815.9965,287.7934173,1576.8811,11.209188,39,672857.0389,353.6658836,1902.5217,10.192113,1.228378,1,1.0170755,0.42698765,0.5900879,,,0,,,,NOT_AVAILABLE,129.4532851,-0.964775069,51.70411428,45.94231589,100002,5345.055,5199.18,5400,,,,,,,200111,17.170412,16.822773,18.14744,216.80283,185.11925,248.4864,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264183845870720,,39,26.50014,61.21394
3.99E-04,1.63572E+18,Gaia DR2 511264183850593792,5.11264E+17,1379267616,2015.5,26.49712248,0.019157447,61.21267233,0.022989454,0.337936007,0.030937848,10.923061,-0.970739288,0.032128085,-0.318094161,0.046561522,-0.5453789,0.062255148,-0.5805955,0.37320006,0.0784919,0.3739809,-0.42108068,0.067446545,-0.12854376,-0.6562002,491,491,479,12,4.291888,618.0102,0,0,31,TRUE,332.2023,1.578672982,0.004702065,-0.030339016,56,17,0.038345095,0,64,TRUE,531,1269921.105,4074.520436,311.67377,10.428924,55,641223.0056,4762.272747,134.64642,10.833865,59,909641.3223,10815.72376,84.1036,9.864744,1.2212288,0,0.969121,0.40494156,0.5641794,,,0,,,,NOT_AVAILABLE,129.4524166,-0.966568175,51.70144406,45.94159376,100001,5366,5337.75,5731.645,,,,,,,200111,24.706348,21.65466,24.968557,455.94717,389.71896,522.1754,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264183850593792,,40,26.49761,61.21235
3.87E-04,1.63572E+18,Gaia DR2 511240922306718592,5.11241E+17,121190809,2015.5,26.48277864,0.013370039,61.2090839,0.015813814,0.268096189,0.023023975,11.644218,-1.075325301,0.026803845,-0.295179673,0.035684602,-0.43934453,-0.06273458,-0.49009663,0.31560943,0.17172478,0.3091851,-0.38860166,0.2597773,-0.24864598,-0.67641985,440,0,440,0,-7.280742,253.18492,0,0,31,FALSE,52.60826,1.58236207,0.003444117,-0.012442831,50,18,0.048878297,0,56,TRUE,469,41311.48423,8.427376961,4902.057,14.148189,48,21048.346,34.81806717,604.5237,14.543344,47,30141.60593,32.77503953,919.65125,13.564004,1.2391216,0,0.9793396,0.39515495,0.58418465,,,0,,,,NOT_AVAILABLE,129.4464144,-0.971525773,51.69026901,45.94204785,100001,5237,5105.3335,5358,,,,,,,200111,5.9505563,5.6848273,6.2614436,23.996069,18.629486,29.362652,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240922306718592,,42,26.48322,61.20876
5.17E-04,1.63572E+18,Gaia DR2 511264149490855808,5.11264E+17,1620754608,2015.5,26.54046655,0.018657797,61.20595806,0.02189833,0.300533223,0.029447455,10.205746,-1.128071843,0.033036219,-0.187055469,0.046200927,-0.48319656,0.05722148,-0.5846257,0.3749379,0.067036994,0.35352635,-0.4199827,0.09493806,-0.09504488,-0.64818424,472,429,463,9,4.9728794,624.7746,0,0,31,TRUE,224.06734,1.611163037,0.004649402,-0.017236823,53,19,0.03982171,0,58,TRUE,496,159652.2466,404.7378768,394.45837,12.6804285,48,88457.71899,643.3678981,137.49165,12.984549,47,106976.8205,1006.333809,106.30351,12.188696,1.2241265,0,0.79585266,0.30412006,0.4917326,,,0,,,,NOT_AVAILABLE,129.4742397,-0.96874453,51.72228997,45.92514236,100001,6022,5781,6564.28,1.9933,1.618,2.1571,0.9797,0.7779,1.0886,200111,7.630852,6.4221487,8.280348,68.992805,57.785282,80.200325,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264149490855808,,45,26.54115,61.20556
5.12E-04,1.63572E+18,Gaia DR2 511264115131117952,5.11264E+17,879538172,2015.5,26.53449691,0.018680731,61.20412032,0.022897852,0.302156354,0.032071301,9.421393,-1.01012637,0.033446892,-0.149526797,0.049447433,-0.40057656,0.03621247,-0.5284583,0.33044678,-0.026817556,0.3051456,-0.40822855,0.08039247,-0.024801064,-0.559122,424,424,417,7,1.1487188,445.15964,0,0,31,TRUE,291.3938,1.599875704,0.005054357,-0.015086356,48,18,0.03862219,0,58,TRUE,444,203139.9611,42.62353233,4765.911,12.418878,50,110633.5518,200.383688,552.1086,12.741671,47,137882.5837,87.8955473,1568.7096,11.913146,1.2233739,0,0.8285246,0.322793,0.5057316,,,0,,,,NOT_AVAILABLE,129.4718151,-0.971146333,51.71738651,45.9250344,100001,5661.75,5504.4507,5774.3335,1.844,1.4697,2.0059,0.927,0.765,1.028,200111,9.781283,9.403585,10.348306,88.57051,73.8369,103.30412,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264115131117952,,46,26.53516,61.20372
2.49E-04,1.63572E+18,Gaia DR2 511264115126401024,5.11264E+17,1564619766,2015.5,26.5354002,1.154268673,61.20349936,0.888858678,0.757082481,0.898727496,0.8423938,-3.673742613,1.863593211,2.925976587,1.912552754,-0.5736026,-0.24851932,-0.8724545,0.6327141,0.4172445,0.6129771,-0.646779,0.3489623,-0.4145039,-0.6336853,148,0,133,15,9.628594,350.8222,3.069802487,8.044232628,31,FALSE,0.045023244,1.494099547,0.200185699,0.11135157,16,10,2.437782,0,18,FALSE,141,233.2562525,3.161396575,73.78266,19.768782,0,,,,,0,,,,,,0,,,,,,0,,,,NOT_AVAILABLE,129.4723713,-0.97166182,51.71746726,45.92427825,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264115126401024,,46,26.53516,61.20372
4.22E-04,1.63572E+18,Gaia DR2 511240887946984320,5.11241E+17,26770531,2015.5,26.47187239,0.012879701,61.19940059,0.014808445,0.316883586,0.020671586,15.329428,-1.088137399,0.02215902,-0.231372246,0.030984191,-0.5437573,0.08561621,-0.58720386,0.39576253,0.043788772,0.37036598,-0.4100247,-0.03581771,0.019982463,-0.67358255,442,9,442,0,-4.95244,305.80524,0,0,31,FALSE,126.90686,1.593749591,0.00286123,-0.04000597,51,18,0.043196138,0,57,TRUE,459,98875.8025,15.99685485,6180.9526,13.200641,50,53084.97508,62.51130248,849.20605,13.5389595,45,68377.44906,50.40428903,1356.58,12.674638,1.2284343,1,0.8643217,0.33831882,0.5260029,,,0,,,,NOT_AVAILABLE,129.4433065,-0.982095021,51.67665071,45.93641976,100002,5745,5400,6182.0947,1.7915,1.6442,2.01,0.889,0.6856,1.0141,200111,6.301097,5.441579,7.1319566,38.966118,32.204803,45.727432,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240887946984320,,49,26.47229,61.19903
4.31E-04,1.63572E+18,Gaia DR2 511240681788554624,5.11241E+17,902288943,2015.5,26.47468378,0.012422625,61.19802893,0.015230148,0.254959143,0.022250529,11.458566,-1.12256225,0.021208467,-0.318922477,0.030935146,-0.52714,-0.06690009,-0.52392006,0.3059308,0.18124832,0.27085316,-0.3023474,-0.072587654,0.07336997,-0.6560926,473,0,472,1,-5.846888,309.62546,0,0,31,FALSE,95.78065,1.59976934,0.002967613,-0.048248217,54,18,0.041307468,0,59,FALSE,499,75097.64589,11.08717169,6773.382,13.4993,53,40523.11831,47.05665948,861.1559,13.832131,49,51658.83848,45.5733721,1133.5311,12.979058,1.2274946,0,0.8530731,0.33283138,0.52024174,,,0,,,,NOT_AVAILABLE,129.4449185,-0.983152467,51.67731386,45.93454805,100001,5572.01,5436.5435,5764,,,,,,,200111,7.304128,6.8256526,7.672668,46.331776,35.695816,56.967735,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240681788554624,,50,26.47511,61.19765
5.43E-04,1.63572E+18,Gaia DR2 511264115126402176,5.11264E+17,1225018513,2015.5,26.52904624,0.042639799,61.19752904,0.037646405,0.300293158,0.053560465,5.60662,-1.004383983,0.059922061,-0.225129985,0.068969286,-0.47398442,0.20196506,-0.7513924,0.23305227,0.051051915,0.27767146,-0.32445863,-0.2169565,0.003789511,-0.504174,256,256,250,6,5.2866354,380.7507,0,0,31,TRUE,270.24155,1.603435579,0.00833223,-0.07039284,29,12,0.05159266,0,31,TRUE,268,1409380.824,312.4183133,4511.1978,10.315795,28,740420.8045,655.1699156,1130.1202,10.677691,31,974909.1933,958.0637032,1017.5828,9.78951,1.2170806,1,0.8881817,0.3618965,0.5262852,,,0,,,,NOT_AVAILABLE,129.4706347,-0.97814253,51.70929555,45.92071442,100002,5767.9434,5484,6262.3633,1.575,1.1346,2.0941,0.696,0.5257,1.002,200111,24.88624,21.111774,27.53001,617.5857,468.80508,766.36633,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264115126402176,,51,26.52971,61.19709
3.48E-04,1.63572E+18,Gaia DR2 511240819227509120,5.11241E+17,1649678505,2015.5,26.40569098,0.020135078,61.19643812,0.024101422,0.349544216,0.033473812,10.442319,-1.184898886,0.034808201,-0.217209561,0.049301923,-0.52209085,0.12068778,-0.5621204,0.3894375,-0.06641501,0.37652004,-0.45582247,-0.015687209,0.020079153,-0.65010756,450,450,447,3,1.3992195,484.21185,0,0,31,TRUE,252.68361,1.587782161,0.00510525,-0.03209562,51,19,0.03975504,0,54,TRUE,476,176064.3632,85.09770381,2068.9673,12.574187,53,89567.29855,188.3999439,475.41043,12.971014,53,127984.6017,209.4425441,611.07263,11.994025,1.2356385,0,0.9769888,0.39682674,0.58016205,,,0,,,,NOT_AVAILABLE,129.41274,-0.991655843,51.63508661,45.95020726,100001,5181.3174,4987.5,5400.6665,,,,,,,200111,9.668834,8.899381,10.43491,60.7021,51.718937,69.68526,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240819227509120,,52,26.40586,61.1961
5.00E-04,1.63572E+18,Gaia DR2 511240647428816384,5.11241E+17,1251840493,2015.5,26.52704325,0.02490464,61.19504533,0.028628861,0.349472205,0.041538394,8.413234,-0.993982153,0.043334185,-0.219692279,0.060864031,-0.44085288,0.026755251,-0.5495539,0.33760235,0.062357858,0.29335913,-0.30826962,0.0612859,-0.05813547,-0.5986167,511,0,509,2,-1.624501,453.54135,0,0,31,TRUE,8.449749,1.543451217,0.006472871,-0.034937892,58,18,0.069900066,0,63,FALSE,532,7395.032407,3.390389228,2181.175,16.016016,41,3616.882547,35.89214267,100.770874,16.455553,35,5947.361491,24.62037892,241.56255,15.326109,1.2933336,0,1.1294441,0.43953705,0.6899071,,,0,,,,NOT_AVAILABLE,129.4702136,-0.980773666,51.70627706,45.91907407,100001,4943.2646,4857.4297,5059.8203,2.1563,1.6859,2.4761,1.1213,0.8249,1.2401,200111,2.229599,2.128062,2.309093,2.6742601,1.9543283,3.394192,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240647428816384,,54,26.52768,61.19465
4.86E-04,1.63572E+18,Gaia DR2 511240746200845312,5.11241E+17,525911412,2015.5,26.43982996,0.020851864,61.18210385,0.024273527,0.304267541,0.032127639,9.470585,-0.946772042,0.033735389,-0.660979992,0.04731187,-0.55350983,0.16108297,-0.66145235,0.4446701,-0.021026205,0.4215058,-0.4784217,-0.07394401,0.036730416,-0.6687743,481,472,469,12,3.630089,582.82495,0,0,31,TRUE,313.67926,1.584377425,0.004729085,-0.033450052,55,19,0.0398973,0,58,FALSE,498,225498.0458,73.83319387,3054.1553,12.305509,56,115043.5491,152.9932871,751.9516,12.699232,52,163409.1395,187.0239305,873.7338,11.728729,1.2348342,0,0.97050285,0.3937235,0.57677937,,,0,,,,NOT_AVAILABLE,129.4318249,-1.002239899,51.64484639,45.92946888,100001,5331.4,5080.895,5687.815,,,,,,,200111,11.739943,10.314723,12.926116,100.32095,83.63609,117.00581,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240746200845312,,59,26.44019,61.18165
4.37E-04,1.63572E+18,Gaia DR2 511216973559984384,5.11217E+17,1221352544,2015.5,26.64356189,0.167190935,61.17798842,0.208132154,-0.11344267,0.286138315,-0.39646095,-1.456793374,0.319959003,0.616014389,0.447025002,-0.035417058,0.031152174,-0.4605467,-0.026364358,0.2874298,-0.020458333,-0.3883143,0.053935643,-0.28779486,-0.33629417,266,0,266,0,6.304295,432.2232,0.963672347,4.688072369,31,FALSE,0.29778102,1.419903466,0.04332432,0.06737458,30,13,0.42504242,0,31,FALSE,273,745.9362751,3.107565253,240.03882,18.50661,12,977.0418911,69.69582341,14.018658,17.876606,12,1536.917453,89.20554433,17.228945,16.795294,3.3702066,0,1.0813122,-0.6300049,1.7113171,,,0,,,,NOT_AVAILABLE,129.5287152,-0.985585165,51.76310482,45.87570984,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511216973559984384,,61,26.64446,61.17793
5.40E-04,1.63572E+18,Gaia DR2 511240372550919424,5.1124E+17,1638959291,2015.5,26.42333187,0.018271421,61.16957618,0.022319051,0.389651873,0.030442113,12.799765,-0.733222955,0.031741981,-0.654548776,0.045739189,-0.39964166,-0.013500645,-0.5840457,0.32868356,0.17417367,0.2842988,-0.34743485,0.1126962,-0.11664133,-0.60129976,480,436,465,15,15.22573,1092.4207,0,0,31,TRUE,205.28407,1.591592482,0.004677216,-0.044363193,56,19,0.038011704,0,58,TRUE,478,153362.2369,71.04311803,2158.7205,12.72407,53,82453.9254,146.31666,563.53064,13.06086,52,105507.5334,142.7399527,739.1591,12.2037115,1.2256045,0,0.8571482,0.33679008,0.5203581,,,0,,,,NOT_AVAILABLE,129.4266623,-1.016152709,51.62580162,45.92278154,100001,5541.6665,5424.9854,5881.4473,1.926,1.7077,2.0839,0.9677,0.781,1.05,200111,6.914474,6.138631,7.215107,40.62324,35.41971,45.826775,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240372550919424,,67,26.42366,61.16906
2.73E-04,1.63572E+18,Gaia DR2 511219962864843136,5.1122E+17,144994036,2015.5,26.69271086,0.018415519,61.33715759,0.024697846,0.40363393,0.034684972,11.637141,-0.906070536,0.0333105,-0.37222924,0.050687841,-0.34012505,0.12104379,-0.38133857,0.18905988,-0.08091629,0.12148347,-0.11873994,-0.12150977,0.19284642,-0.5314672,411,0,409,2,-1.5913203,359.8159,0,0,31,FALSE,15.892291,1.48555894,0.005585295,-0.011009354,46,19,0.05715102,0,54,FALSE,424,13260.97665,4.587384287,2890.749,15.381927,50,5447.238586,16.70957421,325.99506,16.010946,45,11701.33309,18.0976512,646.5664,14.5913315,1.2931606,0,1.4196148,0.62901974,0.79059505,,,0,,,,NOT_AVAILABLE,129.5179934,-0.825028384,51.90930233,46.00043534,100001,4414.657,4368.375,4542.1665,,,,,,,200111,3.5353467,3.3396418,3.6106565,4.2770734,3.4144273,5.1397195,http://geadata.esac.esa.int/data-server/datalink/links?ID=511219962864843136,,92,26.69325,61.33707
2.62E-04,1.63572E+18,Gaia DR2 511219962864843904,5.1122E+17,794520045,2015.5,26.6987858,0.021453831,61.33582142,0.024510713,0.311774311,0.035869888,8.691812,-1.11646076,0.037575579,-0.239590614,0.050612399,-0.36465433,0.08086586,-0.41748124,0.16453628,-0.025202928,0.15277722,-0.25083908,-0.08521775,0.045572627,-0.5019135,500,500,457,43,22.494213,1520.2358,0.108951684,6.367646316,31,FALSE,61.270504,1.542837002,0.006416074,-0.005348451,56,20,0.0376195,0,62,FALSE,473,600112.9224,344.2771009,1743.1102,11.242784,56,285269.016,273.4225293,1043.3267,11.713252,56,454490.7828,249.8998579,1818.6917,10.618107,1.232701,1,1.0951452,0.47046852,0.6246767,,,0,,,,NOT_AVAILABLE,129.5211253,-0.825713671,51.91192259,45.99779655,100002,4922.9136,4828,5027.86,,,,,,,200111,22.754723,21.81472,23.658186,273.98492,226.33952,321.63034,http://geadata.esac.esa.int/data-server/datalink/links?ID=511219962864843904,,93,26.69929,61.33572
3.23E-04,1.63572E+18,Gaia DR2 511219859785639552,5.1122E+17,629921219,2015.5,26.71399622,0.016523802,61.32431158,0.02033381,2.536449593,0.029305452,86.55214,-6.142648733,0.028217623,-15.03510949,0.040685743,-0.37746996,0.12798944,-0.46937576,0.1990373,-0.08059706,0.18214285,-0.3001988,-0.11284207,0.109825544,-0.52474624,487,487,484,3,3.8905077,609.00714,0,2.59E-15,31,FALSE,353.05896,1.583225575,0.004699479,0.001263335,55,20,0.03232307,0,59,FALSE,502,255919.469,41.01182763,6240.138,12.168107,57,132645.5778,103.3889933,1282.9758,12.544656,56,178699.796,87.95997667,2031.6035,11.63161,1.2165756,1,0.9130459,0.37654877,0.5364971,,,0,,,,NOT_AVAILABLE,129.530708,-0.835404824,51.9124753,45.98417374,100002,5434.6665,5400,5486,0.506,0.3709,0.729,0.23,0.184,0.3466,200111,1.4346604,1.4079373,1.4531398,1.6176499,1.5874486,1.6478512,http://geadata.esac.esa.int/data-server/datalink/links?ID=511219859785639552,,94,26.71459,61.32416
