dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,i20151003_oid,col1,col2
4.65E-05,1.63572E+18,Gaia DR2 511193540224823040,5.11194E+17,1101985245,2015.5,26.52556214,0.012702156,61.13995656,0.014487496,0.284479334,0.021625333,13.154911,-1.083232026,0.022753166,-0.195622699,0.031639708,-0.46724185,-0.08448393,-0.6183643,0.3622972,0.027657412,0.30988365,-0.3740207,0.20535126,-0.15914406,-0.6455742,498,0,496,2,-6.048877,324.2875,0,0,31,FALSE,78.57123,1.611101644,0.002916789,-0.013468712,57,17,0.043541625,0,61,FALSE,521,62461.7789,14.89574202,4193.264,13.69933,56,34654.47858,39.85050239,869.61206,14.001989,56,41535.23118,35.45854928,1171.3743,13.2158785,1.2197813,0,0.7861109,0.30265903,0.48345184,,,0,,,,NOT_AVAILABLE,129.481103,-1.034780524,51.66491741,45.87209847,100001,5919.3335,5786,6724.6133,,,,,,,200111,5.229693,4.0521655,5.473498,30.250902,24.150185,36.35162,http://geadata.esac.esa.int/data-server/datalink/links?ID=511193540224823040,,22,26.52547,61.13997
6.77E-05,1.63572E+18,Gaia DR2 511240097673017728,5.1124E+17,1262933626,2015.5,26.488208,0.016215667,61.13942849,0.018472874,1.434482779,0.027287594,52.569046,-8.738820712,0.027827735,-0.190500382,0.040067926,-0.4881988,-0.09048425,-0.62401146,0.3870186,0.06512104,0.32999894,-0.3222262,0.15244006,-0.15607646,-0.6333388,523,0,519,4,-6.0405917,343.12183,0,0,31,FALSE,27.787365,1.526551324,0.003810132,-0.03431862,60,17,0.05103013,0,63,FALSE,535,22692.79001,4.668708991,4860.6133,14.798646,57,10128.13111,11.84034783,855.39136,15.337564,57,18185.82957,14.11600827,1288.3125,14.112587,1.2477074,0,1.2249775,0.5389185,0.686059,,,0,,,,NOT_AVAILABLE,129.4635832,-1.039083533,51.64227317,45.88086314,100001,4885.5,4817.9424,5070.5,0.678,0.5349,0.877,0.323,0.2423,0.4265,200111,0.98098296,0.9107054,1.0086867,0.49391666,0.47056904,0.5172643,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240097673017728,,23,26.48811,61.13938
9.57E-05,1.63572E+18,Gaia DR2 511240097673018240,5.1124E+17,364127969,2015.5,26.46944155,0.013043721,61.13901559,0.014859383,0.351504792,0.021740878,16.167921,-1.109644072,0.021575698,-0.168734349,0.030366317,-0.51802045,0.045192625,-0.587127,0.31656352,0.045344576,0.27509764,-0.25976127,-0.09926217,0.15089948,-0.63731533,504,0,500,4,-6.60581,314.3941,0,0,31,FALSE,71.44614,1.619668593,0.003043407,-0.05077932,58,18,0.04122468,0,63,FALSE,529,56516.57489,9.635959372,5865.174,13.807926,62,31590.27534,26.56821218,1189.0253,14.102505,58,37387.73481,21.46977066,1741.4128,13.330097,1.2204916,0,0.77240753,0.29457855,0.47782898,,,0,,,,NOT_AVAILABLE,129.4548113,-1.041385873,51.63078827,45.88514138,100001,6053.1265,5640,6274,,,,,,,200111,3.8399284,3.5743213,4.423076,17.83446,14.912733,20.756186,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240097673018240,,24,26.46932,61.13894
6.36E-05,1.63572E+18,Gaia DR2 511193471505346432,5.11193E+17,975052277,2015.5,26.52947821,0.017892093,61.13964372,0.02063968,0.31870125,0.029357778,10.855769,-1.115779755,0.031022956,-0.265102556,0.043859719,-0.5315942,-0.027599495,-0.64252687,0.42076677,-0.024997428,0.37408516,-0.40367433,0.12561055,-0.093939625,-0.6685507,508,0,506,2,-1.9936523,439.89328,0,0,31,FALSE,24.832329,1.605039845,0.004152872,-0.013215898,58,17,0.055963434,0,63,TRUE,527,20438.38805,4.472289761,4570.0054,14.91225,56,11028.47479,11.09955833,993.5958,15.245099,54,14168.93677,14.20209738,997.6651,14.383576,1.2328473,0,0.8615227,0.3328495,0.5286732,,,0,,,,NOT_AVAILABLE,129.483017,-1.034688796,51.66702103,45.87086341,100001,5659.8105,5500,5799.4473,,,,,,,200111,2.943739,2.8036892,3.1172936,8.011261,6.21115,9.811372,http://geadata.esac.esa.int/data-server/datalink/links?ID=511193471505346432,,25,26.52937,61.13968
1.14E-04,1.63572E+18,Gaia DR2 511240097673017472,5.1124E+17,868607408,2015.5,26.46648508,0.014498925,61.14206212,0.016086411,0.322907908,0.022046242,14.646846,-1.112773123,0.024627404,-0.192889033,0.033613107,-0.5452503,-0.04469655,-0.65685844,0.44161546,0.073385105,0.4060366,-0.4209724,0.11524253,-0.093644276,-0.66469604,508,9,505,3,-6.4420924,322.20007,0,0,31,FALSE,50.85013,1.59366459,0.003199281,-0.030693308,58,18,0.046728898,0,61,FALSE,526,40586.53644,6.540250438,6205.655,14.167411,58,21823.34431,22.87243471,954.133,14.504085,55,28042.11279,20.39678788,1374.8298,13.642393,1.2286206,0,0.8616915,0.33667374,0.52501774,,,0,,,,NOT_AVAILABLE,129.4527775,-1.038705768,51.63126572,45.8884891,100001,5601,5400,6098.895,,,,,,,200111,4.1906295,3.5343382,4.5084047,15.570967,12.794392,18.347542,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240097673017472,,28,26.46632,61.14198
1.81E-04,1.63572E+18,Gaia DR2 511193368426129920,5.11193E+17,596404791,2015.5,26.62913433,0.017154126,61.14240839,0.019981294,0.899383711,0.03010693,29.87298,0.552695913,0.028592173,-2.951355207,0.040828126,-0.5647018,-0.002712023,-0.58283603,0.34831735,0.025526173,0.33442885,-0.34796175,0.006073788,0.0610727,-0.6606177,492,0,489,3,-4.875315,347.07544,0,1.83E-15,31,FALSE,31.457811,1.511202541,0.00411383,-0.08057263,56,16,0.051128678,0,62,FALSE,508,25398.86635,12.39589073,2048.9746,14.67633,52,11172.45741,26.24258881,425.7376,15.231016,53,20955.0838,35.87938535,584.0424,13.958696,1.2649202,1,1.2723198,0.55468655,0.71763325,,,0,,,,NOT_AVAILABLE,129.5294562,-1.02183184,51.72842541,45.84867034,100002,4897.6665,4734.185,5047,,,,,,,200111,1.6445855,1.5487034,1.7601287,1.4020531,1.2882701,1.5158361,http://geadata.esac.esa.int/data-server/datalink/links?ID=511193368426129920,,29,26.62893,61.14256
2.40E-04,1.63572E+18,Gaia DR2 511193501560595328,5.11194E+17,1516991283,2015.5,26.54630635,0.017758559,61.14352473,0.019303929,0.332020833,0.026481298,12.537937,-1.116752263,0.029622745,-0.11466083,0.040457861,-0.5095397,-0.0641892,-0.6890104,0.42361835,0.013832401,0.388834,-0.4262138,0.1042742,-0.033896916,-0.61629444,491,0,490,1,-2.4933355,410.81915,0,0,31,FALSE,28.535471,1.595897896,0.004012761,-0.032140423,57,18,0.053375512,0,61,TRUE,504,23334.18071,5.201748467,4485.834,14.768384,53,13945.51824,243.4195343,57.290054,14.990301,58,17896.92593,174.4483934,102.59152,14.129973,1.3646266,0,0.8603277,0.22191715,0.63841057,,,0,,,,NOT_AVAILABLE,129.4901413,-1.029185114,51.67989606,45.8700481,102001,5839.25,5367.7246,6527.767,,,,,,,200111,2.8199904,2.2564852,3.337193,8.329488,6.665553,9.9934225,http://geadata.esac.esa.int/data-server/datalink/links?ID=511193501560595328,,30,26.54581,61.14353
2.25E-04,1.63572E+18,Gaia DR2 511216080214622336,5.11216E+17,635092965,2015.5,26.65817914,0.04039011,61.14538661,0.046714339,2.069792515,0.07030626,29.439661,-2.136974427,0.067930331,10.23602436,0.094662014,-0.5088027,-0.06884557,-0.5426053,0.2929089,0.046795364,0.27525586,-0.28159693,0.015578765,0.04999477,-0.6069091,489,0,480,9,39.58921,3036.0344,0.488613245,65.2657494,31,FALSE,3.7040164,1.497746724,0.009504546,-0.055999447,55,18,0.101551436,0,59,FALSE,430,34697.96927,19.33777985,1794.3098,14.337605,53,14445.38505,38.85531562,371.7737,14.952065,50,29310.15629,106.6868975,274.73062,13.594375,1.2610404,0,1.3576908,0.61446,0.7432308,,,0,,,,NOT_AVAILABLE,129.5425251,-1.015948471,51.7479121,45.84407693,100001,4889.385,4549.3477,5041.775,,,,,,,200111,0.8389506,0.78900164,0.9690508,0.3623968,0.33641618,0.38837743,http://geadata.esac.esa.int/data-server/datalink/links?ID=511216080214622336,,31,26.65786,61.14555
9.58E-05,1.63572E+18,Gaia DR2 511240097673016704,5.1124E+17,1079289217,2015.5,26.47044752,0.013975675,61.14505418,0.015660599,0.170073055,0.022536982,7.546399,-1.085353506,0.02362532,-0.145330502,0.032778864,-0.4742316,-0.09462209,-0.6317344,0.38281697,0.12622531,0.32758483,-0.33202678,0.13621357,-0.09903851,-0.6294199,508,9,507,1,7.378469,773.07715,0.111043357,4.72241657,31,FALSE,48.077183,1.630294558,0.003221762,-0.051673435,58,18,0.04411215,0,61,FALSE,532,98717.2006,32.71401215,3017.5815,13.202384,60,56911.88998,68.78074988,827.4392,13.463381,59,64392.94834,61.06432325,1054.5101,12.739824,1.2288116,0,0.7235565,0.26099682,0.4625597,,,0,,,,NOT_AVAILABLE,129.454021,-1.035379543,51.63582551,45.89008168,100001,6207.25,6028.4,6712.5,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240097673016704,,32,26.4703,61.14499
3.44E-05,1.63572E+18,Gaia DR2 511193540224821248,5.11194E+17,435697462,2015.5,26.51540565,0.015269808,61.14614328,0.017401526,0.815510097,0.024672736,33.053085,1.627919777,0.026413176,-4.169416339,0.03716414,-0.48162204,-0.06986974,-0.6121766,0.3713708,0.11317401,0.33916375,-0.38075298,0.13720772,-0.122440174,-0.625203,518,0,517,1,-5.3256154,359.26245,0,0,31,FALSE,31.550865,1.518461973,0.003604006,-0.049116552,59,18,0.04898311,0,63,FALSE,538,25573.43811,5.215198483,4903.6367,14.668893,61,11252.78395,14.00669763,803.3859,15.223238,61,21004.31733,21.58812054,972.9572,13.956148,1.2613517,0,1.2670898,0.55434513,0.7127447,,,0,,,,NOT_AVAILABLE,129.4750091,-1.029762555,51.66340922,45.87992153,100001,4914.495,4723.1035,5047,,,,,,,200111,1.8037934,1.7103225,1.9529434,1.709952,1.5778573,1.8420467,http://geadata.esac.esa.int/data-server/datalink/links?ID=511193540224821248,,33,26.51534,61.14613
