dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,i20160905_oid,col1,col2
2.96E-04,1.63572E+18,Gaia DR2 2014632578599359104,2.01463E+18,1643387168,2015.5,343.7735284,0.856371351,60.76815937,0.916325442,0.720594711,1.035141705,0.69613147,-7.886402127,1.70346112,2.956145292,1.654866523,0.063332975,0.25741863,-0.20383029,0.15570897,0.3659685,0.061841484,-0.3424683,-0.15885028,0.09346278,0.004970027,190,0,190,0,10.79333,478.70438,5.674544233,12.43567834,31,FALSE,0.01700107,1.279870088,0.241044265,0.16364321,22,15,1.525719,0,24,FALSE,207,118.5662218,0.789627648,150.1546,20.503464,12,108.6833971,18.93157235,5.7408543,20.26098,11,360.9761816,28.19127547,12.804535,18.368223,3.9611583,0,1.8927574,-0.24248314,2.1352406,,,0,,,,NOT_AVAILABLE,109.1968026,1.037287142,25.32761564,58.75115514,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014632578599359104,,15,343.7731,60.76795
2.95E-04,1.63572E+18,Gaia DR2 2014635366033221632,2.01464E+18,10998127,2015.5,343.5994858,0.017403603,60.77120793,0.018303319,1.452478081,0.022491204,64.57983,-11.60810314,0.035574112,-14.52699091,0.032107775,-0.082435325,0.035160873,-0.14985268,-0.038783453,0.26320028,-0.12045073,-0.025610158,-0.31899613,0.12628746,-0.047097277,260,0,259,1,-1.746164,216.04216,0,0,31,FALSE,31.046198,1.539773077,0.005165752,0.13001488,30,17,0.042113062,0,35,FALSE,284,24238.4324,5.899121101,4108.821,14.727104,31,11120.11744,24.48805077,454.10382,15.2361145,31,19232.37113,38.26878723,502.56024,14.051838,1.2522464,1,1.1842766,0.5090103,0.67526627,,,0,,,,NOT_AVAILABLE,109.1215409,1.076910096,25.22104176,58.81581997,100002,4889.75,4790,4933,0.7043,0.3842,0.8602,0.3533,0.2454,0.4125,200111,0.9990085,0.9815677,1.0410496,0.51401955,0.4931489,0.53489023,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014635366033221632,,16,343.5989,60.77128
1.94E-04,1.63572E+18,Gaia DR2 2014635537831546112,2.01464E+18,1620516217,2015.5,343.5588383,0.020486604,60.77228807,0.02127411,0.27604929,0.026284635,10.502306,-2.547856042,0.043805917,-1.734283734,0.038899322,0.015573573,0.13282906,-0.22111048,-0.024792958,0.22699232,-0.101687394,-0.04581411,-0.310063,0.14063151,0.053699046,306,0,305,1,8.737118,567.9194,0.190778492,6.996036383,31,FALSE,15.977103,1.375985454,0.005926966,-0.018819414,35,19,0.04954314,0,39,FALSE,334,31277.95851,62.99080107,496.54803,14.45027,35,7936.275011,61.88671599,128.23875,15.602346,35,37395.5395,201.4742476,185.60953,13.32987,1.4493214,1,2.2724762,1.1520767,1.1203995,,,0,,,,NOT_AVAILABLE,109.1041399,1.086523331,25.19666781,58.83117873,100002,3539,3456.5,4276.7,1.945,1.8245,2.2357,0.9565,0.891,1.073,200111,16.236986,11.11857,17.021328,37.25871,28.355108,46.162308,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014635537831546112,,17,343.5585,60.77239
1.19E-04,1.63572E+18,Gaia DR2 2014636259386043008,2.01464E+18,1466755835,2015.5,343.5116071,0.014266619,60.774123,0.014346121,1.525085649,0.017786401,85.74448,-19.31018887,0.028646225,-2.770418078,0.026086754,0.072603785,0.21531178,-0.32387727,-0.0627556,0.22831216,-0.16387,-0.16566822,-0.27133656,0.19386894,0.064851515,296,8,295,1,-6.590037,158.03754,0,0,31,FALSE,58.700954,1.572705457,0.004032611,-0.016920215,34,19,0.0366373,0,37,FALSE,320,45892.82083,10.04717753,4567.7324,14.034004,34,22925.30316,45.73401606,501.27466,14.450601,32,33462.38276,26.6463031,1255.7983,13.450528,1.228682,0,1.0000725,0.4165964,0.58347607,,,0,,,,NOT_AVAILABLE,109.0841816,1.098228421,25.16916955,58.84942028,100001,5342.3335,5154.473,5559.63,,,,,,,200111,1.051561,0.9709676,1.1296084,0.8114984,0.7851616,0.8378352,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014636259386043008,,18,343.5115,60.77423
3.25E-04,1.63572E+18,Gaia DR2 2014635366033221376,2.01464E+18,1576358777,2015.5,343.6041491,0.025494386,60.7748582,0.025525689,0.26989136,0.031185895,8.654277,-2.749687983,0.053648476,-1.620184566,0.046487003,-0.034295388,0.0805755,-0.29978547,-0.007828221,0.2135224,-0.052511673,-0.06771064,-0.2249034,0.13521197,-0.002026069,285,0,285,0,2.7944403,350.6959,0.125045853,1.754828908,31,FALSE,11.309053,1.380651585,0.00724641,0.016397493,33,19,0.05788959,0,36,FALSE,294,11089.86981,5.752883653,1927.7063,15.57605,35,2999.233587,14.86259098,201.79749,16.658863,30,12678.49287,33.80264348,375.074,14.504251,1.413698,1,2.1546125,1.0828133,1.0717993,,,0,,,,NOT_AVAILABLE,109.1251797,1.079206242,25.22920962,58.81660918,100002,3606.5,3547,4291.25,1.971,1.8289,2.1875,0.9987,0.9019,1.1257,200111,9.284791,6.558075,9.598904,13.139618,9.489679,16.789557,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014635366033221376,,19,343.6035,60.77493
4.28E-04,1.63572E+18,Gaia DR2 2014635778350274176,2.01464E+18,113892709,2015.5,343.6422722,0.021915065,60.77841134,0.02333021,0.240801261,0.028480919,8.454827,-2.253481551,0.044273847,-1.421617016,0.039937617,0.037584264,0.08225561,-0.31115422,-0.03963543,0.33239168,-0.14392887,-0.05413003,-0.27116305,0.20087986,-0.02682087,251,0,250,1,8.580424,487.19113,0.18820137,8.179918363,31,FALSE,19.197634,1.368070673,0.006110423,-0.02624025,29,16,0.04967515,0,34,FALSE,279,47609.86094,52.95857426,899.00195,13.994123,31,11600.24156,37.4812785,309.4943,15.190221,33,56829.92952,191.0816054,297.41183,12.875477,1.4373109,0,2.314744,1.1960974,1.1186466,,,0,,,,NOT_AVAILABLE,109.143489,1.074314181,25.25855992,58.80529464,100001,3517,3428,4479.5366,1.6053,1.414,1.9291,0.814,0.7146,0.9704,200111,23.450739,14.455565,24.684233,75.80489,53.7684,97.841385,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014635778350274176,,20,343.6414,60.77845
3.43E-04,1.63572E+18,Gaia DR2 2014635400392959872,2.01464E+18,1003286389,2015.5,343.6200976,0.017395693,60.77883596,0.017524082,1.441956512,0.021968844,65.63643,-7.631500578,0.035275131,2.24175396,0.031799531,0.01231334,0.21154031,-0.28099558,0.004051158,0.23453526,-0.08842512,-0.08502855,-0.29593912,0.13226251,-0.02618753,287,0,286,1,-5.3152146,172.40877,0,0,31,FALSE,28.217676,1.536217479,0.005043661,0.009318212,33,19,0.042270504,0,36,FALSE,303,22006.20858,6.250623755,3520.642,14.832003,32,10202.41959,20.15932123,506.08945,15.32963,31,17044.3579,26.67124329,639.0538,14.182968,1.2381405,0,1.1466618,0.49762726,0.6490345,,,0,,,,NOT_AVAILABLE,109.1339226,1.079401804,25.24503482,58.81355932,100001,4971.6665,4944.5,5135,0.3882,0.291,0.5955,0.1813,0.143,0.2683,200111,0.91855353,0.86104834,0.9286748,0.46442074,0.44573745,0.48310402,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014635400392959872,,21,343.6194,60.77888
2.18E-04,1.63572E+18,Gaia DR2 2014632784757470080,2.01463E+18,517171314,2015.5,343.6933437,0.063467552,60.78249653,0.06335011,0.380391388,0.082425956,4.614947,-5.724518123,0.13606524,-4.956881852,0.118856786,0.11860715,0.2941826,-0.06233724,0.14101636,0.2710497,0.024492942,0.018367646,-0.15310097,0.27988046,0.16390269,249,0,248,1,9.176006,505.52637,0.483046476,10.16468758,31,FALSE,2.194498,1.222531901,0.018169536,0.056541745,29,18,0.12823293,0,32,FALSE,272,3968.960141,2.810178176,1412.3518,16.691673,14,491.9859437,14.08514553,34.92942,18.621506,14,5986.278776,30.3100789,197.50127,15.319028,1.6322322,0,3.3024778,1.9298325,1.3726454,,,0,,,,NOT_AVAILABLE,109.1677256,1.067170462,25.29690522,58.78968667,100001,4527.3525,3996.37,4859.33,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014632784757470080,,24,343.6934,60.78228
3.00E-04,1.63572E+18,Gaia DR2 2014635606551388160,2.01464E+18,414348195,2015.5,343.609209,0.020184122,60.784047,0.021184139,0.219165879,0.025756243,8.509233,-2.548637531,0.042709137,-1.692477745,0.038464041,-0.006624702,0.12840268,-0.24651511,-0.013003518,0.22435923,-0.08853924,-0.07081726,-0.2886715,0.13561055,-0.005864277,297,0,297,0,0.680496,308.06415,0,0,31,FALSE,16.847593,1.360184949,0.006061619,0.030605095,34,19,0.04846454,0,37,FALSE,323,13273.68869,5.036094947,2635.7104,15.380887,33,3496.427875,10.93455702,319.75943,16.492327,33,15314.87203,27.07563972,565.6329,14.299136,1.4171871,0,2.1931906,1.1114397,1.0817509,,,0,,,,NOT_AVAILABLE,109.131402,1.086405731,25.24551496,58.82099869,100001,3620,3498,4691.207,1.905,1.7519,2.0965,0.937,0.8679,1.0573,200111,12.354756,7.356684,13.23158,23.61551,16.61244,30.618582,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014635606551388160,,26,343.6086,60.78409
5.15E-04,1.63572E+18,Gaia DR2 2014635709630609152,2.01464E+18,644405222,2015.5,343.6693542,0.029758942,60.7860781,0.032396412,0.32634658,0.039462989,8.269688,-2.983321669,0.065558677,-1.667845369,0.059267376,0.027874075,0.1497548,-0.18036774,0.065538384,0.19493885,0.0023318,-0.019240536,-0.30497688,0.14654064,0.07500623,268,0,267,1,6.668292,445.25717,0.232203413,5.931021739,31,FALSE,8.047937,1.350162034,0.009111716,0.035240002,31,19,0.06730236,0,35,FALSE,295,11497.88487,20.21836355,568.68524,15.53682,32,2736.076547,25.3016176,108.138405,16.758568,34,13923.66041,90.68815906,153.53339,14.402536,1.4489393,0,2.3560314,1.2217474,1.134284,,,0,,,,NOT_AVAILABLE,109.1587291,1.075478637,25.2867193,58.80073583,100001,3631.5166,3411,4227.8896,,,,,,,200111,7.6413074,5.6376286,8.661244,9.14918,6.6194286,11.678932,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014635709630609152,,27,343.6683,60.78606
2.08E-04,1.63572E+18,Gaia DR2 2014635640911121280,2.01464E+18,1402093783,2015.5,343.5771112,0.028294522,60.78716384,0.03048134,0.359241947,0.036584468,9.819521,-3.042541508,0.059581936,-1.639185058,0.053783562,-0.059181683,0.105434276,-0.22887789,-0.060210437,0.2895868,-0.13944244,-0.002861308,-0.25805184,0.14713374,-0.029320609,283,0,283,0,4.1083765,385.73233,0.165605086,2.63592596,31,FALSE,8.753727,1.358386602,0.008330868,0.05544368,33,18,0.06228316,0,36,FALSE,305,9534.574458,4.116557825,2316.152,15.740112,30,2467.939412,10.68489457,230.97461,16.870552,30,11166.9035,20.05212352,556.8938,14.642088,1.4300421,0,2.2284641,1.1304398,1.0980244,,,0,,,,NOT_AVAILABLE,109.1186509,1.09602943,25.22950348,58.83465376,100001,3869,3532,4667.63,2.032,1.9646,2.2991,1.028,0.971,1.17,200111,5.1290812,3.5240676,6.154541,5.3109083,4.0555983,6.5662184,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014635640911121280,,28,343.5767,60.78722
1.27E-04,1.63572E+18,Gaia DR2 2014642444138926208,2.01464E+18,1265546127,2015.5,343.4229695,0.018104876,60.7893296,0.017287121,2.004949929,0.020082944,99.833466,-3.754372588,0.036659145,-4.036015228,0.031815002,0.20584862,0.066653736,-0.49706468,-0.23383035,0.19133763,-0.27379072,-0.26491323,-0.13682106,0.24813722,0.23527311,263,0,262,1,-2.9102323,195.94879,0,1.25E-15,31,TRUE,41.480762,1.490239711,0.004594021,-0.016871987,30,18,0.04884021,0,33,FALSE,286,32277.49378,9.821841755,3286.2974,14.416116,32,12959.81772,21.59821636,600.04114,15.069891,31,27793.14265,19.71384036,1409.829,13.652076,1.2625813,0,1.4178152,0.6537752,0.76404,,,0,,,,NOT_AVAILABLE,109.0518989,1.130809552,25.13435551,58.89160299,100001,4719.915,4508.8203,4862.6104,,,,,,,200111,0.91781425,0.86473733,1.0057669,0.37665266,0.36641246,0.38689286,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014642444138926208,,30,343.4231,60.78944
4.69E-04,1.63572E+18,Gaia DR2 2014635778350083200,2.01464E+18,437721272,2015.5,343.6613605,0.016040159,60.79014904,0.017397235,0.354029525,0.020993796,16.863531,-2.79779069,0.034324632,-1.612857769,0.030957337,0.023771582,0.12950268,-0.23135456,0.028298445,0.26228407,-0.053908233,-0.03191778,-0.29852623,0.117685914,0.022712238,282,0,282,0,8.2070675,517.54285,0.150359694,6.619814689,31,FALSE,32.348366,1.396300384,0.004610231,0.007763212,33,19,0.041264534,0,36,FALSE,308,99899.89908,100.8717189,990.3658,13.189453,34,27629.17565,120.8863737,228.55492,14.247969,34,111898.3056,350.1268314,319.59363,12.139861,1.3966728,0,2.1081076,1.0585155,1.049592,,,0,,,,NOT_AVAILABLE,109.156982,1.080839705,25.28742021,58.8063626,100001,3754,3591,4344.3066,1.5802,1.4967,1.6871,0.7737,0.699,0.826,200111,18.60934,13.895641,20.337086,61.96319,52.126766,71.79961,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014635778350083200,,32,343.6604,60.79013
