dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,r20171029_oid,col1,col2
6.28E-05,1.63572E+18,Gaia DR2 2014648663251916800,2.01465E+18,1046324328,2015.5,343.5002716,0.020904817,60.86168431,0.023436767,0.242657539,0.025168074,9.641482,-2.742648458,0.041008489,-1.614011004,0.04087779,-0.004507221,0.15948494,-0.45034492,-0.024443105,0.2568787,-0.09227911,-0.30364093,-0.23549403,0.06731382,-0.00790207,283,283,277,6,13.543272,724.6574,0,0,31,TRUE,236.96571,1.338010576,0.006330134,0.083151914,32,18,0.03238204,0,36,FALSE,309,171099.281,65.49662402,2612.3374,12.605246,29,38894.11855,149.691993,259.82764,13.876678,29,207762.1705,501.8980365,413.95294,11.468004,1.4415975,1,2.4086742,1.2714329,1.1372414,,,0,,,,NOT_AVAILABLE,109.1174229,1.179425596,25.28698712,58.91258614,100002,3648.46,3375,4383.7803,1.3453,0.8525,1.8301,0.5808,0.396,0.8878,200111,39.036823,27.03934,45.619034,243.26631,200.22978,286.30286,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014648663251916800,,11,343.5004,60.86169
1.02E-04,1.63572E+18,Gaia DR2 2014648491453232512,2.01465E+18,347810441,2015.5,343.5607924,0.042827209,60.85817964,0.04051685,0.568145104,0.050935784,11.154144,-4.403451656,0.084787152,-0.085038025,0.075627454,0.10134292,0.23597583,-0.30747965,-0.036251504,0.26861465,-0.12009998,-0.10177419,-0.18053477,0.20083553,0.12222617,269,0,268,1,15.975402,824.441,0.39917217,20.9418203,31,FALSE,4.7322507,1.293297352,0.011635268,0.08147666,31,19,0.08535332,0,36,FALSE,295,16266.52501,6.674960279,2436.947,15.160129,34,2444.261004,17.22823658,141.87529,16.88102,33,23109.9156,112.092336,206.16856,13.852424,1.5709672,1,3.028596,1.720891,1.3077049,,,0,,,,NOT_AVAILABLE,109.1424214,1.163421717,25.32044555,58.88845909,100002,4017.74,3428,4720.5,,,,,,,200111,3.7430646,2.7115335,5.1417313,3.289097,2.6428807,3.9353135,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014648491453232512,,12,343.561,60.85819
5.22E-04,1.63572E+18,Gaia DR2 2014648491449424640,2.01465E+18,1278312896,2015.5,343.5602642,0.229837743,60.85857012,0.237754183,-0.067852671,0.283273767,-0.23953037,-2.028530635,0.572583207,-1.473728145,0.531595264,0.12301855,-0.033384774,-0.243941,-0.24693097,0.17010513,-0.2238565,-0.012168656,0.014573567,0.37574083,0.40935543,221,0,220,1,5.3338013,344.74036,1.234168632,3.890915503,31,FALSE,0.18281205,1.371900986,0.065040037,0.118379764,25,15,0.58516276,0,30,FALSE,241,428.7196759,1.474519665,290.7521,19.107933,0,,,,,0,,,,,,2,,,,,,0,,,,NOT_AVAILABLE,109.14236,1.16388524,25.32066787,58.88891233,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014648491449424640,,12,343.561,60.85819
2.44E-04,1.63572E+18,Gaia DR2 2014648663251919744,2.01465E+18,989824237,2015.5,343.5061916,0.026628796,60.85323546,0.031541067,5.664721643,0.034638499,163.53831,-5.280709265,0.054109655,-20.52456436,0.056667696,-0.02283011,0.21348125,-0.2698888,-0.019776154,0.40144983,-0.08171126,-0.15734224,-0.12969923,0.03716458,-0.12040868,265,265,258,7,14.631613,744.1133,0,0.475543587,31,TRUE,145.45953,1.722228548,0.007943403,0.054766137,30,18,0.03962246,0,34,FALSE,283,7403768.924,1964.315986,3769.1333,8.514733,33,4883715.802,6256.989562,780.52167,8.629512,31,3694238.711,6316.849342,584.823,8.343107,1.1585929,0,0.2864046,0.11477852,0.17162609,,,0,,,,NOT_AVAILABLE,109.1163296,1.170565589,25.2786671,58.90476087,100001,7904.525,7591.3335,8249.7,0.4107,0.2179,0.6791,0.197,0.093,0.3421,200111,1.6324358,1.4986883,1.7699114,9.372815,9.285187,9.4604435,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014648663251919744,,13,343.5057,60.85319
1.09E-04,1.63572E+18,Gaia DR2 2014648491453233664,2.01465E+18,329395472,2015.5,343.5617759,0.026880615,60.85606558,0.026613178,0.263789594,0.032376216,8.147635,-2.844137914,0.052564428,-1.532492792,0.048638827,0.08718226,0.26671726,-0.38049254,-0.043526348,0.21708469,-0.12834892,-0.14207031,-0.25430542,0.1479379,0.06613994,278,0,276,2,6.0689816,437.35092,0.199965608,5.583875744,31,FALSE,11.4861555,1.363567454,0.007544789,0.065599635,32,19,0.057979733,0,37,FALSE,305,16993.78567,40.29431375,421.74155,15.11264,33,4430.559232,24.81675628,178.53096,16.23524,35,19725.58503,148.8731481,132.49928,14.024345,1.4214693,0,2.2108955,1.1226006,1.088295,,,0,,,,NOT_AVAILABLE,109.1419315,1.161310139,25.31804991,58.88667968,100001,4156.437,3707.5,5012.81,2.0743,1.9365,2.2377,1.0163,0.96,1.0945,200111,7.3753614,5.070645,9.269651,14.626692,10.348202,18.905182,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014648491453233664,,14,343.562,60.85607
9.93E-05,1.63572E+18,Gaia DR2 2014648491453233920,2.01465E+18,994184992,2015.5,343.5586961,0.02354278,60.85448322,0.024156083,0.282766825,0.028919465,9.777734,-2.698961623,0.050021252,-1.561474529,0.04520359,0.042174805,0.14663887,-0.29116923,-0.07672534,0.2268541,-0.15074952,-0.13152184,-0.2512014,0.14737369,0.055366397,285,0,284,1,4.518979,399.09335,0.143540277,2.838270147,31,FALSE,13.3799,1.356401305,0.006829333,0.051600423,33,19,0.055561446,0,36,FALSE,311,14814.57108,6.195205202,2391.2964,15.261643,32,3666.598755,13.14259406,278.98593,16.44073,34,17439.7097,35.90182418,485.7611,14.1580715,1.4246993,0,2.2826576,1.1790857,1.1035719,,,0,,,,NOT_AVAILABLE,109.1398917,1.160539193,25.31383128,58.88671986,100001,3840,3466,4477.88,2.244,2.065,2.3602,1.112,1.016,1.1639,200111,8.326959,6.12356,10.220962,13.582898,10.181673,16.984123,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014648491453233920,,15,343.5589,60.85448
2.28E-04,1.63572E+18,Gaia DR2 2014636946581168512,2.01464E+18,442518257,2015.5,343.7016322,0.018703364,60.85416963,0.021574606,1.665599148,0.022738594,73.24988,-7.633313244,0.037447409,-4.696358613,0.039653421,-0.122594945,0.27490407,-0.397857,0.174512,0.052556,0.12013626,-0.41237763,-0.24566394,0.17196241,-0.117511556,288,262,285,3,1.2322387,309.47086,0,1.73E-15,31,TRUE,210.26225,1.598490743,0.005193857,0.11079176,33,18,0.034701012,0,36,FALSE,295,143750.1573,21.19490073,6782.2993,12.794345,32,73852.77239,61.50005849,1200.8569,13.180471,32,101133.5033,62.64016213,1614.5154,12.249682,1.2172945,0,0.930789,0.38612652,0.5446625,-24.97560678,3.450617274,8,6000,3.5,0,NOT_AVAILABLE,109.2024618,1.129997264,25.40421991,58.83513023,100001,5399,5340,5493.39,1.0903,0.7906,1.3594,0.509,0.353,0.6763,200111,1.6625698,1.6059265,1.6995112,2.1159616,2.063469,2.1684542,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014636946581168512,,16,343.7021,60.85417
2.11E-04,1.63572E+18,Gaia DR2 2014636912221421312,2.01464E+18,132082732,2015.5,343.6607659,0.014194988,60.8536746,0.015371983,2.448502327,0.01767538,138.52615,-4.589621754,0.030270914,7.151338917,0.029229038,0.011174168,0.18890157,-0.3106745,0.010515057,0.16049603,-0.051398933,-0.2164614,-0.12395872,0.23238005,0.07923494,288,8,285,3,-5.923403,161.45442,0,0,31,TRUE,49.25504,1.514506732,0.00405176,0.09255296,33,19,0.03847331,0,37,FALSE,314,37442.79382,7.76534191,4821.783,14.254945,36,16201.0969,28.82330951,562.0831,14.827527,34,30771.27115,29.63642795,1038.2921,13.541556,1.2545103,1,1.2859707,0.57258224,0.71338844,,,0,,,,NOT_AVAILABLE,109.1843119,1.138188961,25.3775484,58.84948152,100002,4838.75,4685.8574,5129.5234,0.3865,0.2533,0.6881,0.1947,0.1349,0.3471,200111,0.75713843,0.6737327,0.8073531,0.28312486,0.27742735,0.28882238,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014636912221421312,,17,343.6612,60.85367
5.05E-04,1.63572E+18,Gaia DR2 2014636912221421696,2.01464E+18,39160951,2015.5,343.6620214,0.162091175,60.85336126,0.181303068,0.151081368,0.207990765,0.726385,-9.605825945,0.353422642,-5.671982204,0.341651791,0.03725528,0.14018486,-0.23785715,-0.014053469,0.13182288,-0.048341595,-0.087562874,-0.16452341,0.19183825,0.1283513,269,0,268,1,38.439167,2493.53,1.767276088,72.06855905,31,FALSE,0.2682336,1.278873214,0.04660095,0.14401194,31,18,0.32872832,0,35,FALSE,296,2050.150469,5.350957542,383.13712,17.408901,8,718.5041918,40.69524761,17.655727,18.210316,8,3056.044558,42.66285274,71.63245,16.04902,1.8411082,0,2.161295,0.8014145,1.3598804,,,0,,,,NOT_AVAILABLE,109.1847268,1.137641155,25.37789926,58.8488188,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014636912221421696,,17,343.6612,60.85367
1.41E-04,1.63572E+18,Gaia DR2 2014648457089679744,2.01465E+18,1396468976,2015.5,343.5153622,0.068610413,60.85032058,0.075125611,0.219001261,0.084349717,2.5963485,-2.528221837,0.143372241,-1.590454372,0.140519418,0.07495913,0.19702725,-0.2889522,-0.12897123,0.22701995,-0.20416746,-0.05017433,-0.17753904,0.14788593,0.042151593,271,0,266,5,3.946733,361.12695,0.310041268,1.984852008,31,FALSE,1.6099715,1.283069041,0.019820701,0.063123144,32,19,0.13630973,0,36,FALSE,285,1930.985085,2.545180632,758.6829,17.473919,22,415.9189139,7.599010795,54.733295,18.803867,19,2465.880728,11.137147,221.41045,16.28199,1.4923987,0,2.5218773,1.3299484,1.1919289,,,0,,,,NOT_AVAILABLE,109.1190776,1.165993951,25.2803309,58.89949686,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014648457089679744,,18,343.5151,60.85026
1.46E-04,1.63572E+18,Gaia DR2 2014648457089679232,2.01465E+18,1305934535,2015.5,343.5102093,0.056303759,60.84887575,0.063155218,0.755949177,0.071431693,10.582826,1.362660975,0.132954423,-0.66472679,0.124303039,0.08043505,0.13293892,-0.20352216,-0.035957094,0.2642985,-0.07287503,-0.13044254,-0.04408354,0.20123605,0.2710963,243,0,241,2,5.0413504,362.45517,0.291041875,2.590705926,31,FALSE,2.5087495,1.356266989,0.017008584,0.08695618,28,17,0.13508286,0,32,FALSE,260,2966.758919,2.652238141,1118.5869,17.00766,27,755.0217714,26.69850473,28.279552,18.15649,27,3776.288913,24.84958556,151.96587,15.819257,1.5273606,0,2.3372335,1.1488304,1.1884031,,,0,,,,NOT_AVAILABLE,109.1161881,1.165788899,25.27498859,58.90037601,102001,3503,3422,3868.345,,,,,,,200111,1.8899473,1.549814,1.9804777,0.48456794,0.3880715,0.58106434,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014648457089679232,,19,343.5105,60.84884
1.98E-04,1.63572E+18,Gaia DR2 2014636912221421952,2.01464E+18,530792952,2015.5,343.6483941,0.01668655,60.84764266,0.016902953,0.28016211,0.019898442,14.0796,-2.788860184,0.032537349,-1.453602253,0.03186638,-0.010431699,0.22027873,-0.2962274,-0.111209236,0.1695117,-0.15585059,-0.07799428,-0.17103103,0.08821568,-0.016001118,268,0,268,0,-0.4613459,251.91208,0,1.24E-15,31,FALSE,36.030323,1.418704592,0.004521518,0.09287952,31,18,0.040052664,0,36,FALSE,293,27780.94584,7.515804069,3696.3372,14.578999,31,9150.408444,14.93751447,612.57904,15.447787,34,28353.62507,37.12999226,763.63135,13.630399,1.3499912,0,1.8173885,0.8687887,0.9485998,,,0,,,,NOT_AVAILABLE,109.1762624,1.135373107,25.36108151,58.84985707,100001,3965,3894.205,4152.5,1.2413,1.143,1.349,0.6073,0.5589,0.6645,200111,10.348349,9.434918,10.728025,23.84567,19.235727,28.455614,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014636912221421952,,20,343.6488,60.84763
1.67E-04,1.63572E+18,Gaia DR2 2014636774782456704,2.01464E+18,1201728614,2015.5,343.5870601,0.017753842,60.845825,0.017932928,0.251619183,0.021536971,11.683127,-2.826107073,0.035835531,-1.722967627,0.033773206,0.059723195,0.1832409,-0.30864313,-0.032202296,0.202926,-0.09290564,-0.14081806,-0.23136641,0.13984647,0.09778911,281,8,281,0,1.9988786,324.9332,0.06527302,0.774926252,31,FALSE,28.535315,1.412647172,0.004883504,0.03344764,32,19,0.04311354,0,34,FALSE,297,25293.3794,10.58676766,2389.1504,14.680848,29,7815.781616,22.37360076,349.33054,15.6189575,29,26773.85934,47.00275899,569.62317,13.692642,1.3675374,0,1.9263153,0.9381094,0.9882059,,,0,,,,NOT_AVAILABLE,109.1485605,1.146728791,25.3194973,58.87068026,100001,3880.2148,3787,4215.92,1.4583,1.2586,2.018,0.714,0.615,1.0411,200111,11.813454,10.006995,12.402174,28.50175,22.12244,34.88106,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014636774782456704,,21,343.5874,60.8458
