dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,r20161220_oid,col1,col2
2.87E-04,1.63572E+18,Gaia DR2 2014636396825356160,2.01464E+18,1687490354,2015.5,343.575328,0.043062943,60.805792,0.046724836,0.035695492,0.05490445,0.65013844,-2.536388959,0.086050768,-1.464762104,0.086712902,-0.022926763,0.2689577,-0.3804067,0.010180417,0.023023281,-0.083463915,-0.27320042,-0.27170298,0.29989198,0.003776237,269,0,269,0,9.793615,557.9411,0.356723466,10.58356418,31,FALSE,4.2306175,1.344501467,0.013181585,0.10291184,31,18,0.085987575,0,36,FALSE,290,7786.436318,5.603267361,1389.6243,15.960019,8,2288.92248,18.59759485,123.07626,16.95231,8,9383.327203,71.23214922,131.72882,14.831028,1.4990491,0,2.1212826,0.99229145,1.1289911,,,0,,,,NOT_AVAILABLE,109.1259797,1.11317802,25.25491661,58.84787755,102001,3711,3554,4100.4,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014636396825356160,,81,343.5758,60.80562
5.09E-04,1.63572E+18,Gaia DR2 2014642581577864064,2.01464E+18,462907007,2015.5,343.3707977,0.021793544,60.80499314,0.02476364,0.355724424,0.028621342,12.428642,-2.872005702,0.044763747,-1.501989882,0.04287122,0.0627586,0.1303786,-0.3030708,-0.08950429,0.29001766,-0.1771198,-0.017653607,-0.23750123,0.23808514,0.07328503,289,0,289,0,13.451661,739.0899,0.238868386,14.67316864,31,FALSE,14.786161,1.349737357,0.005987934,0.019559713,33,18,0.050545335,0,36,FALSE,315,83546.12772,26.90525594,3105.1973,13.38355,36,17493.51737,62.67034728,279.13547,14.744195,35,105599.4833,237.0550634,445.46393,12.202765,1.4733537,0,2.5414295,1.3606453,1.1807842,,,0,,,,NOT_AVAILABLE,109.0358684,1.15603688,25.12348852,58.92095935,100001,3681,3452.75,4203.295,2.0838,1.771,2.3311,1.0457,0.88,1.1391,200111,18.069647,13.858032,20.537663,54.0079,43.340893,64.67491,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014642581577864064,,83,343.3709,60.8055
3.42E-04,1.63572E+18,Gaia DR2 2014635606547672192,2.01464E+18,1446516940,2015.5,343.6271911,0.13196765,60.79872244,0.111906505,0.123251739,0.152422336,0.8086199,-2.669444614,0.27249249,-1.253184528,0.218938004,0.22728613,-0.27162468,-0.33568573,-0.24484569,-0.027651941,-0.14490391,-0.17324689,-0.15619993,0.2677831,0.31187117,208,0,199,9,5.883804,333.5512,0.728223632,6.937627613,31,FALSE,0.8195308,1.380260382,0.031762879,0.039607856,23,15,0.2640014,0,29,FALSE,213,1532.484479,2.924710908,523.9781,17.724876,20,415.2481788,20.70549436,20.054976,18.805618,18,3518.098962,303.7171471,11.583471,15.89615,2.5666473,0,2.9094687,1.0807419,1.8287268,,,0,,,,NOT_AVAILABLE,109.145688,1.09580551,25.27786601,58.82444602,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014635606547672192,,88,343.6272,60.79838
2.51E-04,1.63572E+18,Gaia DR2 2014635606551385728,2.01464E+18,276659977,2015.5,343.6268335,0.061038057,60.79737508,0.061713982,0.34584891,0.076735083,4.5070505,-3.087325261,0.126950208,-1.516764794,0.111306594,-0.029578395,0.13683099,-0.30555558,0.021777984,0.24401337,-0.07175244,-0.1149389,-0.33516592,0.13783157,-0.04583162,287,287,279,8,46.560238,3444.3594,0.370710914,54.22919424,31,TRUE,6.388691,1.214910003,0.020620434,0.055187006,33,19,0.07243612,0,38,TRUE,319,1044466.066,761.1029446,1372.3059,10.6411295,35,76792.12656,310.4580044,247.35109,13.138097,36,1641404.153,2496.983608,657.3548,9.223881,1.6450475,0,3.914216,2.4969673,1.4172487,-71.77254961,0.555755779,4,4500,3,0,NOT_AVAILABLE,109.144945,1.094667962,25.27571943,58.82366433,100001,3292.3333,3284.5,3335,0.214,0.0684,1.2086,0.151,0.0323,0.6456,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014635606551385728,,89,343.6273,60.79748
5.14E-04,1.63572E+18,Gaia DR2 2014642444138926208,2.01464E+18,1265546127,2015.5,343.4229695,0.018104876,60.7893296,0.017287121,2.004949929,0.020082944,99.833466,-3.754372588,0.036659145,-4.036015228,0.031815002,0.20584862,0.066653736,-0.49706468,-0.23383035,0.19133763,-0.27379072,-0.26491323,-0.13682106,0.24813722,0.23527311,263,0,262,1,-2.9102323,195.94879,0,1.25E-15,31,TRUE,41.480762,1.490239711,0.004594021,-0.016871987,30,18,0.04884021,0,33,FALSE,286,32277.49378,9.821841755,3286.2974,14.416116,32,12959.81772,21.59821636,600.04114,15.069891,31,27793.14265,19.71384036,1409.829,13.652076,1.2625813,0,1.4178152,0.6537752,0.76404,,,0,,,,NOT_AVAILABLE,109.0518989,1.130809552,25.13435551,58.89160299,100001,4719.915,4508.8203,4862.6104,,,,,,,200111,0.91781425,0.86473733,1.0057669,0.37665266,0.36641246,0.38689286,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014642444138926208,,95,343.4231,60.78984
4.18E-04,1.63572E+18,Gaia DR2 2014635606547677312,2.01464E+18,1657312139,2015.5,343.6089906,0.264526988,60.784934,0.239028587,0.461509879,0.318049781,1.4510617,-2.638458407,0.541610326,-1.143839758,0.460430782,0.07798252,0.24287634,-0.13512678,0.004605051,0.18740453,-0.086990476,-0.012823932,-0.20935959,0.22099368,0.12894173,270,0,268,2,7.0549603,459.28574,1.37123762,4.330250737,31,FALSE,0.12506254,1.255919745,0.073314453,0.050843325,31,19,0.48844695,0,34,FALSE,292,303.0619479,1.196694231,253.24928,19.484537,10,108.786413,11.30359186,9.624057,20.25995,13,559.9368235,14.64286403,38.23957,17.891573,2.2065563,0,2.3683777,0.7754135,1.5929642,,,0,,,,NOT_AVAILABLE,109.1316919,1.087250802,25.24663872,58.82167667,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014635606547677312,,96,343.6096,60.78464
5.35E-04,1.63572E+18,Gaia DR2 2014636259386043008,2.01464E+18,1466755835,2015.5,343.5116071,0.014266619,60.774123,0.014346121,1.525085649,0.017786401,85.74448,-19.31018887,0.028646225,-2.770418078,0.026086754,0.072603785,0.21531178,-0.32387727,-0.0627556,0.22831216,-0.16387,-0.16566822,-0.27133656,0.19386894,0.064851515,296,8,295,1,-6.590037,158.03754,0,0,31,FALSE,58.700954,1.572705457,0.004032611,-0.016920215,34,19,0.0366373,0,37,FALSE,320,45892.82083,10.04717753,4567.7324,14.034004,34,22925.30316,45.73401606,501.27466,14.450601,32,33462.38276,26.6463031,1255.7983,13.450528,1.228682,0,1.0000725,0.4165964,0.58347607,,,0,,,,NOT_AVAILABLE,109.0841816,1.098228421,25.16916955,58.84942028,100001,5342.3335,5154.473,5559.63,,,,,,,200111,1.051561,0.9709676,1.1296084,0.8114984,0.7851616,0.8378352,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014636259386043008,,100,343.5118,60.77465
5.40E-04,1.63572E+18,Gaia DR2 2014635499174210688,2.01464E+18,814312917,2015.5,343.5374775,0.037209647,60.76301113,0.039968424,0.567936935,0.048748221,11.6504135,-0.206343326,0.077217119,-3.048670039,0.069351575,0.034302812,0.16485465,-0.22946581,-0.042527825,0.25937396,-0.1485584,-0.03390291,-0.29840848,0.20462564,0.029878233,299,0,299,0,16.94623,924.6744,0.39744709,20.56909945,31,FALSE,4.6956267,1.31552008,0.011329369,-0.032025144,34,19,0.077083714,0,37,FALSE,324,15993.02584,6.844205516,2336.7249,15.178539,35,2387.917526,11.94246671,199.95178,16.90634,33,22556.30586,71.78210963,314.23297,13.87875,1.5596938,1,3.0275898,1.7278004,1.2997894,,,0,,,,NOT_AVAILABLE,109.0907058,1.082719409,25.16983469,58.83259882,100002,4072.8665,3358,4670.47,,,,,,,200111,3.5492854,2.6991067,5.221315,3.1230378,2.5317795,3.714296,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014635499174210688,,105,343.5377,60.76354
4.62E-04,1.63572E+18,Gaia DR2 2014630315151302016,2.01463E+18,675062546,2015.5,343.4289824,0.018607833,60.7512185,0.020331897,1.680894617,0.0245805,68.383255,24.35944892,0.040567083,9.698021281,0.036870211,0.007700264,0.081820086,-0.23419866,-0.07072753,0.27985078,-0.1555958,-0.0493187,-0.30265108,0.19209357,0.079242826,275,0,274,1,-2.689012,210.75807,0,0,31,FALSE,23.296438,1.516954559,0.00556686,-0.006902413,32,18,0.047125004,0,36,TRUE,301,18796.15756,5.115473725,3674.3728,15.003193,34,8228.896499,15.10502192,544.7789,15.563034,34,15275.25482,16.38431341,932.30975,14.301949,1.2504764,0,1.2610855,0.55984116,0.70124435,,,0,,,,NOT_AVAILABLE,109.0378655,1.095253737,25.08380319,58.86370387,100001,5007.6665,4799.34,5123.7573,0.5047,0.2639,0.6331,0.235,0.1354,0.3024,200111,0.7149909,0.6829583,0.77840984,0.28962585,0.27879992,0.3004518,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014630315151302016,,108,343.429,60.75168
4.84E-04,1.63572E+18,Gaia DR2 2014629559237078144,2.01463E+18,724666845,2015.5,343.5015761,0.019569937,60.74017599,0.019048989,1.309175134,0.02458457,53.251904,-1.469370114,0.040257032,-6.686728098,0.034366175,0.058621503,0.2579454,-0.22794695,-0.003093329,0.28011,-0.12566194,-0.036722094,-0.27884063,0.19650164,0.05652248,288,0,288,0,-1.6831354,244.2111,0,0,31,FALSE,22.743406,1.532247577,0.005563331,0.010323396,34,19,0.0464171,0,36,FALSE,303,18432.58255,5.944911515,3100.5647,15.024401,32,8150.216334,18.769444,434.2279,15.573465,32,14983.1121,16.09410025,930.96924,14.322915,1.2550237,0,1.2505503,0.54906464,0.70148563,,,0,,,,NOT_AVAILABLE,109.0649566,1.06982167,25.11441006,58.83009218,100001,4852,4620.04,5290.5,0.8537,0.707,0.9615,0.424,0.3487,0.4746,200111,0.9863957,0.8296584,1.0879308,0.4858254,0.46250686,0.5091439,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014629559237078144,,109,343.5016,60.74066
4.29E-04,1.63572E+18,Gaia DR2 2014630246431830144,2.01463E+18,966278654,2015.5,343.4213719,0.014871922,60.73834957,0.015904184,0.290393678,0.01980449,14.663023,-2.780801555,0.030548647,-1.839311284,0.027846631,0.027829356,0.15541542,-0.28328025,-0.07625088,0.31389213,-0.20543686,-0.08374963,-0.32058752,0.23742919,0.03158865,287,0,287,0,2.3950655,342.03082,0.095002933,2.229550872,31,FALSE,48.897114,1.404836321,0.004181345,-0.022860127,33,18,0.0382282,0,36,FALSE,314,68652.36869,59.06175946,1162.3827,13.596727,35,20106.68241,68.70897743,292.63544,14.593037,36,74855.15904,201.5621134,371.37515,12.576365,1.3832275,0,2.0166712,0.9963093,1.0203619,,,0,,,,NOT_AVAILABLE,109.0288899,1.085308366,25.0605968,58.85775147,100001,3730.3333,3616.5,4155.81,1.5517,1.2949,1.68,0.761,0.6315,0.8221,200111,19.203293,15.472467,20.431206,64.33341,52.37311,76.29372,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014630246431830144,,111,343.4212,60.73877
4.27E-04,1.63572E+18,Gaia DR2 2014629524877335168,2.01463E+18,1184597740,2015.5,343.4714785,0.016036994,60.73498439,0.016890536,1.841209994,0.020065545,91.75978,-12.17869279,0.033282841,-10.36067224,0.030468243,0.03718771,0.12809868,-0.29227418,-0.08660034,0.1865375,-0.1604656,-0.16040777,-0.25476918,0.20076182,0.06850341,293,0,292,1,-3.1680868,217.03876,0,0,31,FALSE,32.00367,1.524600088,0.004659318,-0.004680615,34,19,0.04126635,0,37,FALSE,317,25432.18218,6.789592242,3745.7598,14.674907,36,11328.49303,19.73566949,574.0111,15.215958,34,20333.06739,27.5231247,738.76306,13.991413,1.2449408,1,1.2245445,0.5410509,0.6834936,,,0,,,,NOT_AVAILABLE,109.0494515,1.071574444,25.08780081,58.83742424,100002,5021,4838.0703,5202.5,0.4617,0.2017,0.765,0.2103,0.093,0.375,200111,0.7541757,0.7024716,0.81228536,0.32568717,0.3160511,0.33532324,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014629524877335168,,112,343.4714,60.73541
5.23E-04,1.63572E+18,Gaia DR2 2014631689541239040,2.01463E+18,18586608,2015.5,343.7200609,0.031664607,60.72196347,0.037825803,1.066741952,0.04354916,24.495121,-2.894343509,0.067509391,-1.577457824,0.06491118,0.002484336,0.066677585,-0.23406479,-0.04471852,0.35164037,-0.15690295,-0.12007239,-0.29399532,0.15987353,0.010730969,264,0,263,1,19.885426,1022.9425,0.354318444,29.72635499,31,FALSE,7.1888723,1.30036025,0.009037428,0.011937192,30,18,0.06881555,0,33,FALSE,289,67801.37862,22.80993723,2972.4492,13.61027,32,11713.47813,55.05865536,212.74544,15.179673,32,90223.94593,176.3376674,511.65442,12.373615,1.5034713,0,2.806058,1.5694036,1.2366543,,,0,,,,NOT_AVAILABLE,109.1532375,1.006964033,25.22799142,58.73911393,100001,3964.6548,3438.495,4569.91,2.8137,2.7572,2.8651,1.421,1.3953,1.438,200111,4.247107,3.1966023,5.6463413,4.0151577,3.6469762,4.383339,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014631689541239040,,114,343.7205,60.72244
5.28E-04,1.63572E+18,Gaia DR2 2014648663251919744,2.01465E+18,989824237,2015.5,343.5061916,0.026628796,60.85323546,0.031541067,5.664721643,0.034638499,163.53831,-5.280709265,0.054109655,-20.52456436,0.056667696,-0.02283011,0.21348125,-0.2698888,-0.019776154,0.40144983,-0.08171126,-0.15734224,-0.12969923,0.03716458,-0.12040868,265,265,258,7,14.631613,744.1133,0,0.475543587,31,TRUE,145.45953,1.722228548,0.007943403,0.054766137,30,18,0.03962246,0,34,FALSE,283,7403768.924,1964.315986,3769.1333,8.514733,33,4883715.802,6256.989562,780.52167,8.629512,31,3694238.711,6316.849342,584.823,8.343107,1.1585929,0,0.2864046,0.11477852,0.17162609,,,0,,,,NOT_AVAILABLE,109.1163296,1.170565589,25.2786671,58.90476087,100001,7904.525,7591.3335,8249.7,0.4107,0.2179,0.6791,0.197,0.093,0.3421,200111,1.6324358,1.4986883,1.7699114,9.372815,9.285187,9.4604435,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014648663251919744,,117,343.5072,60.85343
3.47E-04,1.63572E+18,Gaia DR2 2014636671703465600,2.01464E+18,1288030894,2015.5,343.5670287,0.07063789,60.82471351,0.074241839,0.62150116,0.084817545,7.327507,-2.927210905,0.144560084,-1.55291821,0.137879956,0.021297246,0.15489195,-0.37139693,-0.02535451,0.20948616,-0.086513,-0.2208191,-0.18614082,0.16180909,0.019556016,296,296,293,3,60.596066,5558.8965,0.442278406,77.34460311,31,TRUE,4.409736,1.295674743,0.022172695,0.08237104,35,18,0.08088446,0,38,TRUE,318,1517398.659,1673.336739,906.8101,10.235617,35,91711.80504,548.1456918,167.31282,12.945325,38,2421329.898,6924.248828,349.68845,8.801785,1.6561513,1,4.1435394,2.7097082,1.4338312,-66.09750321,0.572088794,4,4000,3,0,NOT_AVAILABLE,109.1305773,1.131973558,25.27662274,58.86363737,100002,3285,3279.5,3344,1.189,1.0269,1.482,0.7673,0.6365,0.954,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014636671703465600,,118,343.5676,60.82492
2.18E-04,1.63572E+18,Gaia DR2 2014648766331132672,2.01465E+18,919064500,2015.5,343.5265861,0.020875515,60.8704542,0.0216443,4.258813033,0.025060769,169.93944,15.87722463,0.040976676,35.82587272,0.036664927,0.016528683,0.14414279,-0.475848,-0.04596066,0.34328726,-0.13912569,-0.124775544,-0.23087838,0.20239909,-0.012175828,282,282,278,4,1.6336083,312.249,0,0,31,TRUE,402.06396,1.59315105,0.006003888,0.006906953,32,18,0.032567848,0,36,FALSE,292,407268.8091,64.14064776,6349.621,11.663663,33,209628.7874,197.8916897,1059.3107,12.047761,32,283308.3658,148.6810744,1905.4769,11.131271,1.2103484,0,0.9164896,0.38409805,0.53239155,-12.9095903,0.680315917,11,5500,4.5,0,NOT_AVAILABLE,109.13278,1.18172785,25.3162563,58.90903455,100001,5414,5348,5480,0.212,0.0789,0.339,0.1123,0.0523,0.174,200111,1.0874319,1.061396,1.1144377,0.9153178,0.90611523,0.9245203,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014648766331132672,,120,343.5269,60.87061
